Tensao [V];Corrente [A]
-5;-1,093508E-09
-4,95;-1,074562E-09
-4,9;-1,064362E-09
-4,85;-1,060533E-09
-4,8;-1,059797E-09
-4,75;-1,057999E-09
-4,7;-1,049606E-09
-4,65;-1,049337E-09
-4,6;-1,04404E-09
-4,55;-1,043595E-09
-4,5;-1,036505E-09
-4,45;-1,031705E-09
-4,4;-1,030538E-09
-4,35;-1,028729E-09
-4,3;-1,021126E-09
-4,25;-1,018334E-09
-4,2;-1,016316E-09
-4,15;-1,014743E-09
-4,1;-1,009954E-09
-4,05;-1,005523E-09
-4;-1,004565E-09
-3,95;-1,002809E-09
-3,9;-9,958969E-10
-3,85;-9,904843E-10
-3,8;-9,916709E-10
-3,75;-9,888408E-10
-3,7;-9,801557E-10
-3,65;-9,747301E-10
-3,6;-9,755194E-10
-3,55;-9,741826E-10
-3,5;-9,64576E-10
-3,45;-9,600692E-10
-3,4;-9,593527E-10
-3,35;-9,574054E-10
-3,3;-9,487958E-10
-3,25;-9,417417E-10
-3,2;-9,409341E-10
-3,15;-9,375317E-10
-3,1;-9,296505E-10
-3,05;-9,22084E-10
-3;-9,218653E-10
-2,95;-9,180433E-10
-2,9;-9,076478E-10
-2,85;-9,023573E-10
-2,8;-8,975662E-10
-2,75;-8,917789E-10
-2,7;-8,825974E-10
-2,65;-8,742395E-10
-2,6;-8,729223E-10
-2,55;-8,66306E-10
-2,5;-8,519808E-10
-2,45;-8,424504E-10
-2,4;-8,378213E-10
-2,35;-8,288112E-10
-2,3;-8,114448E-10
-2,25;-7,907644E-10
-2,2;-7,787433E-10
-2,15;-7,540367E-10
-2,1;-7,157432E-10
-2,05;-6,746935E-10
-2;-6,309138E-10
-1,95;-5,73144E-10
-1,9;-4,945838E-10
-1,85;-4,061811E-10
-1,8;-3,115243E-10
-1,75;-1,936664E-10
-1,7;-5,189767E-11
-1,65;1,153856E-10
-1,6;3,021256E-10
-1,55;5,251588E-10
-1,5;7,95194E-10
-1,45;1,135877E-09
-1,4;1,554638E-09
-1,35;2,368606E-09
-1,3;2,87336E-09
-1,25;3,840828E-09
-1,2;5,168497E-09
-1,15;6,939283E-09
-1,1;9,224567E-09
-1,05;1,217303E-08
-1;1,588376E-08
-0,95;2,280686E-08
-0,9;2,891703E-08
-0,85;3,604818E-08
-0,8;4,438348E-08
-0,75;5,414214E-08
-0,7;6,540956E-08
-0,65;7,847866E-08
-0,6;9,385667E-08
-0,55;1,123448E-07
-0,5;1,344773E-07
-0,45;1,604968E-07
-0,4;1,902208E-07
-0,35;2,228754E-07
-0,3;2,574135E-07
-0,25;2,933047E-07
-0,2;3,303642E-07
-0,15;3,684369E-07
-0,1;4,072265E-07
-0,05;4,468848E-07
0;4,877112E-07
0,05;5,288663E-07
0,1;5,706279E-07
0,15;6,129089E-07
0,2;6,557034E-07
0,25;6,990339E-07
0,3;7,428183E-07
0,35;7,869319E-07
0,4;8,311981E-07
0,45;8,757006E-07
0,5;9,203967E-07
0,55;9,650497E-07
0,6;1,009717E-06
0,65;1,054299E-06
0,7;1,099163E-06
0,75;1,143375E-06
0,8;1,187133E-06
0,85;1,230698E-06
0,9;1,273439E-06
0,95;1,315548E-06
1;1,35701E-06
1,05;1,397602E-06
1,1;1,436898E-06
1,15;1,475682E-06
1,2;1,513752E-06
1,25;1,550971E-06
1,3;1,587342E-06
1,35;1,622525E-06
1,4;1,656799E-06
1,45;1,690719E-06
1,5;1,72426E-06
1,55;1,757048E-06
1,6;1,78882E-06
1,65;1,819731E-06
1,7;1,850187E-06
1,75;1,880372E-06
1,8;1,909384E-06
1,85;1,938637E-06
1,9;1,967457E-06
1,95;1,995163E-06
2;2,021891E-06
2,05;2,048159E-06
2,1;2,07488E-06
2,15;2,100385E-06
2,2;2,125678E-06
2,25;2,150043E-06
2,3;2,174322E-06
2,35;2,198363E-06
2,4;2,221903E-06
2,45;2,245094E-06
2,5;2,267333E-06
2,55;2,289413E-06
2,6;2,310666E-06
2,65;2,331793E-06
2,7;2,352732E-06
2,75;2,372898E-06
2,8;2,392577E-06
2,85;2,411804E-06
2,9;2,430544E-06
2,95;2,449272E-06
3;2,467286E-06
3,05;2,48494E-06
3,1;2,502303E-06
3,15;2,519505E-06
3,2;2,535957E-06
3,25;2,552035E-06
3,3;2,568087E-06
3,35;2,583865E-06
3,4;2,599568E-06
3,45;2,614444E-06
3,5;2,629045E-06
3,55;2,643597E-06
3,6;2,658087E-06
3,65;2,672176E-06
3,7;2,686253E-06
3,75;2,700404E-06
3,8;2,713607E-06
3,85;2,726457E-06
3,9;2,739472E-06
3,95;2,752899E-06
4;2,766402E-06
4,05;2,778052E-06
4,1;2,790468E-06
4,15;2,802894E-06
4,2;2,815547E-06
4,25;2,827411E-06
4,3;2,838959E-06
4,35;2,850488E-06
4,4;2,861576E-06
4,45;2,872803E-06
4,5;2,883655E-06
4,55;2,894694E-06
4,6;2,905133E-06
4,65;2,915572E-06
4,7;2,92596E-06
4,75;2,935635E-06
4,8;2,94525E-06
4,85;2,955112E-06
4,9;2,964653E-06
4,95;2,974204E-06
5;2,983231E-06
