Tensao [V];Corrente [A]
-5;-1,096525E-09
-4,95;-1,074798E-09
-4,9;-1,062611E-09
-4,85;-1,060171E-09
-4,8;-1,059525E-09
-4,75;-1,054885E-09
-4,7;-1,04684E-09
-4,65;-1,045393E-09
-4,6;-1,045665E-09
-4,55;-1,04193E-09
-4,5;-1,036691E-09
-4,45;-1,035167E-09
-4,4;-1,035082E-09
-4,35;-1,028882E-09
-4,3;-1,021005E-09
-4,25;-1,018418E-09
-4,2;-1,018784E-09
-4,15;-1,013114E-09
-4,1;-1,006091E-09
-4,05;-1,004374E-09
-4;-1,005186E-09
-3,95;-1,001667E-09
-3,9;-9,936881E-10
-3,85;-9,918478E-10
-3,8;-9,884817E-10
-3,75;-9,862828E-10
-3,7;-9,797988E-10
-3,65;-9,776695E-10
-3,6;-9,781264E-10
-3,55;-9,730836E-10
-3,5;-9,646079E-10
-3,45;-9,623611E-10
-3,4;-9,619239E-10
-3,35;-9,568569E-10
-3,3;-9,475365E-10
-3,25;-9,452895E-10
-3,2;-9,437184E-10
-3,15;-9,381722E-10
-3,1;-9,285014E-10
-3,05;-9,244841E-10
-3;-9,224559E-10
-2,95;-9,169685E-10
-2,9;-9,088756E-10
-2,85;-9,034007E-10
-2,8;-9,017562E-10
-2,75;-8,946425E-10
-2,7;-8,847516E-10
-2,65;-8,780391E-10
-2,6;-8,751583E-10
-2,55;-8,659821E-10
-2,5;-8,554598E-10
-2,45;-8,464602E-10
-2,4;-8,400598E-10
-2,35;-8,295291E-10
-2,3;-8,136476E-10
-2,25;-7,968948E-10
-2,2;-7,810489E-10
-2,15;-7,548057E-10
-2,1;-7,197669E-10
-2,05;-6,784823E-10
-2;-6,352988E-10
-1,95;-5,774339E-10
-1,9;-5,002806E-10
-1,85;-4,15473E-10
-1,8;-3,13351E-10
-1,75;-1,933999E-10
-1,7;-4,970845E-11
-1,65;1,150747E-10
-1,6;3,028933E-10
-1,55;5,25279E-10
-1,5;7,995797E-10
-1,45;1,135468E-09
-1,4;1,560667E-09
-1,35;2,32791E-09
-1,3;2,878343E-09
-1,25;3,853444E-09
-1,2;5,185249E-09
-1,15;6,949102E-09
-1,1;9,248676E-09
-1,05;1,220029E-08
-1;1,591807E-08
-0,95;2,284158E-08
-0,9;2,895403E-08
-0,85;3,612329E-08
-0,8;4,449529E-08
-0,75;5,423733E-08
-0,7;6,550648E-08
-0,65;7,861722E-08
-0,6;9,403162E-08
-0,55;1,125106E-07
-0,5;1,346623E-07
-0,45;1,607287E-07
-0,4;1,905472E-07
-0,35;2,231467E-07
-0,3;2,577628E-07
-0,25;2,936697E-07
-0,2;3,30763E-07
-0,15;3,688329E-07
-0,1;4,077312E-07
-0,05;4,474323E-07
0;4,883171E-07
0,05;5,294864E-07
0,1;5,712778E-07
0,15;6,136094E-07
0,2;6,565384E-07
0,25;6,998779E-07
0,3;7,435439E-07
0,35;7,878533E-07
0,4;8,321664E-07
0,45;8,768009E-07
0,5;9,214505E-07
0,55;9,66114E-07
0,6;1,0109E-06
0,65;1,055762E-06
0,7;1,10051E-06
0,75;1,14484E-06
0,8;1,188622E-06
0,85;1,232162E-06
0,9;1,275088E-06
0,95;1,317189E-06
1;1,358392E-06
1,05;1,399027E-06
1,1;1,43871E-06
1,15;1,477498E-06
1,2;1,515382E-06
1,25;1,552495E-06
1,3;1,588833E-06
1,35;1,624261E-06
1,4;1,659162E-06
1,45;1,693063E-06
1,5;1,726142E-06
1,55;1,758614E-06
1,6;1,790529E-06
1,65;1,821815E-06
1,7;1,852433E-06
1,75;1,882458E-06
1,8;1,911961E-06
1,85;1,940997E-06
1,9;1,969416E-06
1,95;1,997197E-06
2;2,024412E-06
2,05;2,051203E-06
2,1;2,077821E-06
2,15;2,102039E-06
2,2;2,127455E-06
2,25;2,152646E-06
2,3;2,176962E-06
2,35;2,201304E-06
2,4;2,224669E-06
2,45;2,247508E-06
2,5;2,269974E-06
2,55;2,292203E-06
2,6;2,313466E-06
2,65;2,33457E-06
2,7;2,355222E-06
2,75;2,375424E-06
2,8;2,395366E-06
2,85;2,414606E-06
2,9;2,433547E-06
2,95;2,452236E-06
3;2,469988E-06
3,05;2,487439E-06
3,1;2,50498E-06
3,15;2,522056E-06
3,2;2,538885E-06
3,25;2,555087E-06
3,3;2,571152E-06
3,35;2,58694E-06
3,4;2,602458E-06
3,45;2,617046E-06
3,5;2,632122E-06
3,55;2,646937E-06
3,6;2,661466E-06
3,65;2,675605E-06
3,7;2,689191E-06
3,75;2,703207E-06
3,8;2,71676E-06
3,85;2,729861E-06
3,9;2,743099E-06
3,95;2,756302E-06
4;2,768978E-06
4,05;2,781556E-06
4,1;2,793967E-06
4,15;2,806257E-06
4,2;2,818497E-06
4,25;2,830136E-06
4,3;2,841926E-06
4,35;2,853552E-06
4,4;2,864965E-06
4,45;2,876155E-06
4,5;2,887005E-06
4,55;2,897883E-06
4,6;2,908459E-06
4,65;2,918711E-06
4,7;2,928986E-06
4,75;2,939177E-06
4,8;2,948891E-06
4,85;2,958579E-06
4,9;2,967967E-06
4,95;2,977468E-06
5;2,986496E-06
