Tensao [V];Corrente [A]
-5;-1,085731E-09
-4,95;-1,067784E-09
-4,9;-1,065485E-09
-4,85;-1,061299E-09
-4,8;-1,05311E-09
-4,75;-1,048753E-09
-4,7;-1,049746E-09
-4,65;-1,047136E-09
-4,6;-1,038924E-09
-4,55;-1,036775E-09
-4,5;-1,038524E-09
-4,45;-1,0355E-09
-4,4;-1,027766E-09
-4,35;-1,024798E-09
-4,3;-1,02446E-09
-4,25;-1,023423E-09
-4,2;-1,014001E-09
-4,15;-1,009129E-09
-4,1;-1,010856E-09
-4,05;-1,008903E-09
-4;-1,002267E-09
-3,95;-9,974734E-10
-3,9;-9,991422E-10
-3,85;-9,964412E-10
-3,8;-9,889028E-10
-3,75;-9,824684E-10
-3,7;-9,836054E-10
-3,65;-9,79938E-10
-3,6;-9,712565E-10
-3,55;-9,665165E-10
-3,5;-9,672321E-10
-3,45;-9,643299E-10
-3,4;-9,555968E-10
-3,35;-9,502933E-10
-3,3;-9,507266E-10
-3,25;-9,48122E-10
-3,2;-9,373607E-10
-3,15;-9,333054E-10
-3,1;-9,330512E-10
-3,05;-9,289525E-10
-3;-9,177126E-10
-2,95;-9,10465E-10
-2,9;-9,110931E-10
-2,85;-9,0296E-10
-2,8;-8,931775E-10
-2,75;-8,866934E-10
-2,7;-8,880808E-10
-2,65;-8,801228E-10
-2,6;-8,686531E-10
-2,55;-8,628397E-10
-2,5;-8,594794E-10
-2,45;-8,530743E-10
-2,4;-8,37959E-10
-2,35;-8,248804E-10
-2,3;-8,183481E-10
-2,25;-8,006942E-10
-2,2;-7,783872E-10
-2,15;-7,515142E-10
-2,1;-7,238803E-10
-2,05;-6,887144E-10
-2;-6,326595E-10
-1,95;-5,720858E-10
-1,9;-5,039373E-10
-1,85;-4,177739E-10
-1,8;-3,127284E-10
-1,75;-1,886051E-10
-1,7;-5,324651E-11
-1,65;1,04493E-10
-1,6;3,045958E-10
-1,55;5,322012E-10
-1,5;7,979172E-10
-1,45;1,130482E-09
-1,4;1,55946E-09
-1,35;2,262324E-09
-1,3;2,872476E-09
-1,25;3,854693E-09
-1,2;5,175474E-09
-1,15;6,935629E-09
-1,1;9,240254E-09
-1,05;1,219141E-08
-1;1,589867E-08
-0,95;2,286086E-08
-0,9;2,890068E-08
-0,85;3,61275E-08
-0,8;4,440233E-08
-0,75;5,419822E-08
-0,7;6,549834E-08
-0,65;7,858797E-08
-0,6;9,398418E-08
-0,55;1,124625E-07
-0,5;1,346269E-07
-0,45;1,607009E-07
-0,4;1,90462E-07
-0,35;2,231179E-07
-0,3;2,577202E-07
-0,25;2,935882E-07
-0,2;3,306581E-07
-0,15;3,687186E-07
-0,1;4,076493E-07
-0,05;4,473696E-07
0;4,88109E-07
0,05;5,293236E-07
0,1;5,71316E-07
0,15;6,136725E-07
0,2;6,564112E-07
0,25;6,996742E-07
0,3;7,434414E-07
0,35;7,87772E-07
0,4;8,321475E-07
0,45;8,767036E-07
0,5;9,213095E-07
0,55;9,65861E-07
0,6;1,01066E-06
0,65;1,055504E-06
0,7;1,100454E-06
0,75;1,14468E-06
0,8;1,18845E-06
0,85;1,231853E-06
0,9;1,274974E-06
0,95;1,31706E-06
1;1,358139E-06
1,05;1,398834E-06
1,1;1,438618E-06
1,15;1,477329E-06
1,2;1,515122E-06
1,25;1,552224E-06
1,3;1,588595E-06
1,35;1,62413E-06
1,4;1,658604E-06
1,45;1,692373E-06
1,5;1,725903E-06
1,55;1,75884E-06
1,6;1,790637E-06
1,65;1,821493E-06
1,7;1,851856E-06
1,75;1,882291E-06
1,8;1,911891E-06
1,85;1,940893E-06
1,9;1,969178E-06
1,95;1,996826E-06
2;2,024026E-06
2,05;2,050942E-06
2,1;2,077922E-06
2,15;2,101972E-06
2,2;2,127551E-06
2,25;2,152829E-06
2,3;2,176994E-06
2,35;2,200747E-06
2,4;2,223863E-06
2,45;2,247128E-06
2,5;2,268957E-06
2,55;2,291571E-06
2,6;2,314099E-06
2,65;2,334679E-06
2,7;2,355405E-06
2,75;2,375496E-06
2,8;2,395274E-06
2,85;2,414163E-06
2,9;2,433516E-06
2,95;2,452294E-06
3;2,47037E-06
3,05;2,48806E-06
3,1;2,505175E-06
3,15;2,522202E-06
3,2;2,539068E-06
3,25;2,555233E-06
3,3;2,571234E-06
3,35;2,587025E-06
3,4;2,602251E-06
3,45;2,617315E-06
3,5;2,632104E-06
3,55;2,646943E-06
3,6;2,661181E-06
3,65;2,675523E-06
3,7;2,68965E-06
3,75;2,703326E-06
3,8;2,716929E-06
3,85;2,730005E-06
3,9;2,743169E-06
3,95;2,756119E-06
4;2,769247E-06
4,05;2,781724E-06
4,1;2,794E-06
4,15;2,806426E-06
4,2;2,818515E-06
4,25;2,830631E-06
4,3;2,84227E-06
4,35;2,853669E-06
4,4;2,86511E-06
4,45;2,8764E-06
4,5;2,887399E-06
4,55;2,898264E-06
4,6;2,908841E-06
4,65;2,919232E-06
4,7;2,929482E-06
4,75;2,939372E-06
4,8;2,949219E-06
4,85;2,958985E-06
4,9;2,968236E-06
4,95;2,977674E-06
5;2,986588E-06
