Tensao [V];Corrente [A]
-5;-8,679841E-11
-4,95;-6,565106E-11
-4,9;-5,802195E-11
-4,85;-5,522673E-11
-4,8;-5,035578E-11
-4,75;-5,118875E-11
-4,7;-4,841576E-11
-4,65;-4,711014E-11
-4,6;-4,619689E-11
-4,55;-4,432231E-11
-4,5;-4,438029E-11
-4,45;-4,231937E-11
-4,4;-3,993635E-11
-4,35;-3,787668E-11
-4,3;-3,087813E-11
-4,25;-3,096822E-11
-4,2;-3,243558E-11
-4,15;-3,186539E-11
-4,1;-3,029442E-11
-4,05;-2,812242E-11
-4;-2,457564E-11
-3,95;-2,281952E-11
-3,9;-1,228042E-11
-3,85;-1,423644E-11
-3,8;-2,573197E-11
-3,75;-2,073022E-11
-3,7;-1,63961E-11
-3,65;-1,619248E-11
-3,6;-1,091306E-11
-3,55;-2,144848E-12
-3,5;-7,619265E-12
-3,45;-1,389337E-11
-3,4;-8,964421E-12
-3,35;-7,353933E-12
-3,3;-4,693242E-12
-3,25;-4,390892E-12
-3,2;-9,37909E-13
-3,15;1,13169E-12
-3,1;2,591636E-13
-3,05;3,02237E-12
-3;5,953411E-12
-2,95;1,071467E-11
-2,9;1,274234E-11
-2,85;1,32693E-11
-2,8;1,491316E-11
-2,75;1,631388E-11
-2,7;1,716296E-11
-2,65;2,017423E-11
-2,6;2,06938E-11
-2,55;2,079747E-11
-2,5;2,250919E-11
-2,45;2,35582E-11
-2,4;2,760366E-11
-2,35;2,944497E-11
-2,3;3,007807E-11
-2,25;3,302023E-11
-2,2;3,489365E-11
-2,15;3,726563E-11
-2,1;3,909582E-11
-2,05;3,967338E-11
-2;4,323998E-11
-1,95;4,693004E-11
-1,9;4,794205E-11
-1,85;4,869978E-11
-1,8;5,00462E-11
-1,75;5,598973E-11
-1,7;5,831235E-11
-1,65;6,004262E-11
-1,6;6,079541E-11
-1,55;6,326737E-11
-1,5;6,835939E-11
-1,45;7,124719E-11
-1,4;7,24159E-11
-1,35;7,209133E-11
-1,3;7,873092E-11
-1,25;7,950721E-11
-1,2;8,397966E-11
-1,15;8,753641E-11
-1,1;9,263459E-11
-1,05;9,481032E-11
-1;9,74341E-11
-0,95;1,047277E-10
-0,9;1,075317E-10
-0,85;1,096963E-10
-0,8;1,122794E-10
-0,75;1,189585E-10
-0,7;1,242565E-10
-0,65;1,293634E-10
-0,6;1,333014E-10
-0,55;1,41575E-10
-0,5;1,50673E-10
-0,45;1,591724E-10
-0,4;1,74626E-10
-0,35;2,037539E-10
-0,3;2,581158E-10
-0,25;3,480042E-10
-0,2;5,016421E-10
-0,15;7,572729E-10
-0,1;1,140258E-09
-0,05;1,521639E-09
0;2,009121E-09
0,05;2,349174E-09
0,1;2,727529E-09
0,15;3,095521E-09
0,2;3,478986E-09
0,25;3,870914E-09
0,3;4,220972E-09
0,35;4,551355E-09
0,4;4,892075E-09
0,45;5,237553E-09
0,5;5,564063E-09
0,55;5,859605E-09
0,6;6,166294E-09
0,65;6,496498E-09
0,7;6,806E-09
0,75;7,099584E-09
0,8;7,400071E-09
0,85;7,705381E-09
0,9;8,0145E-09
0,95;8,292656E-09
1;8,574737E-09
1,05;8,875089E-09
1,1;9,172779E-09
1,15;9,44385E-09
1,2;9,712094E-09
1,25;9,989483E-09
1,3;1,027304E-08
1,35;1,052552E-08
1,4;1,077417E-08
1,45;1,104152E-08
1,5;1,12965E-08
1,55;1,154564E-08
1,6;1,178127E-08
1,65;1,202888E-08
1,7;1,226004E-08
1,75;1,249597E-08
1,8;1,271266E-08
1,85;1,292136E-08
1,9;1,314169E-08
1,95;1,336033E-08
2;1,356453E-08
2,05;1,37793E-08
2,1;1,399011E-08
2,15;1,420459E-08
2,2;1,439748E-08
2,25;1,459958E-08
2,3;1,481292E-08
2,35;1,500355E-08
2,4;1,519101E-08
2,45;1,534978E-08
2,5;1,553003E-08
2,55;1,571138E-08
2,6;1,590207E-08
2,65;1,608347E-08
2,7;1,627293E-08
2,75;1,645572E-08
2,8;1,663419E-08
2,85;1,681002E-08
2,9;1,698024E-08
2,95;1,714377E-08
3;1,732728E-08
3,05;1,752218E-08
3,1;1,767568E-08
3,15;1,779124E-08
3,2;1,796193E-08
3,25;1,810909E-08
3,3;1,826632E-08
3,35;1,842045E-08
3,4;1,8582E-08
3,45;1,87317E-08
3,5;1,888917E-08
3,55;1,903645E-08
3,6;1,918654E-08
3,65;1,933862E-08
3,7;1,949686E-08
3,75;1,963985E-08
3,8;1,978057E-08
3,85;1,992844E-08
3,9;2,007428E-08
3,95;2,02172E-08
4;2,043234E-08
4,05;2,05355E-08
4,1;2,067864E-08
4,15;2,085439E-08
4,2;2,099704E-08
4,25;2,107475E-08
4,3;2,1208E-08
4,35;2,139929E-08
4,4;2,154481E-08
4,45;2,161427E-08
4,5;2,172119E-08
4,55;2,190758E-08
4,6;2,206064E-08
4,65;2,214801E-08
4,7;2,224917E-08
4,75;2,23996E-08
4,8;2,256528E-08
4,85;2,266633E-08
4,9;2,273866E-08
4,95;2,292907E-08
5;2,311572E-08
