Tensao [V];Corrente [A]
-5;-7,657518E-11
-4,95;-6,278425E-11
-4,9;-5,54957E-11
-4,85;-5,013982E-11
-4,8;-4,93759E-11
-4,75;-5,011019E-11
-4,7;-4,859717E-11
-4,65;-4,655353E-11
-4,6;-4,382989E-11
-4,55;-4,220213E-11
-4,5;-3,852949E-11
-4,45;-3,633404E-11
-4,4;-3,708313E-11
-4,35;-3,651669E-11
-4,3;-3,484203E-11
-4,25;-3,208879E-11
-4,2;-3,036723E-11
-4,15;-2,99316E-11
-4,1;-2,799901E-11
-4,05;-2,634039E-11
-4;-2,309967E-11
-3,95;-2,287259E-11
-3,9;-2,154226E-11
-3,85;-2,018105E-11
-3,8;-1,780174E-11
-3,75;-1,727478E-11
-3,7;-1,635907E-11
-3,65;-1,361693E-11
-3,6;-1,162759E-11
-3,55;-1,114382E-11
-3,5;-1,025775E-11
-3,45;-7,658758E-12
-3,4;-5,132577E-12
-3,35;-3,330805E-12
-3,3;-2,59282E-12
-3,25;-2,221535E-14
-3,2;2,889083E-12
-3,15;2,428753E-12
-3,1;4,825404E-13
-3,05;4,209593E-12
-3;7,881116E-12
-2,95;9,246054E-12
-2,9;9,905078E-12
-2,85;1,193151E-11
-2,8;1,461821E-11
-2,75;1,437138E-11
-2,7;1,512789E-11
-2,65;1,815149E-11
-2,6;2,12615E-11
-2,55;2,340392E-11
-2,5;2,380872E-11
-2,45;2,628191E-11
-2,4;2,975472E-11
-2,35;3,148742E-11
-2,3;3,197243E-11
-2,25;3,600064E-11
-2,2;3,966103E-11
-2,15;3,927966E-11
-2,1;3,846147E-11
-2,05;4,125184E-11
-2;4,437542E-11
-1,95;4,935759E-11
-1,9;5,016836E-11
-1,85;5,389791E-11
-1,8;5,571944E-11
-1,75;5,429899E-11
-1,7;5,44681E-11
-1,65;5,688815E-11
-1,6;5,951935E-11
-1,55;6,417195E-11
-1,5;6,544067E-11
-1,45;6,701295E-11
-1,4;7,14472E-11
-1,35;7,550248E-11
-1,3;7,773623E-11
-1,25;8,033905E-11
-1,2;8,533484E-11
-1,15;9,027373E-11
-1,1;9,406123E-11
-1,05;9,42192E-11
-1;9,641353E-11
-0,95;1,02889E-10
-0,9;1,047932E-10
-0,85;1,089139E-10
-0,8;1,132024E-10
-0,75;1,208985E-10
-0,7;1,267779E-10
-0,65;1,384564E-10
-0,6;1,478789E-10
-0,55;1,571472E-10
-0,5;1,616591E-10
-0,45;1,512013E-10
-0,4;1,685839E-10
-0,35;1,982979E-10
-0,3;2,508655E-10
-0,25;3,382389E-10
-0,2;4,919217E-10
-0,15;7,690493E-10
-0,1;1,126704E-09
-0,05;1,500249E-09
0;1,98712E-09
0,05;2,344882E-09
0,1;2,704488E-09
0,15;3,079518E-09
0,2;3,481737E-09
0,25;3,856207E-09
0,3;4,194947E-09
0,35;4,528933E-09
0,4;4,884283E-09
0,45;5,225854E-09
0,5;5,538815E-09
0,55;5,840546E-09
0,6;6,168123E-09
0,65;6,493424E-09
0,7;6,790575E-09
0,75;7,081605E-09
0,8;7,389799E-09
0,85;7,701451E-09
0,9;7,991372E-09
0,95;8,27526E-09
1;8,574818E-09
1,05;8,865818E-09
1,1;9,153449E-09
1,15;9,414262E-09
1,2;9,698284E-09
1,25;9,973517E-09
1,3;1,024426E-08
1,35;1,049826E-08
1,4;1,076307E-08
1,45;1,102344E-08
1,5;1,127695E-08
1,55;1,151798E-08
1,6;1,176242E-08
1,65;1,20055E-08
1,7;1,224057E-08
1,75;1,246751E-08
1,8;1,268987E-08
1,85;1,291759E-08
1,9;1,314987E-08
1,95;1,336744E-08
2;1,357839E-08
2,05;1,379509E-08
2,1;1,401133E-08
2,15;1,421455E-08
2,2;1,440955E-08
2,25;1,46098E-08
2,3;1,481366E-08
2,35;1,501246E-08
2,4;1,520357E-08
2,45;1,539883E-08
2,5;1,558497E-08
2,55;1,577853E-08
2,6;1,596072E-08
2,65;1,615082E-08
2,7;1,633513E-08
2,75;1,651892E-08
2,8;1,668935E-08
2,85;1,687614E-08
2,9;1,705029E-08
2,95;1,722186E-08
3;1,73911E-08
3,05;1,755893E-08
3,1;1,772412E-08
3,15;1,789004E-08
3,2;1,804856E-08
3,25;1,820943E-08
3,3;1,836458E-08
3,35;1,852345E-08
3,4;1,868168E-08
3,45;1,883646E-08
3,5;1,8989E-08
3,55;1,913966E-08
3,6;1,92929E-08
3,65;1,944299E-08
3,7;1,958708E-08
3,75;1,973067E-08
3,8;1,98936E-08
3,85;2,003439E-08
3,9;2,015648E-08
3,95;2,031413E-08
4;2,042142E-08
4,05;2,057161E-08
4,1;2,072803E-08
4,15;2,08544E-08
4,2;2,097498E-08
4,25;2,110547E-08
4,3;2,124613E-08
4,35;2,144105E-08
4,4;2,15615E-08
4,45;2,168246E-08
4,5;2,181759E-08
4,55;2,1965E-08
4,6;2,207056E-08
4,65;2,218475E-08
4,7;2,234671E-08
4,75;2,247506E-08
4,8;2,252281E-08
4,85;2,265192E-08
4,9;2,279534E-08
4,95;2,295E-08
5;2,306407E-08
