Tensao [V];Corrente [A]
-5;-7,955308E-11
-4,95;-6,453171E-11
-4,9;-5,725552E-11
-4,85;-5,330525E-11
-4,8;-5,327065E-11
-4,75;-5,104684E-11
-4,7;-4,696695E-11
-4,65;-4,580075E-11
-4,6;-4,574397E-11
-4,55;-4,488135E-11
-4,5;-4,014614E-11
-4,45;-3,560837E-11
-4,4;-3,632293E-11
-4,35;-3,690418E-11
-4,3;-3,366103E-11
-4,25;-3,173337E-11
-4,2;-3,138906E-11
-4,15;-3,116692E-11
-4,1;-2,776327E-11
-4,05;-2,554563E-11
-4;-2,491256E-11
-3,95;-2,481382E-11
-3,9;-2,192484E-11
-3,85;-1,852121E-11
-3,8;-1,827068E-11
-3,75;-1,863474E-11
-3,7;-1,606661E-11
-3,65;-1,31048E-11
-3,6;-1,093897E-11
-3,55;-1,205087E-11
-3,5;-1,020221E-11
-3,45;-6,556721E-12
-3,4;-4,527871E-12
-3,35;-5,168367E-12
-3,3;-3,224677E-12
-3,25;-2,863102E-13
-3,2;1,875866E-12
-3,15;2,71505E-13
-3,1;3,281532E-12
-3,05;5,49185E-12
-3;9,227546E-12
-2,95;9,274439E-12
-2,9;1,023213E-11
-2,85;1,317058E-11
-2,8;1,624972E-11
-2,75;1,558945E-11
-2,7;1,60288E-11
-2,65;1,940783E-11
-2,6;2,102576E-11
-2,55;2,303493E-11
-2,5;2,352857E-11
-2,45;2,737534E-11
-2,4;3,045572E-11
-2,35;3,112336E-11
-2,3;2,976584E-11
-2,25;3,414575E-11
-2,2;3,764451E-11
-2,15;3,967464E-11
-2,1;4,088039E-11
-2,05;3,872804E-11
-2;5,511108E-11
-1,95;5,231082E-11
-1,9;5,205168E-11
-1,85;5,361157E-11
-1,8;5,795444E-11
-1,75;6,255774E-11
-1,7;6,163709E-11
-1,65;6,397948E-11
-1,6;6,790275E-11
-1,55;6,08164E-11
-1,5;6,318469E-11
-1,45;6,66069E-11
-1,4;7,285032E-11
-1,35;7,583566E-11
-1,3;7,603432E-11
-1,25;7,920113E-11
-1,2;8,609004E-11
-1,15;9,103149E-11
-1,1;9,477952E-11
-1,05;9,734525E-11
-1;1,009563E-10
-0,95;1,071517E-10
-0,9;1,099173E-10
-0,85;1,136468E-10
-0,8;1,187055E-10
-0,75;1,229805E-10
-0,7;1,276775E-10
-0,65;1,328374E-10
-0,6;1,386391E-10
-0,55;1,462092E-10
-0,5;1,533227E-10
-0,45;1,627921E-10
-0,4;1,804241E-10
-0,35;2,093766E-10
-0,3;2,578257E-10
-0,25;3,46515E-10
-0,2;5,013432E-10
-0,15;7,828986E-10
-0,1;1,115539E-09
-0,05;1,479732E-09
0;1,972008E-09
0,05;2,371676E-09
0,1;2,680187E-09
0,15;3,069116E-09
0,2;3,468396E-09
0,25;3,816026E-09
0,3;4,147836E-09
0,35;4,496493E-09
0,4;4,851253E-09
0,45;5,172844E-09
0,5;5,474887E-09
0,55;5,791997E-09
0,6;6,109011E-09
0,65;6,415003E-09
0,7;6,704023E-09
0,75;7,005517E-09
0,8;7,316046E-09
0,85;7,615129E-09
0,9;7,890963E-09
0,95;8,177988E-09
1;8,476947E-09
1,05;8,790196E-09
1,1;9,069774E-09
1,15;9,341572E-09
1,2;9,626138E-09
1,25;9,901403E-09
1,3;1,016321E-08
1,35;1,041741E-08
1,4;1,067889E-08
1,45;1,093444E-08
1,5;1,117347E-08
1,55;1,141238E-08
1,6;1,164313E-08
1,65;1,186111E-08
1,7;1,20887E-08
1,75;1,230382E-08
1,8;1,253645E-08
1,85;1,275697E-08
1,9;1,297758E-08
1,95;1,317874E-08
2;1,339294E-08
2,05;1,360013E-08
2,1;1,380617E-08
2,15;1,400288E-08
2,2;1,420726E-08
2,25;1,440762E-08
2,3;1,460947E-08
2,35;1,479611E-08
2,4;1,499143E-08
2,45;1,518019E-08
2,5;1,537804E-08
2,55;1,556018E-08
2,6;1,574148E-08
2,65;1,592664E-08
2,7;1,610844E-08
2,75;1,628139E-08
2,8;1,645543E-08
2,85;1,664049E-08
2,9;1,68639E-08
2,95;1,704819E-08
3;1,722078E-08
3,05;1,738481E-08
3,1;1,753388E-08
3,15;1,770291E-08
3,2;1,787447E-08
3,25;1,803908E-08
3,3;1,819193E-08
3,35;1,835164E-08
3,4;1,850289E-08
3,45;1,866878E-08
3,5;1,881553E-08
3,55;1,897357E-08
3,6;1,911802E-08
3,65;1,927252E-08
3,7;1,941139E-08
3,75;1,955962E-08
3,8;1,970569E-08
3,85;1,985761E-08
3,9;1,999263E-08
3,95;2,014163E-08
4;2,034283E-08
4,05;2,045602E-08
4,1;2,058803E-08
4,15;2,075199E-08
4,2;2,087771E-08
4,25;2,099992E-08
4,3;2,11392E-08
4,35;2,129449E-08
4,4;2,143678E-08
4,45;2,155359E-08
4,5;2,167694E-08
4,55;2,183403E-08
4,6;2,196977E-08
4,65;2,20792E-08
4,7;2,216317E-08
4,75;2,233215E-08
4,8;2,245463E-08
4,85;2,259663E-08
4,9;2,271322E-08
4,95;2,283581E-08
5;2,298248E-08
