Tensao [V];Corrente [A]
-5;-7,982454E-11
-4,95;-6,659268E-11
-4,9;-5,888206E-11
-4,85;-5,866858E-11
-4,8;-5,108265E-11
-4,75;-4,826642E-11
-4,7;-4,492209E-11
-4,65;-4,152833E-11
-4,6;-4,231075E-11
-4,55;-4,2407E-11
-4,5;-3,947479E-11
-4,45;-3,485807E-11
-4,4;-3,561211E-11
-4,35;-3,496789E-11
-4,3;-3,219369E-11
-4,25;-2,953545E-11
-4,2;-2,831616E-11
-4,15;-2,804098E-11
-4,1;-2,686117E-11
-4,05;-2,467438E-11
-4;-2,358344E-11
-3,95;-2,31836E-11
-3,9;-2,181252E-11
-3,85;-1,702796E-11
-3,8;-1,532369E-11
-3,75;-1,561616E-11
-3,7;-1,466716E-11
-3,65;-1,121664E-11
-3,6;-9,814709E-12
-3,55;-1,064278E-11
-3,5;-9,745597E-12
-3,45;-6,308664E-12
-3,4;-4,369914E-12
-3,35;-3,739292E-12
-3,3;-3,083989E-12
-3,25;1,086028E-12
-3,2;2,090604E-12
-3,15;2,60647E-12
-3,1;2,971768E-12
-3,05;6,289095E-12
-3;1,106269E-11
-2,95;1,054436E-11
-2,9;1,098248E-11
-2,85;1,313478E-11
-2,8;1,59239E-11
-2,75;1,654219E-11
-2,7;1,677422E-11
-2,65;2,092335E-11
-2,6;2,511198E-11
-2,55;2,588205E-11
-2,5;2,47405E-11
-2,45;2,735928E-11
-2,4;3,077042E-11
-2,35;3,268699E-11
-2,3;3,25389E-11
-2,25;3,484303E-11
-2,2;3,824553E-11
-2,15;4,056567E-11
-2,1;3,967957E-11
-2,05;4,254643E-11
-2;4,796546E-11
-1,95;5,035473E-11
-1,9;4,997711E-11
-1,85;5,14951E-11
-1,8;5,538012E-11
-1,75;5,831979E-11
-1,7;5,838642E-11
-1,65;6,062886E-11
-1,6;6,416708E-11
-1,55;6,690803E-11
-1,5;6,877404E-11
-1,45;7,043396E-11
-1,4;7,513472E-11
-1,35;7,918018E-11
-1,3;8,079565E-11
-1,25;8,251599E-11
-1,2;8,763895E-11
-1,15;9,287403E-11
-1,1;9,455489E-11
-1,05;9,705772E-11
-1;1,01271E-10
-0,95;1,063803E-10
-0,9;1,087437E-10
-0,85;1,113267E-10
-0,8;1,176664E-10
-0,75;1,239506E-10
-0,7;1,270396E-10
-0,65;1,314528E-10
-0,6;1,373939E-10
-0,55;1,459489E-10
-0,5;1,535559E-10
-0,45;1,611397E-10
-0,4;1,774177E-10
-0,35;2,072393E-10
-0,3;2,568744E-10
-0,25;3,407714E-10
-0,2;4,921183E-10
-0,15;7,716957E-10
-0,1;1,118222E-09
-0,05;1,486681E-09
0;1,963799E-09
0,05;2,323915E-09
0,1;2,67628E-09
0,15;3,050617E-09
0,2;3,448861E-09
0,25;3,81646E-09
0,3;4,149373E-09
0,35;4,481647E-09
0,4;4,836507E-09
0,45;5,185104E-09
0,5;5,495635E-09
0,55;5,784251E-09
0,6;6,084324E-09
0,65;6,401643E-09
0,7;6,693671E-09
0,75;6,975334E-09
0,8;7,284102E-09
0,85;7,597296E-09
0,9;7,88001E-09
0,95;8,157417E-09
1;8,458046E-09
1,05;8,769238E-09
1,1;9,052838E-09
1,15;9,319542E-09
1,2;9,602496E-09
1,25;9,873681E-09
1,3;1,013746E-08
1,35;1,039486E-08
1,4;1,065757E-08
1,45;1,091405E-08
1,5;1,117124E-08
1,55;1,13971E-08
1,6;1,164549E-08
1,65;1,188202E-08
1,7;1,212397E-08
1,75;1,234123E-08
1,8;1,25643E-08
1,85;1,279437E-08
1,9;1,301744E-08
1,95;1,322937E-08
2;1,343617E-08
2,05;1,365896E-08
2,1;1,388156E-08
2,15;1,408345E-08
2,2;1,428189E-08
2,25;1,44847E-08
2,3;1,469023E-08
2,35;1,488454E-08
2,4;1,506932E-08
2,45;1,527002E-08
2,5;1,545542E-08
2,55;1,564892E-08
2,6;1,583038E-08
2,65;1,601712E-08
2,7;1,619355E-08
2,75;1,637585E-08
2,8;1,655294E-08
2,85;1,673557E-08
2,9;1,690123E-08
2,95;1,707695E-08
3;1,724495E-08
3,05;1,741442E-08
3,1;1,758188E-08
3,15;1,774115E-08
3,2;1,788943E-08
3,25;1,796299E-08
3,3;1,811826E-08
3,35;1,827662E-08
3,4;1,843373E-08
3,45;1,858097E-08
3,5;1,872709E-08
3,55;1,887628E-08
3,6;1,90284E-08
3,65;1,917338E-08
3,7;1,932076E-08
3,75;1,945826E-08
3,8;1,960696E-08
3,85;1,974919E-08
3,9;1,98948E-08
3,95;2,008179E-08
4;2,030424E-08
4,05;2,041705E-08
4,1;2,055256E-08
4,15;2,074685E-08
4,2;2,08727E-08
4,25;2,096922E-08
4,3;2,109421E-08
4,35;2,126831E-08
4,4;2,141672E-08
4,45;2,160061E-08
4,5;2,170981E-08
4,55;2,187991E-08
4,6;2,202455E-08
4,65;2,212709E-08
4,7;2,225232E-08
4,75;2,24006E-08
4,8;2,253536E-08
4,85;2,26582E-08
4,9;2,275849E-08
4,95;2,291053E-08
5;2,301507E-08
