Tensao [V];Corrente [A]
-5;-7,756373E-11
-4,95;-6,327055E-11
-4,9;-5,68323E-11
-4,85;-5,240185E-11
-4,8;-5,155407E-11
-4,75;-5,173177E-11
-4,7;-4,817018E-11
-4,65;-4,732362E-11
-4,6;-4,57588E-11
-4,55;-4,439143E-11
-4,5;-4,022513E-11
-4,45;-3,826539E-11
-4,4;-3,813704E-11
-4,35;-3,689804E-11
-4,3;-3,518758E-11
-4,25;-3,153221E-11
-4,2;-3,151369E-11
-4,15;-3,109164E-11
-4,1;-2,88604E-11
-4,05;-2,60763E-11
-4;-2,662301E-11
-3,95;-2,744613E-11
-3,9;-2,384999E-11
-3,85;-2,048711E-11
-3,8;-1,841014E-11
-3,75;-1,973062E-11
-3,7;-1,635044E-11
-3,65;-1,256673E-11
-3,6;-1,076372E-11
-3,55;-1,040707E-11
-3,5;-9,458052E-12
-3,45;-6,143297E-12
-3,4;-4,904273E-12
-3,35;-5,341142E-12
-3,3;-3,324636E-12
-3,25;7,281314E-13
-3,2;3,412351E-12
-3,15;2,875507E-12
-3,1;5,004372E-12
-3,05;7,907034E-12
-3;8,533971E-12
-2,95;7,887283E-12
-2,9;9,213972E-12
-2,85;1,33705E-11
-2,8;1,439853E-11
-2,75;1,486133E-11
-2,7;1,627316E-11
-2,65;1,92437E-11
-2,6;2,247957E-11
-2,55;2,149352E-11
-2,5;2,302258E-11
-2,45;2,618563E-11
-2,4;2,953012E-11
-2,35;3,002993E-11
-2,3;3,057296E-11
-2,25;3,200083E-11
-2,2;3,622153E-11
-2,15;3,676086E-11
-2,1;3,678678E-11
-2,05;4,023863E-11
-2;4,283398E-11
-1,95;4,588103E-11
-1,9;4,671532E-11
-1,85;4,882813E-11
-1,8;5,359677E-11
-1,75;5,571949E-11
-1,7;5,548869E-11
-1,65;5,790758E-11
-1,6;6,221469E-11
-1,55;6,563936E-11
-1,5;6,498038E-11
-1,45;6,807306E-11
-1,4;7,237766E-11
-1,35;7,684771E-11
-1,3;7,904197E-11
-1,25;8,282707E-11
-1,2;8,618625E-11
-1,15;8,971475E-11
-1,1;9,139682E-11
-1,05;9,523005E-11
-1;9,809932E-11
-0,95;1,03158E-10
-0,9;1,056238E-10
-0,85;1,09995E-10
-0,8;1,150155E-10
-0,75;1,209997E-10
-0,7;1,261004E-10
-0,65;1,292474E-10
-0,6;1,36161E-10
-0,55;1,436952E-10
-0,5;1,490143E-10
-0,45;1,589429E-10
-0,4;1,764366E-10
-0,35;2,070552E-10
-0,3;2,531524E-10
-0,25;3,38013E-10
-0,2;5,01954E-10
-0,15;7,822388E-10
-0,1;1,117753E-09
-0,05;1,489368E-09
0;1,988168E-09
0,05;2,413402E-09
0,1;2,703199E-09
0,15;3,100395E-09
0,2;3,500943E-09
0,25;3,849611E-09
0,3;4,189146E-09
0,35;4,544786E-09
0,4;4,903133E-09
0,45;5,224566E-09
0,5;5,531111E-09
0,55;5,849895E-09
0,6;6,177776E-09
0,65;6,489765E-09
0,7;6,780386E-09
0,75;7,084258E-09
0,8;7,393951E-09
0,85;7,701215E-09
0,9;7,983642E-09
0,95;8,280844E-09
1;8,574169E-09
1,05;8,86621E-09
1,1;9,135333E-09
1,15;9,412036E-09
1,2;9,695393E-09
1,25;9,97327E-09
1,3;1,023128E-08
1,35;1,048866E-08
1,4;1,075668E-08
1,45;1,102139E-08
1,5;1,127216E-08
1,55;1,151338E-08
1,6;1,176202E-08
1,65;1,199687E-08
1,7;1,222638E-08
1,75;1,24556E-08
1,8;1,268311E-08
1,85;1,291098E-08
1,9;1,31344E-08
1,95;1,333931E-08
2;1,356053E-08
2,05;1,37694E-08
2,1;1,397363E-08
2,15;1,416478E-08
2,2;1,437709E-08
2,25;1,457051E-08
2,3;1,476084E-08
2,35;1,495224E-08
2,4;1,516275E-08
2,45;1,535804E-08
2,5;1,554809E-08
2,55;1,572918E-08
2,6;1,593191E-08
2,65;1,611609E-08
2,7;1,630486E-08
2,75;1,648413E-08
2,8;1,666118E-08
2,85;1,683549E-08
2,9;1,701196E-08
2,95;1,718115E-08
3;1,735218E-08
3,05;1,751959E-08
3,1;1,768416E-08
3,15;1,785094E-08
3,2;1,801516E-08
3,25;1,81708E-08
3,3;1,832126E-08
3,35;1,847917E-08
3,4;1,863818E-08
3,45;1,87887E-08
3,5;1,894147E-08
3,55;1,909633E-08
3,6;1,924345E-08
3,65;1,939424E-08
3,7;1,953287E-08
3,75;1,968536E-08
3,8;1,982449E-08
3,85;1,997531E-08
3,9;2,011237E-08
3,95;2,03041E-08
4;2,044361E-08
4,05;2,060056E-08
4,1;2,071738E-08
4,15;2,086768E-08
4,2;2,100231E-08
4,25;2,114058E-08
4,3;2,129475E-08
4,35;2,140142E-08
4,4;2,154595E-08
4,45;2,168172E-08
4,5;2,181886E-08
4,55;2,19576E-08
4,6;2,208371E-08
4,65;2,221184E-08
4,7;2,234695E-08
4,75;2,246377E-08
4,8;2,259903E-08
4,85;2,273967E-08
4,9;2,28412E-08
4,95;2,300454E-08
5;2,309365E-08
