584	1849
585	1799
586	2132
587	2442
588	2314
589	2248
590	1898
591	2062
592	2232
593	2507
594	2488
595	2422
596	2521
597	2082
598	2145
599	2701
600	2915
601	2695
602	2576
603	2170
604	2494
605	2844
606	3187
607	3055
608	2877
609	2418
610	2401
611	3270
612	3278
613	3345
614	3347
615	3069
616	2633
617	2846
618	3028
619	3260
620	3330
621	3119
622	2663
623	2754
624	3420
625	3555
626	3673
627	3369
628	3248
629	2845
630	3236
631	3450
632	3632
633	3744
634	3618
635	2881
636	3449
637	3648
638	4097
639	4028
640	3813
641	3104
642	3142
643	4086
644	4181
645	3999
646	3995
647	4167
648	3523
649	3476
650	4307
651	4524
652	4507
653	4292
654	3481
655	3575
656	4404
657	4621
658	4553
659	4604
660	4395
661	3746
662	3856
663	4479
664	4917
665	4533
666	4705
667	4176
668	4278
669	4818
670	5029
671	5110
672	5153
673	4235
674	4406
675	4699
676	5317
677	5300
678	5319
679	4695
680	4069
681	4212
682	5293
683	5488
684	5438
685	5333
686	4650
687	4908
688	5320
689	6057
690	5672
691	5475
692	5332
693	4476
694	4495
695	5688
696	5996
697	5820
698	5552
699	4566
700	4915
701	6346
702	6412
703	6219
704	5746
705	4808
706	4739
707	5810
708	6213
709	6095
710	5984
711	5649
712	4990
713	5100
714	6080
715	6299
716	6177
717	6404
718	5651
719	5540
720	6265
721	6551
722	6802
723	6592
724	6123
725	5261
726	5573
727	6678
728	6836
729	6378
730	6429
731	5751
732	6057
733	6356
734	6849
735	7335
736	6989
737	5781
738	6378
739	6623
740	7087
741	6840
742	6981
743	6789
744	6193
745	6305
746	6944
747	7069
748	6876
749	6809
750	5874
751	6362
752	7217
753	7357
754	7041
755	7149
756	7000
757	6133
758	6302
759	7139
760	7473
761	7230
762	7292
763	6072
764	6151
765	6955
766	7644
767	7468
768	7128
769	6230
770	6470
771	7335
772	8177
773	7695
774	7475
775	7498
776	6484
777	6609
778	7904
779	8115
780	7469
781	7524
782	6803
783	6852
784	7830
785	7808
786	7601
787	7887
788	7467
789	6368
790	6672
791	7420
792	7625
793	6851
794	6656
795	5501
796	5374
797	6121
798	6322
799	6398
800	6044
801	5019
802	4828
803	5910
804	6930
805	7238
806	8028
807	7752
808	6932
809	7299
810	8189
811	8338
812	8569
813	8445
814	7812
815	7944
816	8548
817	8472
818	8321
819	8547
820	9233
821	8241
822	7790
823	8418
824	8332
825	8372
826	9194
827	8667
828	8278
829	7886
830	7242
831	6322
832	6572
833	5966
834	6301
835	7721
836	7980
837	8170
838	8068
839	8175
840	7731
841	7947
842	8699
843	8648
844	8588
845	8406
846	7589
847	7755
848	8450
849	9219
850	9051
851	9237
852	8767
853	7419
854	8262
855	8906
856	9307
857	8986
858	8641
859	8125
860	8144
861	9415
862	9505
863	9202
864	9187
865	7995
866	8282
867	9197
868	10016
869	9579
870	9160
871	9512
872	8146
873	8541
874	9447
875	9729
876	9706
877	9690
878	8761
879	8188
880	9617
881	10115
882	9778
883	9629
884	9864
885	8670
886	8606
887	9808
888	10183
889	9905
890	9637
891	8761
892	9039
893	9667
894	10147
895	10272
896	9888
897	8828
898	8516
899	10004
900	10331
901	10002
902	10335
903	10108
904	9241
905	8947
906	10291
907	10580
908	10087
909	10084
910	8982
911	9241
912	10562
913	10619
914	10490
915	10335
916	9925
917	9261
918	9529
919	10458
920	10681
921	10386
922	10067
923	9218
924	9469
925	10680
926	10835
927	10588
928	10589
929	9549
930	9424
931	10412
932	10918
933	10676
934	11163
935	10532
936	9665
937	9761
938	10693
939	11038
940	11136
941	10477
942	9421
943	10239
944	10497
945	11062
946	10601
947	10526
948	10671
949	9351
950	9365
951	10842
952	11138
953	10889
954	11222
955	9941
956	9806
957	11073
958	11232
959	10855
960	10955
961	9947
962	10061
963	10835
964	11249
965	11222
966	10956
967	10634
968	10052
969	10104
970	10759
971	11151
972	11158
973	10903
974	9458
975	9704
976	11237
977	11368
978	11562
979	11897
980	11139
981	9818
982	10176
983	11187
984	12031
985	11579
986	11247
987	10874
988	10370
989	11640
990	12145
991	11771
992	11449
993	10498
994	10609
995	11936
996	12275
997	11899
998	11902
999	11865
1000	10777
1001	11064
1002	11749
1003	12527
1004	12382
1005	11884
1006	10943
1007	11513
1008	12202
1009	12847
1010	12418
1011	12145
1012	12224
1013	11418
1014	11856
1015	12802
1016	13415
1017	12490
1018	12197
1019	11443
1020	11906
1021	13258
1022	13726
1023	13317
1024	12976
1025	12344
1026	12324
1027	13217
1028	13781
1029	13431
1030	13110
1031	13125
1032	12377
1033	12843
1034	13860
1035	14050
1036	14125
1037	14075
1038	12914
1039	13020
1040	14053
1041	14674
1042	14866
1043	14287
1044	14314
1045	13470
1046	13568
1047	14331
1048	14994
1049	14701
1050	14558
1051	13795
1052	14340
1053	15512
1054	15752
1055	15872
1056	15336
1057	14275
1058	14151
1059	15203
1060	16035
1061	15694
1062	15447
1063	15258
1064	14523
1065	14629
1066	15944
1067	16459
1068	16238
1069	15903
1070	14912
1071	15403
1072	15947
1073	16785
1074	16660
1075	16679
1076	16665
1077	15338
1078	15704
1079	16636
1080	17443
1081	17014
1082	16954
1083	15998
1084	16306
1085	17342
1086	18388
1087	18235
1088	17628
1089	16294
1090	16909
1091	17769
1092	18414
1093	18288
1094	17871
1095	17784
1096	17157
1097	17574
1098	18473
1099	18925
1100	18576
1101	18972
1102	17676
1103	18729
1104	20313
1105	20354
1106	20063
1107	20417
1108	20191
1109	19512
1110	19796
1111	20110
1112	20811
1113	20408
1114	20674
1115	19862
1116	20130
1117	21006
1118	21941
1119	21390
1120	22254
1121	20786
1122	21330
1123	22125
1124	22570
1125	22725
1126	22662
1127	22739
1128	22419
1129	23025
1130	23590
1131	24597
1132	24560
1133	23889
1134	23079
1135	24232
1136	25538
1137	25766
1138	25396
1139	25380
1140	26257
1141	24932
1142	25160
1143	26760
1144	27502
1145	27289
1146	26890
1147	26460
1148	26834
1149	28040
1150	29335
1151	28874
1152	28941
1153	27691
1154	27939
1155	29559
1156	30125
1157	30136
1158	30474
1159	31388
1160	29852
1161	30128
1162	31474
1163	32134
1164	32110
1165	31987
1166	31398
1167	32044
1168	33092
1169	33436
1170	33543
1171	33557
1172	34149
1173	32670
1174	32633
1175	34181
1176	34464
1177	34406
1178	34492
1179	33053
1180	33894
1181	35109
1182	35791
1183	35391
1184	35916
1185	34434
1186	34737
1187	36063
1188	36699
1189	35992
1190	36222
1191	36008
1192	35137
1193	35768
1194	36475
1195	38373
1196	37292
1197	37136
1198	35678
1199	36180
1200	37189
1201	37954
1202	38011
1203	38061
1204	37613
1205	36244
1206	36883
1207	38405
1208	39710
1209	38287
1210	37328
1211	36659
1212	36773
1213	38522
1214	39398
1215	38514
1216	38494
1217	37664
1218	37085
1219	37875
1220	38915
1221	38654
1222	37772
1223	37845
1224	37051
1225	37641
1226	38773
1227	38950
1228	38027
1229	38879
1230	37766
1231	37460
1232	38126
1233	38346
1234	37976
1235	38015
1236	39063
1237	37763
1238	37311
1239	37243
1240	37270
1241	36829
1242	38164
1243	35341
1244	36027
1245	37075
1246	37565
1247	37138
1248	37691
1249	35281
1250	35486
1251	36466
1252	38025
1253	37837
1254	37052
1255	36618
1256	35691
1257	35790
1258	37068
1259	37613
1260	37166
1261	37654
1262	36318
1263	36609
1264	37052
1265	37489
1266	36926
1267	36674
1268	37225
1269	35575
1270	36418
1271	37220
1272	37920
1273	37907
1274	37498
1275	36222
1276	36319
1277	37029
1278	37487
1279	36910
1280	37276
1281	36566
1282	35734
1283	37987
1284	37953
1285	36966
1286	36855
1287	36894
1288	35883
1289	36381
1290	37458
1291	38220
1292	37754
1293	37205
1294	35458
1295	36249
1296	37113
1297	37415
1298	37124
1299	37131
1300	37180
1301	35798
1302	35794
1303	37459
1304	37732
1305	37089
1306	37148
1307	35465
1308	35746
1309	36376
1310	37081
1311	37037
1312	37613
1313	36032
1314	36167
1315	36956
1316	37353
1317	37979
1318	37146
1319	36788
1320	35204
1321	35586
1322	37435
1323	37721
1324	37423
1325	37089
1326	35431
1327	36170
1328	36626
1329	37783
1330	37015
1331	37362
1332	36773
1333	35361
1334	36207
1335	36875
1336	37248
1337	37113
1338	37744
1339	36115
1340	35957
1341	36609
1342	37668
1343	37208
1344	36689
1345	34938
1346	35635
1347	38126
1348	37791
1349	36661
1350	36495
1351	36257
1352	36110
1353	36026
1354	36607
1355	36826
1356	36983
1357	36792
1358	34995
1359	36353
1360	37561
1361	37017
1362	36580
1363	36249
1364	35934
1365	35049
1366	35730
1367	37112
1368	36960
1369	36390
1370	36335
1371	34849
1372	35750
1373	36795
1374	37772
1375	36884
1376	36597
1377	35904
1378	35704
1379	35722
1380	35418
1381	35019
1382	35380
1383	36384
1384	35598
1385	35704
1386	36554
1387	36903
1388	36902
1389	36738
1390	34741
1391	35404
1392	37145
1393	36967
1394	36827
1395	36535
1396	36658
1397	35150
1398	35181
1399	35858
1400	36759
1401	36611
1402	37234
1403	35118
1404	35435
1405	36311
1406	36944
1407	36438
1408	36058
1409	34474
1410	34927
1411	35840
1412	36403
1413	36223
1414	36018
1415	35611
1416	34410
1417	35320
1418	36131
1419	36761
1420	36105
1421	36180
1422	35068
1423	35290
1424	37030
1425	37970
1426	37771
1427	36654
1428	37346
1429	35861
1430	35921
1431	37338
1432	37258
1433	36574
1434	35943
1435	34694
1436	34950
1437	37052
1438	36939
1439	36206
1440	36056
1441	34780
1442	35109
1443	36136
1444	36712
1445	36939
1446	36117
1447	35527
1448	34526
1449	35494
1450	36449
1451	36817
1452	36009
1453	36232
1454	35383
1455	35719
1456	36644
1457	36921
1458	36672
1459	36443
1460	36414
1461	35124
1462	35019
1463	36473
1464	36822
1465	36412
1466	36175
1467	34687
1468	35394
1469	36435
1470	37260
1471	36462
1472	36725
1473	35757
1474	35497
1475	37163
1476	36588
1477	36474
1478	36331
1479	36188
1480	34948
1481	35242
1482	37478
1483	37191
1484	36288
1485	37010
1486	35542
1487	36093
1488	36563
1489	37284
1490	36395
1491	36092
1492	36122
1493	34871
1494	35403
1495	36510
1496	37548
1497	37867
1498	36973
1499	35392
1500	36231
1501	36792
1502	37295
1503	37143
1504	36606
1505	35564
1506	35609
1507	36808
1508	37834
1509	37326
1510	36907
1511	36992
1512	35519
1513	36529
1514	37629
1515	37959
1516	37460
1517	37287
1518	35896
1519	36526
1520	37134
1521	37560
1522	37722
1523	37222
1524	37109
1525	36145
1526	36785
1527	37596
1528	38785
1529	38028
1530	37583
1531	36245
1532	37097
1533	37155
1534	38255
1535	37909
1536	38625
1537	36948
1538	37582
1539	38571
1540	39159
1541	38438
1542	39958
1543	39123
1544	37781
1545	37771
1546	38918
1547	39819
1548	38806
1549	38911
1550	38002
1551	38095
1552	39675
1553	39911
1554	39986
1555	40494
1556	40359
1557	38980
1558	39273
1559	40568
1560	41754
1561	41057
1562	41015
1563	39833
1564	40600
1565	41772
1566	42579
1567	43211
1568	43314
1569	42221
1570	42632
1571	44272
1572	45868
1573	45697
1574	46044
1575	45745
1576	45927
1577	46253
1578	49311
1579	50348
1580	51432
1581	52736
1582	52399
1583	54427
1584	58500
1585	62051
1586	63474
1587	67624
1588	74591
1589	83258
1590	102001
1591	135108
1592	181535
1593	275587
1594	408023
1595	518674
1596	613971
1597	648141
1598	642634
1599	615361
1600	578946
1601	565371
1602	587013
1603	542449
1604	530580
1605	483063
1606	413689
1607	359086
1608	311235
1609	266729
1610	216997
1611	189511
1612	173008
1613	169395
1614	192656
1615	290220
1616	325902
1617	346840
1618	347178
1619	304876
1620	262549
1621	226867
1622	196452
1623	155398
1624	125958
1625	102059
1626	89072
1627	79726
1628	73961
1629	71406
1630	69449
1631	66123
1632	63607
1633	60295
1634	58353
1635	57512
1636	57227
1637	54067
1638	52584
1639	52741
1640	50074
1641	49071
1642	49813
1643	49860
1644	49564
1645	52194
1646	49909
1647	49259
1648	48988
1649	48312
1650	47686
1651	46816
1652	47084
1653	44538
1654	44565
1655	45554
1656	45093
1657	44488
1658	44311
1659	43073
1660	43241
1661	44198
1662	44690
1663	44097
1664	43604
1665	42264
1666	42395
1667	43744
1668	44383
1669	43949
1670	43856
1671	43597
1672	42201
1673	42416
1674	44141
1675	43794
1676	43546
1677	43567
1678	42247
1679	42731
1680	44375
1681	45462
1682	45072
1683	45665
1684	45566
1685	44600
1686	45425
1687	47579
1688	48323
1689	48281
1690	48880
1691	47911
1692	49846
1693	52149
1694	53363
1695	53760
1696	54887
1697	54274
1698	56049
1699	59615
1700	61454
1701	63176
1702	65035
1703	66594
1704	68121
1705	71375
1706	75212
1707	78757
1708	81646
1709	85651
1710	86872
1711	91284
1712	97830
1713	99228
1714	101631
1715	103443
1716	105933
1717	107013
1718	110290
1719	113302
1720	115755
1721	116664
1722	118713
1723	120021
1724	120438
1725	122855
1726	123749
1727	123152
1728	122668
1729	121627
1730	122947
1731	125017
1732	127911
1733	126256
1734	126073
1735	125317
1736	123249
1737	123174
1738	124608
1739	124321
1740	123577
1741	122391
1742	119434
1743	120665
1744	120158
1745	121089
1746	119298
1747	116341
1748	114595
1749	111789
1750	109665
1751	110500
1752	110927
1753	109307
1754	107976
1755	105338
1756	105489
1757	105973
1758	107338
1759	105934
1760	104463
1761	101611
1762	100388
1763	101821
1764	101539
1765	99742
1766	99198
1767	98229
1768	96067
1769	96073
1770	95890
1771	97292
1772	96178
1773	95902
1774	93358
1775	92221
1776	92390
1777	92652
1778	91128
1779	90691
1780	89236
1781	87911
1782	88523
1783	87673
1784	88089
1785	87195
1786	86691
1787	84601
1788	85028
1789	85641
1790	85859
1791	84543
1792	83982
1793	81211
1794	80840
1795	82007
1796	81842
1797	81020
1798	79574
1799	78858
1800	75655
1801	75372
1802	75706
1803	75851
1804	75198
1805	73608
1806	71603
1807	70687
1808	71773
1809	70906
1810	69980
1811	68759
1812	67966
1813	66071
1814	64801
1815	65459
1816	66341
1817	66133
1818	64657
1819	61489
1820	61347
1821	60799
1822	60303
1823	58336
1824	56640
1825	52980
1826	51996
1827	52095
1828	51505
1829	50037
1830	49451
1831	47761
1832	45622
1833	45144
1834	45619
1835	45479
1836	44623
1837	44495
1838	42171
1839	42146
1840	41792
1841	42234
1842	41222
1843	40248
1844	40709
1845	38419
1846	38027
1847	38634
1848	38735
1849	37756
1850	37834
1851	36650
1852	36856
1853	36520
1854	37055
1855	36529
1856	36172
1857	34849
1858	34658
1859	35469
1860	36165
1861	35953
1862	35800
1863	35194
1864	34539
1865	35066
1866	36512
1867	37419
1868	37033
1869	36610
1870	35347
1871	34912
1872	36059
1873	36798
1874	35473
1875	35006
1876	35197
1877	33766
1878	33270
1879	34801
1880	34930
1881	34356
1882	33905
1883	32767
1884	33657
1885	34676
1886	34701
1887	34424
1888	34483
1889	32512
1890	32609
1891	34156
1892	34606
1893	34099
1894	34184
1895	33266
1896	32569
1897	32831
1898	34043
1899	33937
1900	33701
1901	33549
1902	32203
1903	32392
1904	33208
1905	34104
1906	33762
1907	33656
1908	34198
1909	32083
1910	31687
1911	33543
1912	34144
1913	33187
1914	33508
1915	31944
1916	32932
1917	33903
1918	33726
1919	33628
1920	33220
1921	32122
1922	32058
1923	33448
1924	33556
1925	33012
1926	32945
1927	32968
1928	32137
1929	33831
1930	34816
1931	35282
1932	35404
1933	34688
1934	33023
1935	33326
1936	33640
1937	34429
1938	34468
1939	34545
1940	33925
1941	32966
1942	32523
1943	33747
1944	34191
1945	33542
1946	33641
1947	31937
1948	32110
1949	33337
1950	33534
1951	32959
1952	33602
1953	31968
1954	32719
1955	32934
1956	34540
1957	34008
1958	33129
1959	32704
1960	32438
1961	32825
1962	33505
1963	34132
1964	34175
1965	33751
1966	33280
1967	33273
1968	33824
1969	34041
1970	33538
1971	33575
1972	33533
1973	32168
1974	32824
1975	33902
1976	34286
1977	33818
1978	33756
1979	32274
1980	32365
1981	34075
1982	35466
1983	34280
1984	33955
1985	32951
1986	33196
1987	22780
1988	32032
1989	34055
1990	33996
1991	34291
1992	33709
1993	33746
1994	34276
1995	33992
1996	34466
1997	35222
1998	34954
1999	35382
2000	36359
2001	36471
2002	36342
2003	38222
2004	38606
2005	38764
2006	39335
2007	40092
2008	39613
2009	39400
2010	40104
2011	38770
2012	37998
2013	37626
2014	36393
2015	36026
2016	36428
2017	34861
2018	34684
2019	35528
2020	34528
2021	34362
2022	34852
2023	34662
2024	33880
2025	33748
2026	34450
2027	33998
2028	33726
2029	34180
2030	34332
2031	33999
2032	34190
2033	34046
2034	33887
2035	34458
2036	34326
2037	33671
2038	33404
2039	34174
2040	33752
2041	33605
2042	34260
2043	34424
2044	33685
2045	33851
2046	33518
2047	33712
2048	35199
2049	34286
2050	33976
2051	34054
2052	32273
2053	32501
2054	33906
2055	33930
2056	33412
2057	33498
2058	32944
2059	32066
2060	33148
2061	34215
2062	33673
2063	33044
2064	33427
2065	30579
2066	29977
2067	32184
2068	32022
2069	32684
2070	31811
2071	31294
2072	29603
2073	31890
2074	32865
2075	33646
2076	33526
2077	32869
2078	31533
2079	32314
2080	33891
2081	33688
2082	33569
2083	33465
2084	31418
2085	32347
2086	33767
2087	34291
2088	33570
2089	33146
2090	32897
2091	31663
2092	32841
2093	33769
2094	34144
2095	33920
2096	33142
2097	32212
2098	32067
2099	33381
2100	33411
2101	33602
2102	33320
2103	34037
2104	32205
2105	31886
2106	33394
2107	33767
2108	33931
2109	33392
2110	31527
2111	32339
2112	33909
2113	33819
2114	33450
2115	32964
2116	32220
2117	32477
2118	33200
2119	33767
2120	33153
2121	32737
2122	32668
2123	32501
2124	32649
2125	33877
2126	34027
2127	33716
2128	33571
2129	31801
2130	31283
2131	34370
2132	34029
2133	33652
2134	33880
2135	33640
2136	32155
2137	32322
2138	33924
2139	33923
2140	33460
2141	33016
2142	31499
2143	31937
2144	33610
2145	34228
2146	34051
2147	34135
2148	32231
2149	32152
2150	34073
2151	34541
2152	34165
2153	33614
2154	32971
2155	32059
2156	32528
2157	33902
2158	34426
2159	34281
2160	33880
2161	32078
2162	32580
2163	33406
2164	34220
2165	34067
2166	33519
2167	33756
2168	32645
2169	32733
2170	33830
2171	34573
2172	33545
2173	32689
2174	32318
2175	33016
2176	33967
2177	34114
2178	34137
2179	33668
2180	31740
2181	32456
2182	35170
2183	34095
2184	33431
2185	34040
2186	33900
2187	32728
2188	32774
2189	33739
2190	34361
2191	34230
2192	33332
2193	32558
2194	32536
2195	33756
2196	34917
2197	34500
2198	33882
2199	33448
2200	32291
2201	33005
2202	34116
2203	34546
2204	34128
2205	33832
2206	32657
2207	32790
2208	34437
2209	35021
2210	34256
2211	33967
2212	32826
2213	33122
2214	34303
2215	34314
2216	34094
2217	34097
2218	33968
2219	32735
2220	33618
2221	34796
2222	35048
2223	34325
2224	33766
2225	33034
2226	33826
2227	35482
2228	35467
2229	34817
2230	34420
2231	34596
2232	33945
2233	34269
2234	35652
2235	35968
2236	37582
2237	36742
2238	35166
2239	34976
2240	36840
2241	36639
2242	37939
2243	37421
2244	35726
2245	36277
2246	38550
2247	39932
2248	43363
2249	54306
2250	70989
2251	92597
2252	124404
2253	158055
2254	172363
2255	172040
2256	159939
2257	140828
2258	122813
2259	110776
2260	99896
2261	84089
2262	71719
2263	61590
2264	53917
2265	50764
2266	49875
2267	48067
2268	46251
2269	45313
2270	43213
2271	42714
2272	43034
2273	43210
2274	42318
2275	41614
2276	39771
2277	40435
2278	43665
2279	41606
2280	40077
2281	39568
2282	40103
2283	37928
2284	37034
2285	38680
2286	38722
2287	37318
2288	37014
2289	36110
2290	36168
2291	37327
2292	37457
2293	36975
2294	36816
2295	36698
2296	34974
2297	35593
2298	37769
2299	40353
2300	43445
2301	45170
2302	47890
2303	56794
2304	58794
2305	58830
2306	56806
2307	53530
2308	48035
2309	45584
2310	45472
2311	42549
2312	39423
2313	37799
2314	37178
2315	34785
2316	35735
2317	37116
2318	37340
2319	36522
2320	35223
2321	34428
2322	35557
2323	37144
2324	37624
2325	37033
2326	35998
2327	35888
2328	34623
2329	34974
2330	37053
2331	37128
2332	36440
2333	36115
2334	34667
2335	35525
2336	37087
2337	37273
2338	36628
2339	36185
2340	35030
2341	35404
2342	36880
2343	36988
2344	36310
2345	36836
2346	36126
2347	34901
2348	35899
2349	37543
2350	37139
2351	36683
2352	36728
2353	36139
2354	36270
2355	37508
2356	37762
2357	37124
2358	36851
2359	36545
2360	35773
2361	36161
2362	36981
2363	37090
2364	36621
2365	36336
2366	35053
2367	35782
2368	37850
2369	37666
2370	37188
2371	36573
2372	34831
2373	35544
2374	36147
2375	37292
2376	36677
2377	36528
2378	36274
2379	35355
2380	35719
2381	36946
2382	37605
2383	36451
2384	36007
2385	35239
2386	35774
2387	37020
2388	37100
2389	36951
2390	36058
2391	36294
2392	35384
2393	35242
2394	36096
2395	36222
2396	36088
2397	37024
2398	35647
2399	35363
2400	35839
2401	35664
2402	35632
2403	37934
2404	35889
2405	35046
2406	34887
2407	35045
2408	34855
2409	34870
2410	35534
2411	34332
2412	34972
2413	35686
2414	35543
2415	35112
2416	34537
2417	33759
2418	34630
2419	35145
2420	36003
2421	35926
2422	35208
2423	35034
2424	32892
2425	33271
2426	36142
2427	36035
2428	35888
2429	35231
2430	33702
2431	34881
2432	36242
2433	36067
2434	36078
2435	36173
2436	34203
2437	34192
2438	35469
2439	35825
2440	35139
2441	35192
2442	34987
2443	34013
2444	34230
2445	36600
2446	36105
2447	35599
2448	34505
2449	33964
2450	34539
2451	35734
2452	35661
2453	36360
2454	35020
2455	35179
2456	34157
2457	34217
2458	35591
2459	38906
2460	36949
2461	35253
2462	33517
2463	34297
2464	35868
2465	36543
2466	36143
2467	35503
2468	33638
2469	34332
2470	35082
2471	35527
2472	34944
2473	35566
2474	35570
2475	33586
2476	34083
2477	35304
2478	35812
2479	36119
2480	34577
2481	34037
2482	34077
2483	35723
2484	35681
2485	35246
2486	35069
2487	35481
2488	33852
2489	33963
2490	35991
2491	35960
2492	35066
2493	35003
2494	33432
2495	33943
2496	35992
2497	36052
2498	35198
2499	35502
2500	33162
2501	33778
2502	35695
2503	36048
2504	35625
2505	35955
2506	35818
2507	33523
2508	33653
2509	36597
2510	36142
2511	35626
2512	35256
2513	34192
2514	34026
2515	36014
2516	36483
2517	36144
2518	35893
2519	35861
2520	34950
2521	35294
2522	36952
2523	36462
2524	36218
2525	35292
2526	34223
2527	34707
2528	36404
2529	36257
2530	35684
2531	35551
