Tensao [V];Corrente [A]
-5;-1,522991E-10
-4,95;-1,397496E-10
-4,9;-1,348317E-10
-4,85;-1,305187E-10
-4,8;-1,273149E-10
-4,75;-1,263226E-10
-4,7;-1,245296E-10
-4,65;-1,227191E-10
-4,6;-1,205162E-10
-4,55;-1,207372E-10
-4,5;-1,187392E-10
-4,45;-1,166868E-10
-4,4;-1,14595E-10
-4,35;-1,1402E-10
-4,3;-1,118308E-10
-4,25;-1,101486E-10
-4,2;-1,083988E-10
-4,15;-1,078607E-10
-4,1;-1,054468E-10
-4,05;-1,047755E-10
-4;-1,02775E-10
-3,95;-1,014718E-10
-3,9;-1,002204E-10
-3,85;-9,823102E-11
-3,8;-9,698835E-11
-3,75;-9,553212E-11
-3,7;-9,563573E-11
-3,65;-9,329097E-11
-3,6;-9,047726E-11
-3,55;-8,806215E-11
-3,5;-8,722793E-11
-3,45;-8,584327E-11
-3,4;-8,446481E-11
-3,35;-8,244957E-11
-3,3;-8,149801E-11
-3,25;-7,8804E-11
-3,2;-7,658631E-11
-3,15;-7,304086E-11
-3,1;-7,173641E-11
-3,05;-6,876836E-11
-3;-6,658159E-11
-2,95;-6,44392E-11
-2,9;-6,194267E-11
-2,85;-6,144284E-11
-2,8;-5,904136E-11
-2,75;-5,812193E-11
-2,7;-5,723955E-11
-2,65;-5,45048E-11
-2,6;-5,118265E-11
-2,55;-4,773703E-11
-2,5;-4,667082E-11
-2,45;-4,457283E-11
-2,4;-4,121861E-11
-2,35;-3,642171E-11
-2,3;-3,466807E-11
-2,25;-3,17852E-11
-2,2;-2,874071E-11
-2,15;-2,670815E-11
-2,1;-2,3929E-11
-2,05;-2,182981E-11
-2;-1,649484E-11
-1,95;-1,598517E-11
-1,9;-1,096613E-11
-1,85;-7,931489E-12
-1,8;-5,236242E-12
-1,75;-1,029233E-12
-1,7;2,879211E-12
-1,65;6,523585E-12
-1,6;1,095532E-11
-1,55;1,441088E-11
-1,5;2,004835E-11
-1,45;2,48232E-11
-1,4;2,966467E-11
-1,35;3,308566E-11
-1,3;3,98474E-11
-1,25;4,618959E-11
-1,2;5,111746E-11
-1,15;5,716837E-11
-1,1;6,47101E-11
-1,05;7,348974E-11
-1;7,969487E-11
-0,95;8,78216E-11
-0,9;9,529791E-11
-0,85;1,059768E-10
-0,8;1,155141E-10
-0,75;1,258413E-10
-0,7;1,393105E-10
-0,65;1,561846E-10
-0,6;1,838846E-10
-0,55;2,303826E-10
-0,5;3,331558E-10
-0,45;5,434381E-10
-0,4;9,623364E-10
-0,35;1,721938E-09
-0,3;3,393647E-09
-0,25;4,530814E-09
-0,2;6,482428E-09
-0,15;8,761029E-09
-0,1;1,148738E-08
-0,05;1,463475E-08
0;1,872478E-08
0,05;2,314909E-08
0,1;2,67919E-08
0,15;3,03861E-08
0,2;3,390556E-08
0,25;3,745914E-08
0,3;4,087233E-08
0,35;4,421106E-08
0,4;4,748949E-08
0,45;5,081613E-08
0,5;5,400046E-08
0,55;5,717647E-08
0,6;6,0302E-08
0,65;6,342632E-08
0,7;6,650608E-08
0,75;6,954456E-08
0,8;7,257094E-08
0,85;7,549853E-08
0,9;7,854216E-08
0,95;8,136406E-08
1;8,417895E-08
1,05;8,692191E-08
1,1;8,962257E-08
1,15;9,21746E-08
1,2;9,463312E-08
1,25;9,708197E-08
1,3;9,947431E-08
1,35;1,017372E-07
1,4;1,039874E-07
1,45;1,061883E-07
1,5;1,083599E-07
1,55;1,104787E-07
1,6;1,124975E-07
1,65;1,145141E-07
1,7;1,165489E-07
1,75;1,184313E-07
1,8;1,202778E-07
1,85;1,221294E-07
1,9;1,239351E-07
1,95;1,257531E-07
2;1,274583E-07
2,05;1,291689E-07
2,1;1,308759E-07
2,15;1,3249E-07
2,2;1,340942E-07
2,25;1,356722E-07
2,3;1,372841E-07
2,35;1,38892E-07
2,4;1,40403E-07
2,45;1,419081E-07
2,5;1,432956E-07
2,55;1,448017E-07
2,6;1,461268E-07
2,65;1,475531E-07
2,7;1,489956E-07
2,75;1,503807E-07
2,8;1,5166E-07
2,85;1,529225E-07
2,9;1,542497E-07
2,95;1,555499E-07
3;1,567693E-07
3,05;1,58072E-07
3,1;1,5928E-07
3,15;1,605063E-07
3,2;1,616925E-07
3,25;1,629962E-07
3,3;1,641507E-07
3,35;1,652819E-07
3,4;1,664144E-07
3,45;1,674924E-07
3,5;1,685594E-07
3,55;1,696449E-07
3,6;1,706854E-07
3,65;1,716653E-07
3,7;1,726555E-07
3,75;1,736339E-07
3,8;1,746241E-07
3,85;1,75622E-07
3,9;1,765576E-07
3,95;1,775287E-07
4;1,785436E-07
4,05;1,795201E-07
4,1;1,804652E-07
4,15;1,814462E-07
4,2;1,823643E-07
4,25;1,832374E-07
4,3;1,840973E-07
4,35;1,849702E-07
4,4;1,858398E-07
4,45;1,86689E-07
4,5;1,875165E-07
4,55;1,884961E-07
4,6;1,893824E-07
4,65;1,901414E-07
4,7;1,909332E-07
4,75;1,917477E-07
4,8;1,925419E-07
4,85;1,932761E-07
4,9;1,939206E-07
4,95;1,946621E-07
5;1,954281E-07
