Tensao [V];Corrente [A]
-5;-1,549412E-10
-4,95;-1,396286E-10
-4,9;-1,343677E-10
-4,85;-1,301878E-10
-4,8;-1,288303E-10
-4,75;-1,264362E-10
-4,7;-1,238989E-10
-4,65;-1,211173E-10
-4,6;-1,202485E-10
-4,55;-1,184418E-10
-4,5;-1,159921E-10
-4,45;-1,149333E-10
-4,4;-1,131388E-10
-4,35;-1,117925E-10
-4,3;-1,117813E-10
-4,25;-1,0975E-10
-4,2;-1,083432E-10
-4,15;-1,030489E-10
-4,1;-1,045891E-10
-4,05;-1,046286E-10
-4;-1,038252E-10
-3,95;-1,010942E-10
-3,9;-9,769054E-11
-3,85;-9,819646E-11
-3,8;-9,838286E-11
-3,75;-9,318365E-11
-3,7;-9,317625E-11
-3,65;-9,175209E-11
-3,6;-9,012563E-11
-3,55;-8,889513E-11
-3,5;-8,595437E-11
-3,45;-8,476961E-11
-3,4;-8,399582E-11
-3,35;-8,213851E-11
-3,3;-8,058734E-11
-3,25;-7,756869E-11
-3,2;-7,65308E-11
-3,15;-7,311487E-11
-3,1;-7,165863E-11
-3,05;-6,88264E-11
-3;-6,770217E-11
-2,95;-6,296692E-11
-2,9;-6,299531E-11
-2,85;-5,93054E-11
-2,8;-5,802071E-11
-2,75;-5,562537E-11
-2,7;-5,341883E-11
-2,65;-5,113205E-11
-2,6;-4,952523E-11
-2,55;-4,782838E-11
-2,5;-4,401256E-11
-2,45;-4,278834E-11
-2,4;-3,979073E-11
-2,35;-3,732627E-11
-2,3;-3,380294E-11
-2,25;-2,996742E-11
-2,2;-2,681057E-11
-2,15;-2,645641E-11
-2,1;-2,241476E-11
-2,05;-1,898525E-11
-2;-1,590125E-11
-1,95;-1,407109E-11
-1,9;-1,152639E-11
-1,85;-8,151159E-12
-1,8;-3,854067E-12
-1,75;8,145203E-13
-1,7;3,342008E-12
-1,65;8,747482E-12
-1,6;1,410728E-11
-1,55;1,676806E-11
-1,5;2,146389E-11
-1,45;2,748645E-11
-1,4;3,307827E-11
-1,35;3,833316E-11
-1,3;4,15974E-11
-1,25;4,728304E-11
-1,2;5,533201E-11
-1,15;5,974026E-11
-1,1;6,611332E-11
-1,05;7,30343E-11
-1;8,147819E-11
-0,95;8,867436E-11
-0,9;9,646664E-11
-0,85;1,054326E-10
-0,8;1,163694E-10
-0,75;1,27495E-10
-0,7;1,400831E-10
-0,65;1,57499E-10
-0,6;1,846287E-10
-0,55;2,332546E-10
-0,5;3,272505E-10
-0,45;5,387164E-10
-0,4;9,784383E-10
-0,35;1,73752E-09
-0,3;3,234807E-09
-0,25;4,47052E-09
-0,2;6,359258E-09
-0,15;8,749923E-09
-0,1;1,154933E-08
-0,05;1,456192E-08
0;1,858634E-08
0,05;2,299627E-08
0,1;2,662319E-08
0,15;3,024508E-08
0,2;3,382848E-08
0,25;3,722774E-08
0,3;4,062502E-08
0,35;4,403956E-08
0,4;4,735935E-08
0,45;5,057871E-08
0,5;5,372982E-08
0,55;5,691021E-08
0,6;6,011454E-08
0,65;6,315406E-08
0,7;6,615238E-08
0,75;6,922367E-08
0,8;7,226855E-08
0,85;7,524245E-08
0,9;7,809626E-08
0,95;8,101074E-08
1;8,384801E-08
1,05;8,653268E-08
1,1;8,91057E-08
1,15;9,165323E-08
1,2;9,421569E-08
1,25;9,668044E-08
1,3;9,901986E-08
1,35;1,013262E-07
1,4;1,036502E-07
1,45;1,057995E-07
1,5;1,078885E-07
1,55;1,099262E-07
1,6;1,120874E-07
1,65;1,140897E-07
1,7;1,159782E-07
1,75;1,17858E-07
1,8;1,198208E-07
1,85;1,217104E-07
1,9;1,235244E-07
1,95;1,252582E-07
2;1,270252E-07
2,05;1,287436E-07
2,1;1,302105E-07
2,15;1,318361E-07
2,2;1,335193E-07
2,25;1,351731E-07
2,3;1,367697E-07
2,35;1,38245E-07
2,4;1,397705E-07
2,45;1,413612E-07
2,5;1,429128E-07
2,55;1,443179E-07
2,6;1,45793E-07
2,65;1,472838E-07
2,7;1,487229E-07
2,75;1,499873E-07
2,8;1,514103E-07
2,85;1,527745E-07
2,9;1,541425E-07
2,95;1,553749E-07
3;1,565801E-07
3,05;1,579233E-07
3,1;1,592025E-07
3,15;1,605049E-07
3,2;1,615901E-07
3,25;1,62823E-07
3,3;1,63944E-07
3,35;1,65065E-07
3,4;1,661412E-07
3,45;1,672533E-07
3,5;1,683824E-07
3,55;1,694714E-07
3,6;1,704392E-07
3,65;1,714542E-07
3,7;1,725473E-07
3,75;1,735963E-07
3,8;1,74511E-07
3,85;1,755119E-07
3,9;1,764701E-07
3,95;1,774315E-07
4;1,783564E-07
4,05;1,792884E-07
4,1;1,802824E-07
4,15;1,812709E-07
4,2;1,822033E-07
4,25;1,830414E-07
4,3;1,8394E-07
4,35;1,848931E-07
4,4;1,858104E-07
4,45;1,866041E-07
4,5;1,874576E-07
4,55;1,883255E-07
4,6;1,892183E-07
4,65;1,900002E-07
4,7;1,909001E-07
4,75;1,917574E-07
4,8;1,925339E-07
4,85;1,932847E-07
4,9;1,940703E-07
4,95;1,948425E-07
5;1,955979E-07
