Tensao [V];Corrente [A]
-5;-1,504083E-10
-4,95;-1,358745E-10
-4,9;-1,315354E-10
-4,85;-1,303569E-10
-4,8;-1,276949E-10
-4,75;-1,234361E-10
-4,7;-1,222106E-10
-4,65;-1,219725E-10
-4,6;-1,197177E-10
-4,55;-1,163364E-10
-4,5;-1,164858E-10
-4,45;-1,156663E-10
-4,4;-1,153084E-10
-4,35;-1,110817E-10
-4,3;-1,091158E-10
-4,25;-1,108089E-10
-4,2;-1,089269E-10
-4,15;-1,055283E-10
-4,1;-1,042855E-10
-4,05;-1,044731E-10
-4;-1,037388E-10
-3,95;-1,000513E-10
-3,9;-1,020777E-10
-3,85;-1,003364E-10
-3,8;-1,001032E-10
-3,75;-9,504834E-11
-3,7;-9,197798E-11
-3,65;-9,26912E-11
-3,6;-9,20224E-11
-3,55;-8,820531E-11
-3,5;-8,602348E-11
-3,45;-8,783513E-11
-3,4;-8,541755E-11
-3,35;-7,984061E-11
-3,3;-7,860657E-11
-3,25;-7,943836E-11
-3,2;-7,779209E-11
-3,15;-7,385289E-11
-3,1;-7,198075E-11
-3,05;-7,126251E-11
-3;-6,735291E-11
-2,95;-6,419491E-11
-2,9;-6,121705E-11
-2,85;-6,144778E-11
-2,8;-5,871306E-11
-2,75;-5,522919E-11
-2,7;-5,355456E-11
-2,65;-5,198483E-11
-2,6;-4,880947E-11
-2,55;-4,720514E-11
-2,5;-4,559345E-11
-2,45;-4,19615E-11
-2,4;-4,102237E-11
-2,35;-3,724852E-11
-2,3;-3,45582E-11
-2,25;-3,140634E-11
-2,2;-2,952065E-11
-2,15;-2,699693E-11
-2,1;-2,177674E-11
-2,05;-1,900375E-11
-2;-1,867055E-11
-1,95;-1,530888E-11
-1,9;-1,035895E-11
-1,85;-7,413179E-12
-1,8;-4,777162E-12
-1,75;2,135013E-13
-1,7;5,858386E-12
-1,65;8,612959E-12
-1,6;1,1175E-11
-1,55;1,562032E-11
-1,5;2,210071E-11
-1,45;2,594749E-11
-1,4;2,989544E-11
-1,35;3,469989E-11
-1,3;4,044599E-11
-1,25;4,574656E-11
-1,2;5,259471E-11
-1,15;5,965638E-11
-1,1;6,806444E-11
-1,05;7,555681E-11
-1;8,116101E-11
-0,95;8,912229E-11
-0,9;9,736007E-11
-0,85;1,061891E-10
-0,8;1,142293E-10
-0,75;1,239802E-10
-0,7;1,378332E-10
-0,65;1,58168E-10
-0,6;1,829009E-10
-0,55;2,308209E-10
-0,5;3,284688E-10
-0,45;5,44164E-10
-0,4;9,783364E-10
-0,35;1,736708E-09
-0,3;3,238545E-09
-0,25;4,491885E-09
-0,2;6,40046E-09
-0,15;8,823102E-09
-0,1;1,164966E-08
-0,05;1,467546E-08
0;1,871327E-08
0,05;2,324411E-08
0,1;2,691324E-08
0,15;3,05226E-08
0,2;3,408633E-08
0,25;3,761835E-08
0,3;4,106562E-08
0,35;4,44546E-08
0,4;4,777727E-08
0,45;5,10557E-08
0,5;5,430092E-08
0,55;5,750964E-08
0,6;6,060794E-08
0,65;6,376305E-08
0,7;6,689945E-08
0,75;6,993065E-08
0,8;7,292831E-08
0,85;7,597785E-08
0,9;7,892965E-08
0,95;8,181009E-08
1;8,46232E-08
1,05;8,734404E-08
1,1;8,998329E-08
1,15;9,261141E-08
1,2;9,5093E-08
1,25;9,751878E-08
1,3;9,990634E-08
1,35;1,02223E-07
1,4;1,044685E-07
1,45;1,06702E-07
1,5;1,088841E-07
1,55;1,109949E-07
1,6;1,13021E-07
1,65;1,150281E-07
1,7;1,170144E-07
1,75;1,18969E-07
1,8;1,208238E-07
1,85;1,226635E-07
1,9;1,244955E-07
1,95;1,262101E-07
2;1,278794E-07
2,05;1,294961E-07
2,1;1,311602E-07
2,15;1,327781E-07
2,2;1,341033E-07
2,25;1,355362E-07
2,3;1,371016E-07
2,35;1,387275E-07
2,4;1,40218E-07
2,45;1,417306E-07
2,5;1,432646E-07
2,55;1,447159E-07
2,6;1,461731E-07
2,65;1,475857E-07
2,7;1,490055E-07
2,75;1,504654E-07
2,8;1,518396E-07
2,85;1,531563E-07
2,9;1,544921E-07
2,95;1,558525E-07
3;1,571111E-07
3,05;1,583362E-07
3,1;1,595428E-07
3,15;1,607674E-07
3,2;1,619254E-07
3,25;1,628289E-07
3,3;1,636869E-07
3,35;1,644803E-07
3,4;1,655531E-07
3,45;1,666608E-07
3,5;1,677057E-07
3,55;1,688978E-07
3,6;1,699094E-07
3,65;1,708883E-07
3,7;1,719029E-07
3,75;1,729667E-07
3,8;1,739512E-07
3,85;1,751102E-07
3,9;1,763771E-07
3,95;1,774295E-07
4;1,784195E-07
4,05;1,793577E-07
4,1;1,803359E-07
4,15;1,812924E-07
4,2;1,82229E-07
4,25;1,832204E-07
4,3;1,841317E-07
4,35;1,850977E-07
4,4;1,860354E-07
4,45;1,868898E-07
4,5;1,877299E-07
4,55;1,886245E-07
4,6;1,895144E-07
4,65;1,903517E-07
4,7;1,910925E-07
4,75;1,919171E-07
4,8;1,925615E-07
4,85;1,932462E-07
4,9;1,939465E-07
4,95;1,946881E-07
5;1,954448E-07
