Tensao [V];Corrente [A]
-5;-1,076418E-09
-4,95;-1,059987E-09
-4,9;-1,053871E-09
-4,85;-1,050863E-09
-4,8;-1,04814E-09
-4,75;-1,043782E-09
-4,7;-1,037627E-09
-4,65;-1,037298E-09
-4,6;-1,034513E-09
-4,55;-1,031732E-09
-4,5;-1,026978E-09
-4,45;-1,02462E-09
-4,4;-1,025437E-09
-4,35;-1,022509E-09
-4,3;-1,017327E-09
-4,25;-1,013842E-09
-4,2;-1,013938E-09
-4,15;-1,010957E-09
-4,1;-1,007011E-09
-4,05;-1,004914E-09
-4;-1,003706E-09
-3,95;-1,000876E-09
-3,9;-9,958738E-10
-3,85;-9,925858E-10
-3,8;-9,919728E-10
-3,75;-9,917013E-10
-3,7;-9,85687E-10
-3,65;-9,831782E-10
-3,6;-9,802119E-10
-3,55;-9,789184E-10
-3,5;-9,747199E-10
-3,45;-9,690035E-10
-3,4;-9,679304E-10
-3,35;-9,6754E-10
-3,3;-9,637653E-10
-3,25;-9,554419E-10
-3,2;-9,499173E-10
-3,15;-9,526794E-10
-3,1;-9,494641E-10
-3,05;-9,445407E-10
-3;-9,412727E-10
-2,95;-9,392436E-10
-2,9;-9,347555E-10
-2,85;-9,271684E-10
-2,8;-9,251874E-10
-2,75;-9,250241E-10
-2,7;-9,172692E-10
-2,65;-9,106582E-10
-2,6;-9,07311E-10
-2,55;-9,080133E-10
-2,5;-8,998117E-10
-2,45;-8,920402E-10
-2,4;-8,894933E-10
-2,35;-8,859009E-10
-2,3;-8,810739E-10
-2,25;-8,725226E-10
-2,2;-8,691648E-10
-2,15;-8,654504E-10
-2,1;-8,586659E-10
-2,05;-8,510229E-10
-2;-8,449688E-10
-1,95;-8,41623E-10
-1,9;-8,352452E-10
-1,85;-8,237184E-10
-1,8;-8,157877E-10
-1,75;-8,070246E-10
-1,7;-7,950585E-10
-1,65;-7,768767E-10
-1,6;-7,58101E-10
-1,55;-7,336554E-10
-1,5;-6,953639E-10
-1,45;-6,469361E-10
-1,4;-5,859195E-10
-1,35;-5,064312E-10
-1,3;-4,031507E-10
-1,25;-2,651583E-10
-1,2;-9,105175E-11
-1,15;1,273038E-10
-1,1;4,183001E-10
-1,05;8,028677E-10
-1;1,331788E-09
-0,95;2,035292E-09
-0,9;3,316882E-09
-0,85;4,440719E-09
-0,8;6,364235E-09
-0,75;9,051317E-09
-0,7;1,271173E-08
-0,65;1,765187E-08
-0,6;2,744115E-08
-0,55;3,745891E-08
-0,5;5,068334E-08
-0,45;6,739646E-08
-0,4;8,769884E-08
-0,35;1,115352E-07
-0,3;1,387828E-07
-0,25;1,675489E-07
-0,2;1,969318E-07
-0,15;2,268029E-07
-0,1;2,571561E-07
-0,05;2,878863E-07
0;3,195012E-07
0,05;3,513374E-07
0,1;3,836621E-07
0,15;4,163954E-07
0,2;4,494085E-07
0,25;4,826824E-07
0,3;5,162863E-07
0,35;5,502565E-07
0,4;5,841674E-07
0,45;6,181276E-07
0,5;6,521229E-07
0,55;6,861313E-07
0,6;7,200316E-07
0,65;7,538135E-07
0,7;7,877022E-07
0,75;8,213133E-07
0,8;8,545912E-07
0,85;8,875574E-07
0,9;9,201539E-07
0,95;9,521366E-07
1;9,834532E-07
1,05;1,014321E-06
1,1;1,044158E-06
1,15;1,073256E-06
1,2;1,101797E-06
1,25;1,129581E-06
1,3;1,156204E-06
1,35;1,181885E-06
1,4;1,207082E-06
1,45;1,231428E-06
1,5;1,254908E-06
1,55;1,277638E-06
1,6;1,2996E-06
1,65;1,320832E-06
1,7;1,341516E-06
1,75;1,361799E-06
1,8;1,381259E-06
1,85;1,400132E-06
1,9;1,418577E-06
1,95;1,436616E-06
2;1,454243E-06
2,05;1,471388E-06
2,1;1,488236E-06
2,15;1,50465E-06
2,2;1,52092E-06
2,25;1,536654E-06
2,3;1,552157E-06
2,35;1,56738E-06
2,4;1,582365E-06
2,45;1,596985E-06
2,5;1,611232E-06
2,55;1,625234E-06
2,6;1,639008E-06
2,65;1,652355E-06
2,7;1,665325E-06
2,75;1,677937E-06
2,8;1,69042E-06
2,85;1,702586E-06
2,9;1,714169E-06
2,95;1,725543E-06
3;1,736524E-06
3,05;1,747486E-06
3,1;1,758276E-06
3,15;1,768534E-06
3,2;1,778699E-06
3,25;1,788708E-06
3,3;1,79847E-06
3,35;1,80786E-06
3,4;1,81721E-06
3,45;1,826543E-06
3,5;1,835742E-06
3,55;1,844715E-06
3,6;1,853232E-06
3,65;1,86204E-06
3,7;1,870656E-06
3,75;1,87887E-06
3,8;1,887004E-06
3,85;1,895265E-06
3,9;1,903213E-06
3,95;1,910946E-06
4;1,918542E-06
4,05;1,926087E-06
4,1;1,933427E-06
4,15;1,940829E-06
4,2;1,948096E-06
4,25;1,955128E-06
4,3;1,962127E-06
4,35;1,969057E-06
4,4;1,975905E-06
4,45;1,982559E-06
4,5;1,989197E-06
4,55;1,995692E-06
4,6;2,002091E-06
4,65;2,008252E-06
4,7;2,014398E-06
4,75;2,020314E-06
4,8;2,026262E-06
4,85;2,032275E-06
4,9;2,037965E-06
4,95;2,043322E-06
5;2,048973E-06
