Tensao [V];Corrente [A]
-5;-1,073015E-09
-4,95;-1,053042E-09
-4,9;-1,049777E-09
-4,85;-1,047154E-09
-4,8;-1,041061E-09
-4,75;-1,036805E-09
-4,7;-1,036424E-09
-4,65;-1,037111E-09
-4,6;-1,031781E-09
-4,55;-1,025678E-09
-4,5;-1,025472E-09
-4,45;-1,027365E-09
-4,4;-1,024806E-09
-4,35;-1,017343E-09
-4,3;-1,016095E-09
-4,25;-1,016188E-09
-4,2;-1,011854E-09
-4,15;-1,00649E-09
-4,1;-1,00572E-09
-4,05;-1,005855E-09
-4;-1,002022E-09
-3,95;-9,953177E-10
-3,9;-9,936054E-10
-3,85;-9,943857E-10
-3,8;-9,91551E-10
-3,75;-9,848617E-10
-3,7;-9,850398E-10
-3,65;-9,867134E-10
-3,6;-9,841264E-10
-3,55;-9,765257E-10
-3,5;-9,72168E-10
-3,45;-9,713496E-10
-3,4;-9,682311E-10
-3,35;-9,620237E-10
-3,3;-9,583441E-10
-3,25;-9,582996E-10
-3,2;-9,559069E-10
-3,15;-9,500756E-10
-3,1;-9,455395E-10
-3,05;-9,434572E-10
-3;-9,421994E-10
-2,95;-9,362058E-10
-2,9;-9,295768E-10
-2,85;-9,278296E-10
-2,8;-9,258582E-10
-2,75;-9,209202E-10
-2,7;-9,157551E-10
-2,65;-9,12214E-10
-2,6;-9,103393E-10
-2,55;-9,040929E-10
-2,5;-8,976681E-10
-2,45;-8,940982E-10
-2,4;-8,905347E-10
-2,35;-8,842649E-10
-2,3;-8,782686E-10
-2,25;-8,73591E-10
-2,2;-8,715993E-10
-2,15;-8,618413E-10
-2,1;-8,55783E-10
-2,05;-8,50691E-10
-2;-8,47542E-10
-1,95;-8,403003E-10
-1,9;-8,314952E-10
-1,85;-8,231443E-10
-1,8;-8,16099E-10
-1,75;-8,061496E-10
-1,7;-7,935512E-10
-1,65;-7,764605E-10
-1,6;-7,591793E-10
-1,55;-7,333572E-10
-1,5;-6,970238E-10
-1,45;-6,509101E-10
-1,4;-5,908441E-10
-1,35;-5,086065E-10
-1,3;-4,042249E-10
-1,25;-2,681193E-10
-1,2;-9,78025E-11
-1,15;1,24795E-10
-1,1;4,165917E-10
-1,05;7,997869E-10
-1;1,314235E-09
-0,95;2,025452E-09
-0,9;3,474621E-09
-0,85;4,455244E-09
-0,8;6,355307E-09
-0,75;9,033823E-09
-0,7;1,268744E-08
-0,65;1,762744E-08
-0,6;2,762372E-08
-0,55;3,751749E-08
-0,5;5,063501E-08
-0,45;6,729759E-08
-0,4;8,758498E-08
-0,35;1,114404E-07
-0,3;1,385543E-07
-0,25;1,672709E-07
-0,2;1,966515E-07
-0,15;2,263912E-07
-0,1;2,567233E-07
-0,05;2,874708E-07
0;3,19071E-07
0,05;3,508497E-07
0,1;3,830708E-07
0,15;4,157174E-07
0,2;4,487379E-07
0,25;4,820181E-07
0,3;5,155238E-07
0,35;5,493725E-07
0,4;5,832413E-07
0,45;6,171987E-07
0,5;6,511257E-07
0,55;6,849998E-07
0,6;7,189247E-07
0,65;7,527111E-07
0,7;7,864833E-07
0,75;8,199921E-07
0,8;8,532782E-07
0,85;8,862434E-07
0,9;9,187501E-07
0,95;9,50621E-07
1;9,819277E-07
1,05;1,012666E-06
1,1;1,042554E-06
1,15;1,071601E-06
1,2;1,10009E-06
1,25;1,127647E-06
1,3;1,154301E-06
1,35;1,180106E-06
1,4;1,20517E-06
1,45;1,229467E-06
1,5;1,25288E-06
1,55;1,275462E-06
1,6;1,297398E-06
1,65;1,31866E-06
1,7;1,339359E-06
1,75;1,359382E-06
1,8;1,37886E-06
1,85;1,397908E-06
1,9;1,416392E-06
1,95;1,434241E-06
2;1,451764E-06
2,05;1,468935E-06
2,1;1,48575E-06
2,15;1,502166E-06
2,2;1,518212E-06
2,25;1,534034E-06
2,3;1,54957E-06
2,35;1,564742E-06
2,4;1,579564E-06
2,45;1,594257E-06
2,5;1,60866E-06
2,55;1,622638E-06
2,6;1,636216E-06
2,65;1,649534E-06
2,7;1,662582E-06
2,75;1,675224E-06
2,8;1,687481E-06
2,85;1,699601E-06
2,9;1,711441E-06
2,95;1,722845E-06
3;1,733981E-06
3,05;1,744883E-06
3,1;1,755565E-06
3,15;1,765944E-06
3,2;1,776013E-06
3,25;1,78592E-06
3,3;1,795634E-06
3,35;1,805173E-06
3,4;1,814497E-06
3,45;1,823624E-06
3,5;1,832671E-06
3,55;1,841655E-06
3,6;1,850398E-06
3,65;1,858848E-06
3,7;1,86727E-06
3,75;1,87555E-06
3,8;1,883689E-06
3,85;1,891764E-06
3,9;1,899635E-06
3,95;1,90738E-06
4;1,915026E-06
4,05;1,922503E-06
4,1;1,92992E-06
4,15;1,937273E-06
4,2;1,944476E-06
4,25;1,95151E-06
4,3;1,958475E-06
4,35;1,965405E-06
4,4;1,972197E-06
4,45;1,978796E-06
4,5;1,985363E-06
4,55;1,991855E-06
4,6;1,99828E-06
4,65;2,004437E-06
4,7;2,010518E-06
4,75;2,016552E-06
4,8;2,022441E-06
4,85;2,028263E-06
4,9;2,03399E-06
4,95;2,03962E-06
5;2,045154E-06
