Tensao [V];Corrente [A]
-5;-1,077939E-09
-4,95;-1,055287E-09
-4,9;-1,048724E-09
-4,85;-1,044047E-09
-4,8;-1,044376E-09
-4,75;-1,041373E-09
-4,7;-1,035135E-09
-4,65;-1,03137E-09
-4,6;-1,029206E-09
-4,55;-1,02693E-09
-4,5;-1,023051E-09
-4,45;-1,02184E-09
-4,4;-1,019222E-09
-4,35;-1,019051E-09
-4,3;-1,014606E-09
-4,25;-1,012791E-09
-4,2;-1,01244E-09
-4,15;-1,009654E-09
-4,1;-1,004206E-09
-4,05;-1,001051E-09
-4;-9,992671E-10
-3,95;-9,965631E-10
-3,9;-9,951381E-10
-3,85;-9,913007E-10
-3,8;-9,901264E-10
-3,75;-9,874468E-10
-3,7;-9,83604E-10
-3,65;-9,799865E-10
-3,6;-9,791601E-10
-3,55;-9,764736E-10
-3,5;-9,735787E-10
-3,45;-9,68496E-10
-3,4;-9,671237E-10
-3,35;-9,63599E-10
-3,3;-9,593675E-10
-3,25;-9,554102E-10
-3,2;-9,532372E-10
-3,15;-9,515332E-10
-3,1;-9,471355E-10
-3,05;-9,439712E-10
-3;-9,405181E-10
-2,95;-9,375861E-10
-2,9;-9,33214E-10
-2,85;-9,283277E-10
-2,8;-9,239594E-10
-2,75;-9,202558E-10
-2,7;-9,155424E-10
-2,65;-9,120858E-10
-2,6;-9,077734E-10
-2,55;-9,032356E-10
-2,5;-8,99036E-10
-2,45;-8,937153E-10
-2,4;-8,880608E-10
-2,35;-8,842516E-10
-2,3;-8,802006E-10
-2,25;-8,731415E-10
-2,2;-8,688925E-10
-2,15;-8,627015E-10
-2,1;-8,561136E-10
-2,05;-8,489094E-10
-2;-8,443523E-10
-1,95;-8,371476E-10
-1,9;-8,310377E-10
-1,85;-8,225102E-10
-1,8;-8,159453E-10
-1,75;-8,068524E-10
-1,7;-7,928576E-10
-1,65;-7,783812E-10
-1,6;-7,579888E-10
-1,55;-7,312133E-10
-1,5;-6,977773E-10
-1,45;-6,507103E-10
-1,4;-5,880977E-10
-1,35;-5,097386E-10
-1,3;-4,053112E-10
-1,25;-2,707333E-10
-1,2;-9,625258E-11
-1,15;1,265155E-10
-1,1;4,134979E-10
-1,05;7,959942E-10
-1;1,315962E-09
-0,95;2,025424E-09
-0,9;3,456455E-09
-0,85;4,449022E-09
-0,8;6,348827E-09
-0,75;9,025938E-09
-0,7;1,268216E-08
-0,65;1,76181E-08
-0,6;2,746818E-08
-0,55;3,741977E-08
-0,5;5,058054E-08
-0,45;6,724102E-08
-0,4;8,752231E-08
-0,35;1,113433E-07
-0,3;1,384785E-07
-0,25;1,671675E-07
-0,2;1,965228E-07
-0,15;2,263048E-07
-0,1;2,565777E-07
-0,05;2,872758E-07
0;3,188634E-07
0,05;3,506175E-07
0,1;3,828813E-07
0,15;4,155193E-07
0,2;4,484678E-07
0,25;4,817333E-07
0,3;5,152466E-07
0,35;5,490726E-07
0,4;5,829239E-07
0,45;6,167997E-07
0,5;6,507381E-07
0,55;6,846679E-07
0,6;7,184934E-07
0,65;7,52251E-07
0,7;7,861077E-07
0,75;8,196643E-07
0,8;8,528555E-07
0,85;8,857362E-07
0,9;9,182423E-07
0,95;9,502285E-07
1;9,814687E-07
1,05;1,01209E-06
1,1;1,041951E-06
1,15;1,071113E-06
1,2;1,099429E-06
1,25;1,127024E-06
1,3;1,15364E-06
1,35;1,179445E-06
1,4;1,204531E-06
1,45;1,228732E-06
1,5;1,252148E-06
1,55;1,274795E-06
1,6;1,296718E-06
1,65;1,317921E-06
1,7;1,338535E-06
1,75;1,358636E-06
1,8;1,378128E-06
1,85;1,397083E-06
1,9;1,415405E-06
1,95;1,433306E-06
2;1,450802E-06
2,05;1,467954E-06
2,1;1,484802E-06
2,15;1,50123E-06
2,2;1,517283E-06
2,25;1,53305E-06
2,3;1,548508E-06
2,35;1,563745E-06
2,4;1,578658E-06
2,45;1,593267E-06
2,5;1,607591E-06
2,55;1,621503E-06
2,6;1,635158E-06
2,65;1,648523E-06
2,7;1,661522E-06
2,75;1,674087E-06
2,8;1,686503E-06
2,85;1,698568E-06
2,9;1,710328E-06
2,95;1,7217E-06
3;1,732867E-06
3,05;1,743805E-06
3,1;1,7544E-06
3,15;1,764773E-06
3,2;1,774934E-06
3,25;1,784792E-06
3,3;1,794498E-06
3,35;1,804057E-06
3,4;1,813427E-06
3,45;1,822544E-06
3,5;1,831599E-06
3,55;1,840488E-06
3,6;1,849203E-06
3,65;1,857758E-06
3,7;1,866084E-06
3,75;1,874403E-06
3,8;1,882719E-06
3,85;1,890754E-06
3,9;1,89868E-06
3,95;1,906468E-06
4;1,913973E-06
4,05;1,921363E-06
4,1;1,928841E-06
4,15;1,936246E-06
4,2;1,943442E-06
4,25;1,950593E-06
4,3;1,957525E-06
4,35;1,964021E-06
4,4;1,97059E-06
4,45;1,977828E-06
4,5;1,984303E-06
4,55;1,990818E-06
4,6;1,997373E-06
4,65;2,003535E-06
4,7;2,009328E-06
4,75;2,015345E-06
4,8;2,021326E-06
4,85;2,027168E-06
4,9;2,03272E-06
4,95;2,038337E-06
5;2,043918E-06
