Tensao [V];Corrente [A]
-5;-8,956026E-11
-4,95;-7,595571E-11
-4,9;-7,417615E-11
-4,85;-7,103909E-11
-4,8;-6,546102E-11
-4,75;-6,271639E-11
-4,7;-6,290646E-11
-4,65;-6,013964E-11
-4,6;-5,607205E-11
-4,55;-5,341881E-11
-4,5;-5,490217E-11
-4,45;-5,575493E-11
-4,4;-5,040758E-11
-4,35;-5,018058E-11
-4,3;-4,860829E-11
-4,25;-4,746187E-11
-4,2;-4,34017E-11
-4,15;-4,121858E-11
-4,1;-4,070767E-11
-4,05;-3,966608E-11
-4;-3,452982E-11
-3,95;-2,859631E-11
-3,9;-3,080287E-11
-3,85;-3,203818E-11
-3,8;-3,19629E-11
-3,75;-2,77633E-11
-3,7;-2,573816E-11
-3,65;-2,661313E-11
-3,6;-2,278127E-11
-3,55;-2,377719E-11
-3,5;-2,007616E-11
-3,45;-1,931843E-11
-3,4;-1,422658E-11
-3,35;-1,10957E-11
-3,3;-8,723774E-12
-3,25;-1,032686E-11
-3,2;-6,587572E-12
-3,15;-5,699025E-12
-3,1;-4,448894E-12
-3,05;-8,601616E-13
-3;3,850443E-13
-2,95;3,367923E-12
-2,9;7,508409E-12
-2,85;2,425051E-12
-2,8;6,02129E-12
-2,75;1,276209E-11
-2,7;1,304593E-11
-2,65;1,124287E-11
-2,6;1,248687E-11
-2,55;2,081966E-11
-2,5;2,930428E-11
-2,45;2,592031E-11
-2,4;2,410492E-11
-2,35;2,913151E-11
-2,3;3,66535E-11
-2,25;3,398162E-11
-2,2;3,20823E-11
-2,15;3,884654E-11
-2,1;4,702014E-11
-2,05;5,049172E-11
-2;4,662276E-11
-1,95;4,892564E-11
-1,9;5,572565E-11
-1,85;6,141869E-11
-1,8;6,043878E-11
-1,75;6,244301E-11
-1,7;6,663037E-11
-1,65;7,194325E-11
-1,6;7,152244E-11
-1,55;7,877782E-11
-1,5;8,179282E-11
-1,45;8,896919E-11
-1,4;8,704523E-11
-1,35;8,789064E-11
-1,3;9,671956E-11
-1,25;1,013376E-10
-1,2;1,037034E-10
-1,15;1,039083E-10
-1,1;1,097605E-10
-1,05;1,179921E-10
-1;1,194089E-10
-0,95;1,234038E-10
-0,9;1,289475E-10
-0,85;1,410555E-10
-0,8;1,443777E-10
-0,75;1,461807E-10
-0,7;1,554515E-10
-0,65;1,662971E-10
-0,6;1,732428E-10
-0,55;1,777831E-10
-0,5;1,903575E-10
-0,45;2,175564E-10
-0,4;2,489673E-10
-0,35;3,005168E-10
-0,3;4,043918E-10
-0,25;6,179691E-10
-0,2;9,907577E-10
-0,15;1,532216E-09
-0,1;2,508426E-09
-0,05;3,141778E-09
0;4,204224E-09
0,05;4,920492E-09
0,1;5,846712E-09
0,15;6,732325E-09
0,2;7,522097E-09
0,25;8,282896E-09
0,3;9,097501E-09
0,35;9,89822E-09
0,4;1,061382E-08
0,45;1,130788E-08
0,5;1,203896E-08
0,55;1,276876E-08
0,6;1,346028E-08
0,65;1,411994E-08
0,7;1,481995E-08
0,75;1,552402E-08
0,8;1,619831E-08
0,85;1,683395E-08
0,9;1,750202E-08
0,95;1,818018E-08
1;1,883701E-08
1,05;1,977989E-08
1,1;2,030799E-08
1,15;2,092334E-08
1,2;2,159548E-08
1,25;2,222022E-08
1,3;2,272726E-08
1,35;2,333272E-08
1,4;2,39977E-08
1,45;2,458283E-08
1,5;2,504211E-08
1,55;2,558941E-08
1,6;2,612401E-08
1,65;2,669111E-08
1,7;2,713423E-08
1,75;2,768387E-08
1,8;2,828733E-08
1,85;2,882911E-08
1,9;2,92974E-08
1,95;2,967996E-08
2;3,017072E-08
2,05;3,069408E-08
2,1;3,116439E-08
2,15;3,150234E-08
2,2;3,191751E-08
2,25;3,243881E-08
2,3;3,286351E-08
2,35;3,319746E-08
2,4;3,356196E-08
2,45;3,403655E-08
2,5;3,444834E-08
2,55;3,477762E-08
2,6;3,512633E-08
2,65;3,552159E-08
2,7;3,600755E-08
2,75;3,63617E-08
2,8;3,669125E-08
2,85;3,70955E-08
2,9;3,752546E-08
2,95;3,788094E-08
3;3,815469E-08
3,05;3,850443E-08
3,1;3,890256E-08
3,15;3,923374E-08
3,2;3,938275E-08
3,25;3,962734E-08
3,3;4,01152E-08
3,35;4,059415E-08
3,4;4,082279E-08
3,45;4,110172E-08
3,5;4,147324E-08
3,55;4,18261E-08
3,6;4,208584E-08
3,65;4,232875E-08
3,7;4,266706E-08
3,75;4,301166E-08
3,8;4,32679E-08
3,85;4,349802E-08
3,9;4,379235E-08
3,95;4,413769E-08
4;4,443945E-08
4,05;4,462092E-08
4,1;4,490683E-08
4,15;4,523639E-08
4,2;4,553146E-08
4,25;4,570833E-08
4,3;4,597244E-08
4,35;4,628406E-08
4,4;4,655807E-08
4,45;4,673723E-08
4,5;4,692273E-08
4,55;4,726403E-08
4,6;4,754914E-08
4,65;4,777437E-08
4,7;4,797415E-08
4,75;4,826022E-08
4,8;4,857714E-08
4,85;4,877742E-08
4,9;4,896521E-08
4,95;4,92348E-08
5;4,939731E-08
