Tensao [V];Corrente [A]
-5;-3,062757E-10
-4,95;-2,896687E-10
-4,9;-2,815485E-10
-4,85;-2,753645E-10
-4,8;-2,744378E-10
-4,75;-2,725927E-10
-4,7;-2,690706E-10
-4,65;-2,666702E-10
-4,6;-2,656843E-10
-4,55;-2,66558E-10
-4,5;-2,599901E-10
-4,45;-2,564829E-10
-4,4;-2,557696E-10
-4,35;-2,553253E-10
-4,3;-2,531065E-10
-4,25;-2,492473E-10
-4,2;-2,509653E-10
-4,15;-2,510873E-10
-4,1;-2,477604E-10
-4,05;-2,446519E-10
-4;-2,441286E-10
-3,95;-2,468001E-10
-3,9;-2,442407E-10
-3,85;-2,393674E-10
-3,8;-2,390378E-10
-3,75;-2,396254E-10
-3,7;-2,383244E-10
-3,65;-2,347507E-10
-3,6;-2,340139E-10
-3,55;-2,347036E-10
-3,5;-2,344606E-10
-3,45;-2,310274E-10
-3,4;-2,296675E-10
-3,35;-2,309152E-10
-3,3;-2,280422E-10
-3,25;-2,255332E-10
-3,2;-2,221284E-10
-3,15;-2,242536E-10
-3,1;-2,24267E-10
-3,05;-2,195973E-10
-3;-2,176104E-10
-2,95;-2,191617E-10
-2,9;-2,178781E-10
-2,85;-2,150287E-10
-2,8;-2,12674E-10
-2,75;-2,140847E-10
-2,7;-2,15321E-10
-2,65;-2,112659E-10
-2,6;-2,082523E-10
-2,55;-2,068826E-10
-2,5;-2,076303E-10
-2,45;-2,054596E-10
-2,4;-2,02019E-10
-2,35;-2,023718E-10
-2,3;-2,029891E-10
-2,25;-1,993088E-10
-2,2;-1,965964E-10
-2,15;-1,963125E-10
-2,1;-1,952216E-10
-2,05;-1,923301E-10
-2;-1,887834E-10
-1,95;-1,866558E-10
-1,9;-1,881439E-10
-1,85;-1,847775E-10
-1,8;-1,806371E-10
-1,75;-1,759524E-10
-1,7;-1,755378E-10
-1,65;-1,708126E-10
-1,6;-1,657811E-10
-1,55;-1,629699E-10
-1,5;-1,605228E-10
-1,45;-1,570006E-10
-1,4;-1,505586E-10
-1,35;-1,454546E-10
-1,3;-1,41261E-10
-1,25;-1,36985E-10
-1,2;-1,277812E-10
-1,15;-1,214095E-10
-1,1;-1,15977E-10
-1,05;-1,095623E-10
-1;-9,825561E-11
-0,95;-8,950352E-11
-0,9;-7,929873E-11
-0,85;-6,814136E-11
-0,8;-5,095179E-11
-0,75;-3,140507E-11
-0,7;-6,335803E-12
-0,65;3,689535E-11
-0,6;1,142169E-10
-0,55;2,836558E-10
-0,5;6,787124E-10
-0,45;1,574984E-09
-0,4;4,231207E-09
-0,35;6,444815E-09
-0,3;1,089503E-08
-0,25;1,705227E-08
-0,2;2,738903E-08
-0,15;3,701372E-08
-0,1;4,795782E-08
-0,05;5,994663E-08
0;7,301195E-08
0,05;8,653703E-08
0,1;1,002906E-07
0,15;1,139932E-07
0,2;1,273281E-07
0,25;1,400812E-07
0,3;1,523563E-07
0,35;1,641631E-07
0,4;1,754966E-07
0,45;1,864119E-07
0,5;1,969534E-07
0,55;2,07225E-07
0,6;2,171823E-07
0,65;2,270234E-07
0,7;2,367536E-07
0,75;2,461797E-07
0,8;2,55436E-07
0,85;2,644943E-07
0,9;2,734775E-07
0,95;2,821162E-07
1;2,905799E-07
1,05;2,988384E-07
1,1;3,067904E-07
1,15;3,145182E-07
1,2;3,219886E-07
1,25;3,293037E-07
1,3;3,362381E-07
1,35;3,431266E-07
1,4;3,497732E-07
1,45;3,561771E-07
1,5;3,624413E-07
1,55;3,685352E-07
1,6;3,743733E-07
1,65;3,800761E-07
1,7;3,856081E-07
1,75;3,909759E-07
1,8;3,961347E-07
1,85;4,010864E-07
1,9;4,059121E-07
1,95;4,106328E-07
2;4,151842E-07
2,05;4,195835E-07
2,1;4,238078E-07
2,15;4,279756E-07
2,2;4,319726E-07
2,25;4,358544E-07
2,3;4,396583E-07
2,35;4,433914E-07
2,4;4,469951E-07
2,45;4,50495E-07
2,5;4,539866E-07
2,55;4,573397E-07
2,6;4,605627E-07
2,65;4,637608E-07
2,7;4,669009E-07
2,75;4,699257E-07
2,8;4,728621E-07
2,85;4,756911E-07
2,9;4,784988E-07
2,95;4,811265E-07
3;4,837353E-07
3,05;4,862778E-07
3,1;4,887208E-07
3,15;4,910625E-07
3,2;4,933852E-07
3,25;4,956143E-07
3,3;4,977688E-07
3,35;4,99891E-07
3,4;5,02021E-07
3,45;5,040371E-07
3,5;5,060128E-07
3,55;5,106826E-07
3,6;5,115212E-07
3,65;5,124007E-07
3,7;5,136363E-07
3,75;5,155314E-07
3,8;5,173463E-07
3,85;5,191881E-07
3,9;5,209707E-07
3,95;5,227023E-07
4;5,244717E-07
4,05;5,262274E-07
4,1;5,27897E-07
4,15;5,295745E-07
4,2;5,312763E-07
4,25;5,329284E-07
4,3;5,345638E-07
4,35;5,361542E-07
4,4;5,377711E-07
4,45;5,393733E-07
4,5;5,40958E-07
4,55;5,424977E-07
4,6;5,440111E-07
4,65;5,455578E-07
4,7;5,470314E-07
4,75;5,485094E-07
4,8;5,499593E-07
4,85;5,513839E-07
4,9;5,528192E-07
4,95;5,541832E-07
5;5,556128E-07
