Tensao [V];Corrente [A]
-5;-2,975619E-10
-4,95;-2,830614E-10
-4,9;-2,788444E-10
-4,85;-2,692223E-10
-4,8;-2,662592E-10
-4,75;-2,629729E-10
-4,7;-2,605738E-10
-4,65;-2,575294E-10
-4,6;-2,552562E-10
-4,55;-2,527523E-10
-4,5;-2,5098E-10
-4,45;-2,489599E-10
-4,4;-2,477047E-10
-4,35;-2,462621E-10
-4,3;-2,472296E-10
-4,25;-2,437669E-10
-4,2;-2,408322E-10
-4,15;-2,386368E-10
-4,1;-2,390008E-10
-4,05;-2,390093E-10
-4;-2,356983E-10
-3,95;-2,342902E-10
-3,9;-2,328847E-10
-3,85;-2,319504E-10
-3,8;-2,280913E-10
-3,75;-2,296489E-10
-3,7;-2,292146E-10
-3,65;-2,271413E-10
-3,6;-2,257985E-10
-3,55;-2,252938E-10
-3,5;-2,23835E-10
-3,45;-2,214533E-10
-3,4;-2,209585E-10
-3,35;-2,203821E-10
-3,3;-2,188272E-10
-3,25;-2,188987E-10
-3,2;-2,14978E-10
-3,15;-2,146089E-10
-3,1;-2,138956E-10
-3,05;-2,118694E-10
-3;-2,115127E-10
-2,95;-2,143796E-10
-2,9;-2,06416E-10
-2,85;-2,007712E-10
-2,8;-2,011291E-10
-2,75;-2,002196E-10
-2,7;-2,041737E-10
-2,65;-2,026916E-10
-2,6;-2,009896E-10
-2,55;-1,977848E-10
-2,5;-1,952933E-10
-2,45;-1,972084E-10
-2,4;-1,962015E-10
-2,35;-1,928805E-10
-2,3;-1,936444E-10
-2,25;-1,93474E-10
-2,2;-1,882143E-10
-2,15;-1,862831E-10
-2,1;-1,851935E-10
-2,05;-1,860102E-10
-2;-1,80515E-10
-1,95;-1,764707E-10
-1,9;-1,749849E-10
-1,85;-1,740013E-10
-1,8;-1,712384E-10
-1,75;-1,691095E-10
-1,7;-1,636301E-10
-1,65;-1,607165E-10
-1,6;-1,585938E-10
-1,55;-1,550175E-10
-1,5;-1,51394E-10
-1,45;-1,478078E-10
-1,4;-1,39342E-10
-1,35;-1,346032E-10
-1,3;-1,298346E-10
-1,25;-1,254549E-10
-1,2;-1,209925E-10
-1,15;-1,130042E-10
-1,1;-1,060797E-10
-1,05;-9,756825E-11
-1;-8,881237E-11
-0,95;-7,943082E-11
-0,9;-6,763169E-11
-0,85;-5,743689E-11
-0,8;-4,198861E-11
-0,75;-2,178781E-11
-0,7;3,931913E-12
-0,65;4,320788E-11
-0,6;1,132764E-10
-0,55;2,744678E-10
-0,5;6,473109E-10
-0,45;1,495595E-09
-0,4;3,860052E-09
-0,35;6,057362E-09
-0,3;1,021791E-08
-0,25;1,607979E-08
-0,2;2,688012E-08
-0,15;3,629872E-08
-0,1;4,648146E-08
-0,05;5,74223E-08
0;6,983505E-08
0,05;8,308735E-08
0,1;9,593429E-08
0,15;1,091395E-07
0,2;1,217614E-07
0,25;1,340569E-07
0,3;1,463992E-07
0,35;1,572674E-07
0,4;1,681991E-07
0,45;1,78713E-07
0,5;1,888473E-07
0,55;1,993615E-07
0,6;2,083836E-07
0,65;2,177397E-07
0,7;2,271051E-07
0,75;2,361145E-07
0,8;2,452153E-07
0,85;2,538978E-07
0,9;2,624639E-07
0,95;2,708699E-07
1;2,790238E-07
1,05;2,879696E-07
1,1;2,954355E-07
1,15;3,036915E-07
1,2;3,113983E-07
1,25;3,159172E-07
1,3;3,226211E-07
1,35;3,292309E-07
1,4;3,367546E-07
1,45;3,418185E-07
1,5;3,479024E-07
1,55;3,549584E-07
1,6;3,606585E-07
1,65;3,660492E-07
1,7;3,70357E-07
1,75;3,755826E-07
1,8;3,806661E-07
1,85;3,855204E-07
1,9;3,902472E-07
1,95;3,963201E-07
2;4,007024E-07
2,05;4,048209E-07
2,1;4,077498E-07
2,15;4,11769E-07
2,2;4,158297E-07
2,25;4,198167E-07
2,3;4,234387E-07
2,35;4,270898E-07
2,4;4,306621E-07
2,45;4,347062E-07
2,5;4,374747E-07
2,55;4,407915E-07
2,6;4,445058E-07
2,65;4,512533E-07
2,7;4,523564E-07
2,75;4,535796E-07
2,8;4,565657E-07
2,85;4,593974E-07
2,9;4,621917E-07
2,95;4,650931E-07
3;4,688988E-07
3,05;4,712983E-07
3,1;4,735778E-07
3,15;4,747046E-07
3,2;4,769978E-07
3,25;4,79301E-07
3,3;4,813544E-07
3,35;4,834453E-07
3,4;4,854768E-07
3,45;4,875466E-07
3,5;4,895735E-07
3,55;4,932136E-07
3,6;4,948522E-07
3,65;4,968127E-07
3,7;4,972071E-07
3,75;4,991737E-07
3,8;5,009626E-07
3,85;5,028889E-07
3,9;5,046456E-07
3,95;5,062723E-07
4;5,097078E-07
4,05;5,113038E-07
4,1;5,141978E-07
4,15;5,154467E-07
4,2;5,146539E-07
4,25;5,164454E-07
4,3;5,181591E-07
4,35;5,19789E-07
4,4;5,213411E-07
4,45;5,229069E-07
4,5;5,244981E-07
4,55;5,28006E-07
4,6;5,291719E-07
4,65;5,304004E-07
4,7;5,305139E-07
4,75;5,320102E-07
4,8;5,333933E-07
4,85;5,349349E-07
4,9;5,36433E-07
4,95;5,377441E-07
5;5,391202E-07
