Tensao [V];Corrente [A]
-5;-3,098647E-10
-4,95;-2,918248E-10
-4,9;-2,859875E-10
-4,85;-2,778955E-10
-4,8;-2,763282E-10
-4,75;-2,705638E-10
-4,7;-2,686968E-10
-4,65;-2,685892E-10
-4,6;-2,631482E-10
-4,55;-2,593471E-10
-4,5;-2,578034E-10
-4,45;-2,595929E-10
-4,4;-2,565065E-10
-4,35;-2,528718E-10
-4,3;-2,519265E-10
-4,25;-2,521611E-10
-4,2;-2,491537E-10
-4,15;-2,446505E-10
-4,1;-2,463005E-10
-4,05;-2,465176E-10
-4;-2,445703E-10
-3,95;-2,391441E-10
-3,9;-2,410655E-10
-3,85;-2,423699E-10
-3,8;-2,403732E-10
-3,75;-2,347506E-10
-3,7;-2,357811E-10
-3,65;-2,369139E-10
-3,6;-2,3517E-10
-3,55;-2,312014E-10
-3,5;-2,296748E-10
-3,45;-2,31843E-10
-3,4;-2,297599E-10
-3,35;-2,265823E-10
-3,3;-2,2326E-10
-3,25;-2,278323E-10
-3,2;-2,257466E-10
-3,15;-2,222443E-10
-3,1;-2,198896E-10
-3,05;-2,213409E-10
-3;-2,231835E-10
-2,95;-2,169761E-10
-2,9;-2,144054E-10
-2,85;-2,15431E-10
-2,8;-2,141548E-10
-2,75;-2,109413E-10
-2,7;-2,075846E-10
-2,65;-2,085558E-10
-2,6;-2,10476E-10
-2,55;-2,081647E-10
-2,5;-2,020386E-10
-2,45;-2,030457E-10
-2,4;-2,066579E-10
-2,35;-2,035727E-10
-2,3;-1,936531E-10
-2,25;-1,95071E-10
-2,2;-1,990768E-10
-2,15;-1,955595E-10
-2,1;-1,904319E-10
-2,05;-1,887375E-10
-2;-1,90669E-10
-1,95;-1,899259E-10
-1,9;-1,831374E-10
-1,85;-1,78881E-10
-1,8;-1,796719E-10
-1,75;-1,776887E-10
-1,7;-1,711335E-10
-1,65;-1,675027E-10
-1,6;-1,676766E-10
-1,55;-1,655973E-10
-1,5;-1,580434E-10
-1,45;-1,514435E-10
-1,4;-1,492653E-10
-1,35;-1,492666E-10
-1,3;-1,40375E-10
-1,25;-1,306319E-10
-1,2;-1,28092E-10
-1,15;-1,230398E-10
-1,1;-1,141025E-10
-1,05;-1,017049E-10
-1;-9,659822E-11
-0,95;-9,161619E-11
-0,9;-7,851022E-11
-0,85;-6,221527E-11
-0,8;-4,94252E-11
-0,75;-3,387943E-11
-0,7;-5,981625E-12
-0,65;3,949812E-11
-0,6;1,129149E-10
-0,55;2,711727E-10
-0,5;6,607838E-10
-0,45;1,544259E-09
-0,4;4,16565E-09
-0,35;6,307582E-09
-0,3;1,066716E-08
-0,25;1,658536E-08
-0,2;2,695632E-08
-0,15;3,649475E-08
-0,1;4,732991E-08
-0,05;5,915503E-08
0;7,205511E-08
0,05;8,535587E-08
0,1;9,899412E-08
0,15;1,125929E-07
0,2;1,257657E-07
0,25;1,383749E-07
0,3;1,504566E-07
0,35;1,622754E-07
0,4;1,735117E-07
0,45;1,843293E-07
0,5;1,947206E-07
0,55;2,049413E-07
0,6;2,147754E-07
0,65;2,244831E-07
0,7;2,341801E-07
0,75;2,436489E-07
0,8;2,528545E-07
0,85;2,617377E-07
0,9;2,706394E-07
0,95;2,793847E-07
1;2,877388E-07
1,05;2,958139E-07
1,1;3,03755E-07
1,15;3,115314E-07
1,2;3,19016E-07
1,25;3,261761E-07
1,3;3,331497E-07
1,35;3,400288E-07
1,4;3,467256E-07
1,45;3,530572E-07
1,5;3,591702E-07
1,55;3,652625E-07
1,6;3,711899E-07
1,65;3,767901E-07
1,7;3,821939E-07
1,75;3,876561E-07
1,8;3,928905E-07
1,85;3,978082E-07
1,9;4,025167E-07
1,95;4,072405E-07
2;4,118796E-07
2,05;4,162978E-07
2,1;4,204863E-07
2,15;4,246088E-07
2,2;4,287448E-07
2,25;4,327428E-07
2,3;4,364673E-07
2,35;4,401069E-07
2,4;4,438162E-07
2,45;4,473932E-07
2,5;4,508049E-07
2,55;4,541704E-07
2,6;4,575107E-07
2,65;4,607606E-07
2,7;4,638374E-07
2,75;4,668155E-07
2,8;4,698225E-07
2,85;4,727663E-07
2,9;4,755206E-07
2,95;4,781327E-07
3;4,80798E-07
3,05;4,833503E-07
3,1;4,858564E-07
3,15;4,882218E-07
3,2;4,90523E-07
3,25;4,928797E-07
3,3;4,950915E-07
3,35;4,971954E-07
3,4;4,992843E-07
3,45;5,014302E-07
3,5;5,035221E-07
3,55;5,054314E-07
3,6;5,073031E-07
3,65;5,093247E-07
3,7;5,112796E-07
3,75;5,131712E-07
3,8;5,149719E-07
3,85;5,168208E-07
3,9;5,18745E-07
3,95;5,205135E-07
4;5,222719E-07
4,05;5,240281E-07
4,1;5,258264E-07
4,15;5,275698E-07
4,2;5,292421E-07
4,25;5,309146E-07
4,3;5,326499E-07
4,35;5,342902E-07
4,4;5,358417E-07
4,45;5,373969E-07
4,5;5,390656E-07
4,55;5,406336E-07
4,6;5,421179E-07
4,65;5,436209E-07
4,7;5,451714E-07
4,75;5,467372E-07
4,8;5,481976E-07
4,85;5,495921E-07
4,9;5,510365E-07
4,95;5,525217E-07
5;5,539168E-07
