Tensao [V];Corrente [A]
-5;-3,017516E-10
-4,95;-2,870326E-10
-4,9;-2,787333E-10
-4,85;-2,717696E-10
-4,8;-2,681204E-10
-4,75;-2,66332E-10
-4,7;-2,639823E-10
-4,65;-2,608246E-10
-4,6;-2,557474E-10
-4,55;-2,582612E-10
-4,5;-2,573518E-10
-4,45;-2,524525E-10
-4,4;-2,483121E-10
-4,35;-2,489734E-10
-4,3;-2,471966E-10
-4,25;-2,43772E-10
-4,2;-2,391119E-10
-4,15;-2,429277E-10
-4,1;-2,417677E-10
-4,05;-2,392105E-10
-4;-2,356774E-10
-3,95;-2,356849E-10
-3,9;-2,367905E-10
-3,85;-2,340386E-10
-3,8;-2,323688E-10
-3,75;-2,299586E-10
-3,7;-2,316764E-10
-3,65;-2,279076E-10
-3,6;-2,257258E-10
-3,55;-2,253309E-10
-3,5;-2,279385E-10
-3,45;-2,229145E-10
-3,4;-2,197452E-10
-3,35;-2,172982E-10
-3,3;-2,204328E-10
-3,25;-2,187852E-10
-3,2;-2,172414E-10
-3,15;-2,161442E-10
-3,1;-2,178707E-10
-3,05;-2,159875E-10
-3;-2,12205E-10
-2,95;-2,108068E-10
-2,9;-2,111362E-10
-2,85;-2,119225E-10
-2,8;-2,081584E-10
-2,75;-2,029419E-10
-2,7;-2,050425E-10
-2,65;-2,069256E-10
-2,6;-2,046153E-10
-2,55;-2,00327E-10
-2,5;-1,997816E-10
-2,45;-2,013795E-10
-2,4;-1,954943E-10
-2,35;-1,922313E-10
-2,3;-1,937838E-10
-2,25;-1,949204E-10
-2,2;-1,899371E-10
-2,15;-1,860226E-10
-2,1;-1,844639E-10
-2,05;-1,859374E-10
-2;-1,785762E-10
-1,95;-1,774939E-10
-1,9;-1,780504E-10
-1,85;-1,775778E-10
-1,8;-1,767126E-10
-1,75;-1,720046E-10
-1,7;-1,691699E-10
-1,65;-1,64795E-10
-1,6;-1,629971E-10
-1,55;-1,593108E-10
-1,5;-1,536415E-10
-1,45;-1,516397E-10
-1,4;-1,478239E-10
-1,35;-1,380166E-10
-1,3;-1,286499E-10
-1,25;-1,181034E-10
-1,2;-1,142752E-10
-1,15;-1,083664E-10
-1,1;-1,002437E-10
-1,05;-9,542339E-11
-1;-8,904183E-11
-0,95;-7,677754E-11
-0,9;-6,325562E-11
-0,85;-5,168358E-11
-0,8;-4,04719E-11
-0,75;-1,899138E-11
-0,7;1,079611E-11
-0,65;4,670661E-11
-0,6;1,194273E-10
-0,55;2,807283E-10
-0,5;6,621084E-10
-0,45;1,513618E-09
-0,4;3,891569E-09
-0,35;6,1289E-09
-0,3;1,02845E-08
-0,25;1,602701E-08
-0,2;2,696008E-08
-0,15;3,598481E-08
-0,1;4,612819E-08
-0,05;5,755794E-08
0;7,006359E-08
0,05;8,299343E-08
0,1;9,63231E-08
0,15;1,095667E-07
0,2;1,220584E-07
0,25;1,343624E-07
0,3;1,462771E-07
0,35;1,583024E-07
0,4;1,691924E-07
0,45;1,797649E-07
0,5;1,900501E-07
0,55;1,994924E-07
0,6;2,092045E-07
0,65;2,187435E-07
0,7;2,283468E-07
0,75;2,373769E-07
0,8;2,46357E-07
0,85;2,552639E-07
0,9;2,636712E-07
0,95;2,72114E-07
1;2,804426E-07
1,05;2,884828E-07
1,1;2,964682E-07
1,15;3,03967E-07
1,2;3,126171E-07
1,25;3,196171E-07
1,3;3,262146E-07
1,35;3,327462E-07
1,4;3,389612E-07
1,45;3,447238E-07
1,5;3,506357E-07
1,55;3,55716E-07
1,6;3,615525E-07
1,65;3,671393E-07
1,7;3,725952E-07
1,75;3,778466E-07
1,8;3,829327E-07
1,85;3,877891E-07
1,9;3,929725E-07
1,95;3,97774E-07
2;4,021114E-07
2,05;4,064145E-07
2,1;4,106484E-07
2,15;4,156345E-07
2,2;4,196198E-07
2,25;4,235191E-07
2,3;4,272535E-07
2,35;4,307637E-07
2,4;4,342933E-07
2,45;4,377348E-07
2,5;4,417109E-07
2,55;4,449716E-07
2,6;4,4822E-07
2,65;4,513677E-07
2,7;4,54299E-07
2,75;4,571595E-07
2,8;4,600388E-07
2,85;4,627768E-07
2,9;4,654937E-07
2,95;4,680282E-07
3;4,704604E-07
3,05;4,729139E-07
3,1;4,753363E-07
3,15;4,776046E-07
3,2;4,803079E-07
3,25;4,822004E-07
3,3;4,840036E-07
3,35;4,863022E-07
3,4;4,884928E-07
3,45;4,905825E-07
3,5;4,921159E-07
3,55;4,940925E-07
3,6;4,961866E-07
3,65;4,979522E-07
3,7;4,999168E-07
3,75;5,016539E-07
3,8;5,033742E-07
3,85;5,052093E-07
3,9;5,070332E-07
3,95;5,087483E-07
4;5,10557E-07
4,05;5,122844E-07
4,1;5,139745E-07
4,15;5,156157E-07
4,2;5,173991E-07
4,25;5,188759E-07
4,3;5,204824E-07
4,35;5,221102E-07
4,4;5,236243E-07
4,45;5,27285E-07
4,5;5,281905E-07
4,55;5,282418E-07
4,6;5,297563E-07
4,65;5,312388E-07
4,7;5,33999E-07
4,75;5,342127E-07
4,8;5,357008E-07
4,85;5,371096E-07
4,9;5,394528E-07
4,95;5,399825E-07
5;5,413775E-07
