Tensao [V];Corrente [A]
-5;-2,856122E-10
-4,95;-2,704347E-10
-4,9;-2,633163E-10
-4,85;-2,57586E-10
-4,8;-2,55719E-10
-4,75;-2,576527E-10
-4,7;-2,538997E-10
-4,65;-2,500346E-10
-4,6;-2,47049E-10
-4,55;-2,497087E-10
-4,5;-2,492188E-10
-4,45;-2,435478E-10
-4,4;-2,388235E-10
-4,35;-2,415818E-10
-4,3;-2,395169E-10
-4,25;-2,345609E-10
-4,2;-2,330737E-10
-4,15;-2,339635E-10
-4,1;-2,333044E-10
-4,05;-2,298167E-10
-4;-2,272533E-10
-3,95;-2,277927E-10
-3,9;-2,266735E-10
-3,85;-2,213395E-10
-3,8;-2,189922E-10
-3,75;-2,197548E-10
-3,7;-2,188798E-10
-3,65;-2,157376E-10
-3,6;-2,116711E-10
-3,55;-2,120636E-10
-3,5;-2,117107E-10
-3,45;-2,081847E-10
-3,4;-2,054264E-10
-3,35;-2,062174E-10
-3,3;-2,055622E-10
-3,25;-2,022572E-10
-3,2;-1,965913E-10
-3,15;-1,980327E-10
-3,1;-1,974897E-10
-3,05;-1,936218E-10
-3;-1,896084E-10
-2,95;-1,89675E-10
-2,9;-1,89443E-10
-2,85;-1,846188E-10
-2,8;-1,805844E-10
-2,75;-1,811324E-10
-2,7;-1,805572E-10
-2,65;-1,761279E-10
-2,6;-1,699584E-10
-2,55;-1,685837E-10
-2,5;-1,695326E-10
-2,45;-1,670655E-10
-2,4;-1,611775E-10
-2,35;-1,592596E-10
-2,3;-1,581909E-10
-2,25;-1,559855E-10
-2,2;-1,493224E-10
-2,15;-1,471515E-10
-2,1;-1,452338E-10
-2,05;-1,428568E-10
-2;-1,357407E-10
-1,95;-1,327281E-10
-1,9;-1,317767E-10
-1,85;-1,295971E-10
-1,8;-1,250913E-10
-1,75;-1,211902E-10
-1,7;-1,188119E-10
-1,65;-1,159512E-10
-1,6;-1,087414E-10
-1,55;-1,016759E-10
-1,5;-9,912123E-11
-1,45;-9,107592E-11
-1,4;-7,892328E-11
-1,35;-6,473435E-11
-1,3;-4,723057E-11
-1,25;-2,097792E-11
-1,2;1,609242E-11
-1,15;6,980373E-11
-1,1;1,373958E-10
-1,05;2,33305E-10
-1;3,670501E-10
-0,95;5,478815E-10
-0,9;8,029315E-10
-0,85;1,172929E-09
-0,8;1,73005E-09
-0,75;3,016746E-09
-0,7;3,94447E-09
-0,65;5,974581E-09
-0,6;9,228543E-09
-0,55;1,432455E-08
-0,5;2,648727E-08
-0,45;4,004077E-08
-0,4;5,797972E-08
-0,35;8,066376E-08
-0,3;1,085576E-07
-0,25;1,397166E-07
-0,2;1,718035E-07
-0,15;2,043706E-07
-0,1;2,372583E-07
-0,05;2,707242E-07
0;3,04923E-07
0,05;3,391105E-07
0,1;3,735567E-07
0,15;4,083001E-07
0,2;4,433522E-07
0,25;4,78612E-07
0,3;5,13937E-07
0,35;5,49496E-07
0,4;5,848627E-07
0,45;6,202507E-07
0,5;6,555093E-07
0,55;6,906578E-07
0,6;7,257871E-07
0,65;7,609507E-07
0,7;7,961638E-07
0,75;8,310602E-07
0,8;8,657497E-07
0,85;9,003057E-07
0,9;9,343366E-07
0,95;9,677834E-07
1;1,000549E-06
1,05;1,032756E-06
1,1;1,063948E-06
1,15;1,094166E-06
1,2;1,123468E-06
1,25;1,151921E-06
1,3;1,179359E-06
1,35;1,205816E-06
1,4;1,231509E-06
1,45;1,256376E-06
1,5;1,280317E-06
1,55;1,303507E-06
1,6;1,325963E-06
1,65;1,347823E-06
1,7;1,369212E-06
1,75;1,390112E-06
1,8;1,410319E-06
1,85;1,430147E-06
1,9;1,44952E-06
1,95;1,468464E-06
2;1,487061E-06
2,05;1,50517E-06
2,1;1,523046E-06
2,15;1,540534E-06
2,2;1,557494E-06
2,25;1,574138E-06
2,3;1,590433E-06
2,35;1,60632E-06
2,4;1,621797E-06
2,45;1,637001E-06
2,5;1,651916E-06
2,55;1,666443E-06
2,6;1,680516E-06
2,65;1,694298E-06
2,7;1,707803E-06
2,75;1,720957E-06
2,8;1,733742E-06
2,85;1,746102E-06
2,9;1,758167E-06
2,95;1,769813E-06
3;1,78111E-06
3,05;1,791973E-06
3,1;1,802658E-06
3,15;1,813045E-06
3,2;1,823024E-06
3,25;1,832624E-06
3,3;1,842102E-06
3,35;1,851314E-06
3,4;1,860251E-06
3,45;1,86892E-06
3,5;1,877535E-06
3,55;1,885852E-06
3,6;1,893963E-06
3,65;1,901797E-06
3,7;1,909589E-06
3,75;1,91715E-06
3,8;1,92459E-06
3,85;1,931722E-06
3,9;1,938787E-06
3,95;1,945713E-06
4;1,952517E-06
4,05;1,959025E-06
4,1;1,965458E-06
4,15;1,971809E-06
4,2;1,978076E-06
4,25;1,984139E-06
4,3;1,990122E-06
4,35;1,995995E-06
4,4;2,001749E-06
4,45;2,007368E-06
4,5;2,012907E-06
4,55;2,018322E-06
4,6;2,023618E-06
4,65;2,028782E-06
4,7;2,033911E-06
4,75;2,038933E-06
4,8;2,043884E-06
4,85;2,048678E-06
4,9;2,053359E-06
4,95;2,057966E-06
5;2,062487E-06
