Tensao [V];Corrente [A]
-5;-2,950656E-10
-4,95;-2,762497E-10
-4,9;-2,683352E-10
-4,85;-2,62447E-10
-4,8;-2,596912E-10
-4,75;-2,574538E-10
-4,7;-2,571057E-10
-4,65;-2,536476E-10
-4,6;-2,517384E-10
-4,55;-2,514531E-10
-4,5;-2,488739E-10
-4,45;-2,470252E-10
-4,4;-2,4402E-10
-4,35;-2,430686E-10
-4,3;-2,421144E-10
-4,25;-2,391599E-10
-4,2;-2,355205E-10
-4,15;-2,331891E-10
-4,1;-2,318624E-10
-4,05;-2,311093E-10
-4;-2,286104E-10
-3,95;-2,275665E-10
-3,9;-2,262531E-10
-3,85;-2,246994E-10
-3,8;-2,22778E-10
-3,75;-2,210921E-10
-3,7;-2,204479E-10
-3,65;-2,176599E-10
-3,6;-2,131628E-10
-3,55;-2,129651E-10
-3,5;-2,120581E-10
-3,45;-2,099527E-10
-3,4;-2,062132E-10
-3,35;-2,061577E-10
-3,3;-2,071056E-10
-3,25;-2,049248E-10
-3,2;-2,012914E-10
-3,15;-2,003299E-10
-3,1;-1,990292E-10
-3,05;-1,939902E-10
-3;-1,900422E-10
-2,95;-1,889178E-10
-2,9;-1,874419E-10
-2,85;-1,839427E-10
-2,8;-1,767013E-10
-2,75;-1,76158E-10
-2,7;-1,796581E-10
-2,65;-1,768739E-10
-2,6;-1,71483E-10
-2,55;-1,698505E-10
-2,5;-1,69189E-10
-2,45;-1,649767E-10
-2,4;-1,630859E-10
-2,35;-1,591799E-10
-2,3;-1,575547E-10
-2,25;-1,548777E-10
-2,2;-1,515739E-10
-2,15;-1,47901E-10
-2,1;-1,462745E-10
-2,05;-1,43331E-10
-2;-1,398532E-10
-1,95;-1,356324E-10
-1,9;-1,338491E-10
-1,85;-1,302515E-10
-1,8;-1,255026E-10
-1,75;-1,206536E-10
-1,7;-1,181891E-10
-1,65;-1,128476E-10
-1,6;-1,044666E-10
-1,55;-9,918198E-11
-1,5;-9,479959E-11
-1,45;-8,898188E-11
-1,4;-7,804361E-11
-1,35;-6,532079E-11
-1,3;-4,65075E-11
-1,25;-2,258607E-11
-1,2;1,505206E-11
-1,15;6,590768E-11
-1,1;1,355722E-10
-1,05;2,325281E-10
-1;3,646706E-10
-0,95;5,456802E-10
-0,9;8,006236E-10
-0,85;1,172152E-09
-0,8;1,728655E-09
-0,75;3,008019E-09
-0,7;3,930679E-09
-0,65;5,955705E-09
-0,6;9,200487E-09
-0,55;1,428222E-08
-0,5;2,642381E-08
-0,45;3,994021E-08
-0,4;5,781168E-08
-0,35;8,040393E-08
-0,3;1,082509E-07
-0,25;1,393397E-07
-0,2;1,713636E-07
-0,15;2,037819E-07
-0,1;2,366697E-07
-0,05;2,700284E-07
0;3,04126E-07
0,05;3,382174E-07
0,1;3,725995E-07
0,15;4,072888E-07
0,2;4,421785E-07
0,25;4,772822E-07
0,3;5,125174E-07
0,35;5,480172E-07
0,4;5,832554E-07
0,45;6,184675E-07
0,5;6,536233E-07
0,55;6,886837E-07
0,6;7,236979E-07
0,65;7,586636E-07
0,7;7,937473E-07
0,75;8,285414E-07
0,8;8,630623E-07
0,85;8,972434E-07
0,9;9,313017E-07
0,95;9,647077E-07
1;9,972669E-07
1,05;1,029249E-06
1,1;1,060366E-06
1,15;1,090555E-06
1,2;1,119789E-06
1,25;1,148043E-06
1,3;1,175338E-06
1,35;1,201655E-06
1,4;1,227267E-06
1,45;1,251886E-06
1,5;1,275891E-06
1,55;1,298955E-06
1,6;1,321343E-06
1,65;1,343058E-06
1,7;1,364296E-06
1,75;1,38511E-06
1,8;1,405366E-06
1,85;1,425104E-06
1,9;1,444322E-06
1,95;1,463242E-06
2;1,481728E-06
2,05;1,499874E-06
2,1;1,517735E-06
2,15;1,535112E-06
2,2;1,551978E-06
2,25;1,568444E-06
2,3;1,584594E-06
2,35;1,600549E-06
2,4;1,615983E-06
2,45;1,631673E-06
2,5;1,646609E-06
2,55;1,661084E-06
2,6;1,67513E-06
2,65;1,689243E-06
2,7;1,702654E-06
2,75;1,715449E-06
2,8;1,728172E-06
2,85;1,740525E-06
2,9;1,752538E-06
2,95;1,764207E-06
3;1,775536E-06
3,05;1,786359E-06
3,1;1,796858E-06
3,15;1,807176E-06
3,2;1,817143E-06
3,25;1,82678E-06
3,3;1,83604E-06
3,35;1,845151E-06
3,4;1,85414E-06
3,45;1,862843E-06
3,5;1,871321E-06
3,55;1,879613E-06
3,6;1,887609E-06
3,65;1,895606E-06
3,7;1,903324E-06
3,75;1,910881E-06
3,8;1,918285E-06
3,85;1,92547E-06
3,9;1,932584E-06
3,95;1,939454E-06
4;1,946286E-06
4,05;1,952982E-06
4,1;1,959391E-06
4,15;1,965586E-06
4,2;1,971728E-06
4,25;1,97781E-06
4,3;1,983867E-06
4,35;1,989679E-06
4,4;1,995448E-06
4,45;2,001117E-06
4,5;2,006524E-06
4,55;2,011769E-06
4,6;2,017058E-06
4,65;2,022007E-06
4,7;2,027129E-06
4,75;2,031868E-06
4,8;2,036608E-06
4,85;2,041631E-06
4,9;2,046109E-06
4,95;2,050429E-06
5;2,054933E-06
