Tensao [V];Corrente [A]
-5;-3,851595E-10
-4,95;-3,659122E-10
-4,9;-3,60071E-10
-4,85;-3,558754E-10
-4,8;-3,524457E-10
-4,75;-3,498799E-10
-4,7;-3,489457E-10
-4,65;-3,454359E-10
-4,6;-3,425778E-10
-4,55;-3,407549E-10
-4,5;-3,401895E-10
-4,45;-3,388235E-10
-4,4;-3,377328E-10
-4,35;-3,344475E-10
-4,3;-3,340922E-10
-4,25;-3,325236E-10
-4,2;-3,300073E-10
-4,15;-3,287163E-10
-4,1;-3,276143E-10
-4,05;-3,247081E-10
-4;-3,22384E-10
-3,95;-3,19806E-10
-3,9;-3,191915E-10
-3,85;-3,18994E-10
-3,8;-3,160889E-10
-3,75;-3,136775E-10
-3,7;-3,118302E-10
-3,65;-3,095952E-10
-3,6;-3,078214E-10
-3,55;-3,069369E-10
-3,5;-3,043996E-10
-3,45;-3,023125E-10
-3,4;-3,023719E-10
-3,35;-3,015216E-10
-3,3;-2,984954E-10
-3,25;-2,945525E-10
-3,2;-2,942663E-10
-3,15;-2,93068E-10
-3,1;-2,91993E-10
-3,05;-2,883165E-10
-3;-2,868888E-10
-2,95;-2,744206E-10
-2,9;-2,834938E-10
-2,85;-2,842011E-10
-2,8;-2,784563E-10
-2,75;-2,768408E-10
-2,7;-2,747906E-10
-2,65;-2,728682E-10
-2,6;-2,703282E-10
-2,55;-2,693632E-10
-2,5;-2,640491E-10
-2,45;-2,611258E-10
-2,4;-2,591349E-10
-2,35;-2,594287E-10
-2,3;-2,554378E-10
-2,25;-2,533891E-10
-2,2;-2,521536E-10
-2,15;-2,484379E-10
-2,1;-2,448218E-10
-2,05;-2,430347E-10
-2;-2,408838E-10
-1,95;-2,388204E-10
-1,9;-2,331828E-10
-1,85;-2,29551E-10
-1,8;-2,249441E-10
-1,75;-2,190857E-10
-1,7;-2,142358E-10
-1,65;-2,087452E-10
-1,6;-2,018046E-10
-1,55;-1,919342E-10
-1,5;-1,78406E-10
-1,45;-1,647481E-10
-1,4;-1,455097E-10
-1,35;-1,224652E-10
-1,3;-8,989962E-11
-1,25;-4,93531E-11
-1,2;-2,41021E-12
-1,15;5,8987E-11
-1,1;1,372735E-10
-1,05;2,431504E-10
-1;3,818332E-10
-0,95;5,710601E-10
-0,9;8,39866E-10
-0,85;1,218439E-09
-0,8;1,750689E-09
-0,75;2,853482E-09
-0,7;3,550904E-09
-0,65;4,925553E-09
-0,6;6,83056E-09
-0,55;9,419979E-09
-0,5;1,29217E-08
-0,45;1,753449E-08
-0,4;2,628017E-08
-0,35;3,385912E-08
-0,3;4,266942E-08
-0,25;5,240555E-08
-0,2;6,261912E-08
-0,15;7,300611E-08
-0,1;8,352495E-08
-0,05;9,415017E-08
0;1,050261E-07
0,05;1,158734E-07
0,1;1,267548E-07
0,15;1,375853E-07
0,2;1,483509E-07
0,25;1,589825E-07
0,3;1,694801E-07
0,35;1,798913E-07
0,4;1,901664E-07
0,45;2,004217E-07
0,5;2,105222E-07
0,55;2,206773E-07
0,6;2,307769E-07
0,65;2,408183E-07
0,7;2,50802E-07
0,75;2,606748E-07
0,8;2,704136E-07
0,85;2,800434E-07
0,9;2,89467E-07
0,95;2,986942E-07
1;3,077043E-07
1,05;3,16518E-07
1,1;3,249785E-07
1,15;3,3315E-07
1,2;3,411662E-07
1,25;3,488778E-07
1,3;3,562808E-07
1,35;3,634236E-07
1,4;3,703999E-07
1,45;3,770762E-07
1,5;3,835086E-07
1,55;3,897226E-07
1,6;3,958017E-07
1,65;4,016598E-07
1,7;4,073446E-07
1,75;4,129346E-07
1,8;4,183415E-07
1,85;4,236401E-07
1,9;4,28854E-07
1,95;4,338581E-07
2;4,388422E-07
2,05;4,437045E-07
2,1;4,484595E-07
2,15;4,531309E-07
2,2;4,577601E-07
2,25;4,623042E-07
2,3;4,667569E-07
2,35;4,71085E-07
2,4;4,753667E-07
2,45;4,795631E-07
2,5;4,836302E-07
2,55;4,876204E-07
2,6;4,915493E-07
2,65;4,953935E-07
2,7;4,991479E-07
2,75;5,02783E-07
2,8;5,063515E-07
2,85;5,098306E-07
2,9;5,132081E-07
2,95;5,16465E-07
3;5,196372E-07
3,05;5,229093E-07
3,1;5,259297E-07
3,15;5,288039E-07
3,2;5,317413E-07
3,25;5,347555E-07
3,3;5,375954E-07
3,35;5,403636E-07
3,4;5,431862E-07
3,45;5,459158E-07
3,5;5,485135E-07
3,55;5,511314E-07
3,6;5,537391E-07
3,65;5,563618E-07
3,7;5,588503E-07
3,75;5,611772E-07
3,8;5,635734E-07
3,85;5,660026E-07
3,9;5,684718E-07
3,95;5,707907E-07
4;5,731137E-07
4,05;5,753582E-07
4,1;5,776979E-07
4,15;5,799467E-07
4,2;5,821291E-07
4,25;5,843109E-07
4,3;5,864849E-07
4,35;5,885948E-07
4,4;5,906476E-07
4,45;5,927344E-07
4,5;5,947788E-07
4,55;5,967774E-07
4,6;5,987032E-07
4,65;6,006258E-07
4,7;6,025606E-07
4,75;6,044176E-07
4,8;6,062539E-07
4,85;6,081701E-07
4,9;6,099573E-07
4,95;6,116685E-07
5;6,133088E-07
