Tensao [V];Corrente [A]
-5;-8,874191E-10
-4,95;-8,723126E-10
-4,9;-8,656477E-10
-4,85;-8,597564E-10
-4,8;-8,564779E-10
-4,75;-8,561115E-10
-4,7;-8,543475E-10
-4,65;-8,510018E-10
-4,6;-8,482402E-10
-4,55;-8,444507E-10
-4,5;-8,426549E-10
-4,45;-8,418143E-10
-4,4;-8,355529E-10
-4,35;-8,334158E-10
-4,3;-8,351942E-10
-4,25;-8,330792E-10
-4,2;-8,298337E-10
-4,15;-8,277328E-10
-4,1;-8,25726E-10
-4,05;-8,233081E-10
-4;-8,195229E-10
-3,95;-8,16987E-10
-3,9;-8,130217E-10
-3,85;-8,117008E-10
-3,8;-8,076045E-10
-3,75;-8,06229E-10
-3,7;-8,051836E-10
-3,65;-8,022427E-10
-3,6;-7,994447E-10
-3,55;-7,970384E-10
-3,5;-7,943085E-10
-3,45;-7,916244E-10
-3,4;-7,882744E-10
-3,35;-7,847559E-10
-3,3;-7,827153E-10
-3,25;-7,807847E-10
-3,2;-7,752705E-10
-3,15;-7,720597E-10
-3,1;-7,708895E-10
-3,05;-7,676634E-10
-3;-7,63605E-10
-2,95;-7,588907E-10
-2,9;-7,580163E-10
-2,85;-7,544856E-10
-2,8;-7,508927E-10
-2,75;-7,475786E-10
-2,7;-7,441677E-10
-2,65;-7,414783E-10
-2,6;-7,364653E-10
-2,55;-7,315446E-10
-2,5;-7,276008E-10
-2,45;-7,248497E-10
-2,4;-7,199865E-10
-2,35;-7,149811E-10
-2,3;-7,107588E-10
-2,25;-7,089286E-10
-2,2;-7,034243E-10
-2,15;-6,990231E-10
-2,1;-6,92999E-10
-2,05;-6,87268E-10
-2;-6,804174E-10
-1,95;-6,74428E-10
-1,9;-6,682669E-10
-1,85;-6,633231E-10
-1,8;-6,566809E-10
-1,75;-6,484943E-10
-1,7;-6,382676E-10
-1,65;-6,251736E-10
-1,6;-6,100503E-10
-1,55;-5,899571E-10
-1,5;-5,62051E-10
-1,45;-5,243576E-10
-1,4;-4,728422E-10
-1,35;-4,088794E-10
-1,3;-3,238554E-10
-1,25;-2,174725E-10
-1,2;-7,950512E-11
-1,15;9,737162E-11
-1,1;3,271239E-10
-1,05;6,315312E-10
-1;1,045096E-09
-0,95;1,613569E-09
-0,9;2,783019E-09
-0,85;3,556158E-09
-0,8;5,081092E-09
-0,75;7,238719E-09
-0,7;1,019649E-08
-0,65;1,420243E-08
-0,6;1,954718E-08
-0,55;3,014381E-08
-0,5;4,10683E-08
-0,45;5,48007E-08
-0,4;7,159971E-08
-0,35;9,141161E-08
-0,3;1,140301E-07
-0,25;1,382599E-07
-0,2;1,630962E-07
-0,15;1,883023E-07
-0,1;2,138352E-07
-0,05;2,397833E-07
0;2,66394E-07
0,05;2,931323E-07
0,1;3,202432E-07
0,15;3,476271E-07
0,2;3,752118E-07
0,25;4,03049E-07
0,3;4,308783E-07
0,35;4,589395E-07
0,4;4,868241E-07
0,45;5,146885E-07
0,5;5,424308E-07
0,55;5,701352E-07
0,6;5,978122E-07
0,65;6,254314E-07
0,7;6,52996E-07
0,75;6,803069E-07
0,8;7,073486E-07
0,85;7,341264E-07
0,9;7,604945E-07
0,95;7,863948E-07
1;8,117268E-07
1,05;8,365899E-07
1,1;8,607458E-07
1,15;8,842599E-07
1,2;9,071273E-07
1,25;9,29266E-07
1,3;9,50683E-07
1,35;9,714084E-07
1,4;9,91485E-07
1,45;1,010855E-06
1,5;1,029586E-06
1,55;1,047584E-06
1,6;1,065082E-06
1,65;1,082022E-06
1,7;1,098483E-06
1,75;1,114456E-06
1,8;1,129994E-06
1,85;1,145119E-06
1,9;1,15987E-06
1,95;1,174212E-06
2;1,188271E-06
2,05;1,202019E-06
2,1;1,215598E-06
2,15;1,228702E-06
2,2;1,241667E-06
2,25;1,254376E-06
2,3;1,266923E-06
2,35;1,279143E-06
2,4;1,291173E-06
2,45;1,302946E-06
2,5;1,31453E-06
2,55;1,325755E-06
2,6;1,336597E-06
2,65;1,347256E-06
2,7;1,357923E-06
2,75;1,368222E-06
2,8;1,378117E-06
2,85;1,387765E-06
2,9;1,397257E-06
2,95;1,406535E-06
3;1,415536E-06
3,05;1,424299E-06
3,1;1,432816E-06
3,15;1,441249E-06
3,2;1,449506E-06
3,25;1,457482E-06
3,3;1,46534E-06
3,35;1,473101E-06
3,4;1,480635E-06
3,45;1,488116E-06
3,5;1,49546E-06
3,55;1,502609E-06
3,6;1,509731E-06
3,65;1,516661E-06
3,7;1,523502E-06
3,75;1,530203E-06
3,8;1,536846E-06
3,85;1,54339E-06
3,9;1,54989E-06
3,95;1,556268E-06
4;1,562533E-06
4,05;1,568554E-06
4,1;1,5747E-06
4,15;1,580641E-06
4,2;1,586532E-06
4,25;1,592363E-06
4,3;1,598037E-06
4,35;1,603603E-06
4,4;1,609148E-06
4,45;1,614551E-06
4,5;1,619941E-06
4,55;1,625166E-06
4,6;1,630341E-06
4,65;1,635483E-06
4,7;1,640525E-06
4,75;1,645374E-06
4,8;1,650298E-06
4,85;1,655047E-06
4,9;1,659646E-06
4,95;1,664199E-06
5;1,668785E-06
