Tensao [V];Corrente [A]
-5;-8,860561E-10
-4,95;-8,714457E-10
-4,9;-8,674889E-10
-4,85;-8,603007E-10
-4,8;-8,540386E-10
-4,75;-8,546116E-10
-4,7;-8,562362E-10
-4,65;-8,508998E-10
-4,6;-8,457351E-10
-4,55;-8,439406E-10
-4,5;-8,446343E-10
-4,45;-8,425274E-10
-4,4;-8,351195E-10
-4,35;-8,321194E-10
-4,3;-8,334679E-10
-4,25;-8,322512E-10
-4,2;-8,261288E-10
-4,15;-8,226993E-10
-4,1;-8,263009E-10
-4,05;-8,231821E-10
-4;-8,182046E-10
-3,95;-8,137387E-10
-3,9;-8,17341E-10
-3,85;-8,148959E-10
-3,8;-8,084776E-10
-3,75;-8,044833E-10
-3,7;-8,059177E-10
-3,65;-8,059633E-10
-3,6;-7,998374E-10
-3,55;-7,925798E-10
-3,5;-7,935654E-10
-3,45;-7,962102E-10
-3,4;-7,904113E-10
-3,35;-7,838949E-10
-3,3;-7,845413E-10
-3,25;-7,851883E-10
-3,2;-7,816674E-10
-3,15;-7,688487E-10
-3,1;-7,687447E-10
-3,05;-7,745417E-10
-3;-7,706381E-10
-2,95;-7,594016E-10
-2,9;-7,576612E-10
-2,85;-7,587682E-10
-2,8;-7,530374E-10
-2,75;-7,456866E-10
-2,7;-7,403086E-10
-2,65;-7,414745E-10
-2,6;-7,41919E-10
-2,55;-7,314209E-10
-2,5;-7,284225E-10
-2,45;-7,272862E-10
-2,4;-7,203628E-10
-2,35;-7,151253E-10
-2,3;-7,077873E-10
-2,25;-7,06436E-10
-2,2;-7,052898E-10
-2,15;-6,971813E-10
-2,1;-6,878006E-10
-2,05;-6,855857E-10
-2;-6,847389E-10
-1,95;-6,765595E-10
-1,9;-6,664127E-10
-1,85;-6,626395E-10
-1,8;-6,589808E-10
-1,75;-6,49957E-10
-1,7;-6,378194E-10
-1,65;-6,266112E-10
-1,6;-6,169268E-10
-1,55;-5,943651E-10
-1,5;-5,606355E-10
-1,45;-5,227271E-10
-1,4;-4,820457E-10
-1,35;-4,151642E-10
-1,3;-3,213617E-10
-1,25;-2,075594E-10
-1,2;-8,413446E-11
-1,15;9,695585E-11
-1,1;3,306619E-10
-1,05;6,33723E-10
-1;1,044567E-09
-0,95;1,611282E-09
-0,9;2,796719E-09
-0,85;3,568177E-09
-0,8;5,102534E-09
-0,75;7,256004E-09
-0,7;1,020708E-08
-0,65;1,421469E-08
-0,6;2,234312E-08
-0,55;3,039433E-08
-0,5;4,112658E-08
-0,45;5,496435E-08
-0,4;7,174425E-08
-0,35;9,147298E-08
-0,3;1,141438E-07
-0,25;1,384496E-07
-0,2;1,633123E-07
-0,15;1,884619E-07
-0,1;2,140888E-07
-0,05;2,400424E-07
0;2,667317E-07
0,05;2,934582E-07
0,1;3,20557E-07
0,15;3,480078E-07
0,2;3,756726E-07
0,25;4,034316E-07
0,3;4,313373E-07
0,35;4,594047E-07
0,4;4,874671E-07
0,45;5,152755E-07
0,5;5,430416E-07
0,55;5,707799E-07
0,6;5,985744E-07
0,65;6,261675E-07
0,7;6,537176E-07
0,75;6,810743E-07
0,8;7,082731E-07
0,85;7,350678E-07
0,9;7,614165E-07
0,95;7,87317E-07
1;8,12804E-07
1,05;8,376909E-07
1,1;8,618229E-07
1,15;8,852961E-07
1,2;9,082955E-07
1,25;9,304869E-07
1,3;9,518776E-07
1,35;9,726227E-07
1,4;9,92745E-07
1,45;1,012222E-06
1,5;1,030721E-06
1,55;1,048775E-06
1,6;1,066325E-06
1,65;1,083396E-06
1,7;1,099806E-06
1,75;1,115896E-06
1,8;1,131566E-06
1,85;1,146742E-06
1,9;1,161363E-06
1,95;1,175779E-06
2;1,189958E-06
2,05;1,203719E-06
2,1;1,217238E-06
2,15;1,230425E-06
2,2;1,243354E-06
2,25;1,256117E-06
2,3;1,2686E-06
2,35;1,28085E-06
2,4;1,292866E-06
2,45;1,304714E-06
2,5;1,316273E-06
2,55;1,327445E-06
2,6;1,338447E-06
2,65;1,34921E-06
2,7;1,359752E-06
2,75;1,370002E-06
2,8;1,380016E-06
2,85;1,389809E-06
2,9;1,399339E-06
2,95;1,408543E-06
3;1,417485E-06
3,05;1,42625E-06
3,1;1,434774E-06
3,15;1,443189E-06
3,2;1,451322E-06
3,25;1,459477E-06
3,3;1,467369E-06
3,35;1,475061E-06
3,4;1,482582E-06
3,45;1,490092E-06
3,5;1,497493E-06
3,55;1,504635E-06
3,6;1,511758E-06
3,65;1,518775E-06
3,7;1,525671E-06
3,75;1,532367E-06
3,8;1,538982E-06
3,85;1,545518E-06
3,9;1,552065E-06
3,95;1,558391E-06
4;1,564591E-06
4,05;1,570722E-06
4,1;1,576839E-06
4,15;1,582903E-06
4,2;1,588708E-06
4,25;1,594476E-06
4,3;1,600185E-06
4,35;1,605908E-06
4,4;1,611348E-06
4,45;1,616801E-06
4,5;1,622179E-06
4,55;1,627523E-06
4,6;1,632671E-06
4,65;1,637591E-06
4,7;1,642656E-06
4,75;1,647681E-06
4,8;1,652568E-06
4,85;1,657309E-06
4,9;1,661873E-06
4,95;1,666431E-06
5;1,671187E-06
