Tensao [V];Corrente [A]
-5;-8,897777E-10
-4,95;-8,716139E-10
-4,9;-8,639657E-10
-4,85;-8,593259E-10
-4,8;-8,579445E-10
-4,75;-8,565832E-10
-4,7;-8,523421E-10
-4,65;-8,502025E-10
-4,6;-8,481832E-10
-4,55;-8,462763E-10
-4,5;-8,43012E-10
-4,45;-8,411672E-10
-4,4;-8,389028E-10
-4,35;-8,374687E-10
-4,3;-8,33333E-10
-4,25;-8,292331E-10
-4,2;-8,274993E-10
-4,15;-8,260664E-10
-4,1;-8,23152E-10
-4,05;-8,202192E-10
-4;-8,185522E-10
-3,95;-8,179151E-10
-3,9;-8,141425E-10
-3,85;-8,121642E-10
-3,8;-8,093643E-10
-3,75;-8,086272E-10
-3,7;-8,052598E-10
-3,65;-8,025126E-10
-3,6;-7,991225E-10
-3,55;-7,972119E-10
-3,5;-7,93765E-10
-3,45;-7,918002E-10
-3,4;-7,87548E-10
-3,35;-7,857089E-10
-3,3;-7,834133E-10
-3,25;-7,792394E-10
-3,2;-7,776513E-10
-3,15;-7,765689E-10
-3,1;-7,741057E-10
-3,05;-7,715127E-10
-3;-7,668292E-10
-2,95;-7,6472E-10
-2,9;-7,599023E-10
-2,85;-7,558815E-10
-2,8;-7,494176E-10
-2,75;-7,464599E-10
-2,7;-7,424262E-10
-2,65;-7,379532E-10
-2,6;-7,339404E-10
-2,55;-7,310215E-10
-2,5;-7,282082E-10
-2,45;-7,229865E-10
-2,4;-7,188248E-10
-2,35;-7,165232E-10
-2,3;-7,10532E-10
-2,25;-7,061585E-10
-2,2;-6,994899E-10
-2,15;-6,969761E-10
-2,1;-6,932184E-10
-2,05;-6,865083E-10
-2;-6,80291E-10
-1,95;-6,758151E-10
-1,9;-6,725856E-10
-1,85;-6,639406E-10
-1,8;-6,554644E-10
-1,75;-6,474155E-10
-1,7;-6,381483E-10
-1,65;-6,253905E-10
-1,6;-6,087458E-10
-1,55;-5,883462E-10
-1,5;-5,612423E-10
-1,45;-5,238133E-10
-1,4;-4,718401E-10
-1,35;-4,092975E-10
-1,3;-3,259481E-10
-1,25;-2,198777E-10
-1,2;-7,851039E-11
-1,15;9,872801E-11
-1,1;3,271363E-10
-1,05;6,324259E-10
-1;1,047935E-09
-0,95;1,613332E-09
-0,9;2,806355E-09
-0,85;3,556358E-09
-0,8;5,079981E-09
-0,75;7,237512E-09
-0,7;1,019503E-08
-0,65;1,419995E-08
-0,6;1,954495E-08
-0,55;3,016385E-08
-0,5;4,102331E-08
-0,45;5,473655E-08
-0,4;7,158813E-08
-0,35;9,137316E-08
-0,3;1,140126E-07
-0,25;1,3822E-07
-0,2;1,630686E-07
-0,15;1,883192E-07
-0,1;2,138081E-07
-0,05;2,397583E-07
0;2,663955E-07
0,05;2,931439E-07
0,1;3,202228E-07
0,15;3,476148E-07
0,2;3,752062E-07
0,25;4,029982E-07
0,3;4,308843E-07
0,35;4,588926E-07
0,4;4,867499E-07
0,45;5,145718E-07
0,5;5,42347E-07
0,55;5,700085E-07
0,6;5,976532E-07
0,65;6,252851E-07
0,7;6,529298E-07
0,75;6,802103E-07
0,8;7,072795E-07
0,85;7,341344E-07
0,9;7,60454E-07
0,95;7,862769E-07
1;8,116336E-07
1,05;8,365353E-07
1,1;8,606737E-07
1,15;8,841533E-07
1,2;9,070189E-07
1,25;9,291386E-07
1,3;9,505569E-07
1,35;9,712859E-07
1,4;9,914046E-07
1,45;1,01073E-06
1,5;1,029389E-06
1,55;1,047442E-06
1,6;1,064915E-06
1,65;1,081883E-06
1,7;1,098327E-06
1,75;1,114341E-06
1,8;1,129828E-06
1,85;1,144971E-06
1,9;1,159707E-06
1,95;1,174098E-06
2;1,18811E-06
2,05;1,201839E-06
2,1;1,215326E-06
2,15;1,228619E-06
2,2;1,241503E-06
2,25;1,254204E-06
2,3;1,266702E-06
2,35;1,278913E-06
2,4;1,290824E-06
2,45;1,302637E-06
2,5;1,31419E-06
2,55;1,325445E-06
2,6;1,336448E-06
2,65;1,347219E-06
2,7;1,357717E-06
2,75;1,367916E-06
2,8;1,37786E-06
2,85;1,387597E-06
2,9;1,397118E-06
2,95;1,406311E-06
3;1,415299E-06
3,05;1,4241E-06
3,1;1,432664E-06
3,15;1,441033E-06
3,2;1,449209E-06
3,25;1,457277E-06
3,3;1,465115E-06
3,35;1,472807E-06
3,4;1,48037E-06
3,45;1,487798E-06
3,5;1,495135E-06
3,55;1,502451E-06
3,6;1,509471E-06
3,65;1,51644E-06
3,7;1,523286E-06
3,75;1,529999E-06
3,8;1,536616E-06
3,85;1,54325E-06
3,9;1,549655E-06
3,95;1,556029E-06
4;1,562255E-06
4,05;1,568425E-06
4,1;1,574507E-06
4,15;1,580512E-06
4,2;1,5863E-06
4,25;1,592093E-06
4,3;1,597797E-06
4,35;1,603447E-06
4,4;1,608977E-06
4,45;1,614264E-06
4,5;1,619601E-06
4,55;1,624914E-06
4,6;1,630088E-06
4,65;1,635171E-06
4,7;1,640184E-06
4,75;1,645142E-06
4,8;1,649947E-06
4,85;1,654681E-06
4,9;1,659394E-06
4,95;1,664058E-06
5;1,668558E-06
