Tensao [V];Corrente [A]
-5;-7,386141E-10
-4,95;-7,237853E-10
-4,9;-7,176141E-10
-4,85;-7,11282E-10
-4,8;-7,084351E-10
-4,75;-7,074333E-10
-4,7;-7,075378E-10
-4,65;-7,023829E-10
-4,6;-6,993075E-10
-4,55;-6,993838E-10
-4,5;-6,974613E-10
-4,45;-6,921433E-10
-4,4;-6,889305E-10
-4,35;-6,889684E-10
-4,3;-6,881227E-10
-4,25;-6,843884E-10
-4,2;-6,807543E-10
-4,15;-6,814326E-10
-4,1;-6,813426E-10
-4,05;-6,765986E-10
-4;-6,705097E-10
-3,95;-6,70058E-10
-3,9;-6,703914E-10
-3,85;-6,659615E-10
-3,8;-6,626175E-10
-3,75;-6,627743E-10
-3,7;-6,619189E-10
-3,65;-6,579056E-10
-3,6;-6,53391E-10
-3,55;-6,535949E-10
-3,5;-6,524816E-10
-3,45;-6,480239E-10
-3,4;-6,43625E-10
-3,35;-6,455262E-10
-3,3;-6,422954E-10
-3,25;-6,384113E-10
-3,2;-6,333312E-10
-3,15;-6,324088E-10
-3,1;-6,309834E-10
-3,05;-6,268244E-10
-3;-6,229788E-10
-2,95;-6,235369E-10
-2,9;-6,217364E-10
-2,85;-6,169321E-10
-2,8;-6,107481E-10
-2,75;-6,088783E-10
-2,7;-6,074147E-10
-2,65;-6,021784E-10
-2,6;-5,977403E-10
-2,55;-5,951489E-10
-2,5;-5,960596E-10
-2,45;-5,906874E-10
-2,4;-5,846931E-10
-2,35;-5,822667E-10
-2,3;-5,810877E-10
-2,25;-5,746686E-10
-2,2;-5,692596E-10
-2,15;-5,656599E-10
-2,1;-5,630855E-10
-2,05;-5,582469E-10
-2;-5,52487E-10
-1,95;-5,476641E-10
-1,9;-5,45065E-10
-1,85;-5,383157E-10
-1,8;-5,287019E-10
-1,75;-5,221695E-10
-1,7;-5,173136E-10
-1,65;-5,075753E-10
-1,6;-4,910763E-10
-1,55;-4,745161E-10
-1,5;-4,531018E-10
-1,45;-4,201177E-10
-1,4;-3,772792E-10
-1,35;-3,247704E-10
-1,3;-2,61225E-10
-1,25;-1,740574E-10
-1,2;-6,037262E-11
-1,15;8,206689E-11
-1,1;2,636231E-10
-1,05;5,098307E-10
-1;8,411481E-10
-0,95;1,299456E-09
-0,9;1,933899E-09
-0,85;3,203965E-09
-0,8;4,125237E-09
-0,75;5,840596E-09
-0,7;8,236292E-09
-0,65;1,149332E-08
-0,6;1,585307E-08
-0,55;2,473489E-08
-0,5;3,359293E-08
-0,45;4,489377E-08
-0,4;5,875876E-08
-0,35;7,517929E-08
-0,3;9,406183E-08
-0,25;1,144366E-07
-0,2;1,353778E-07
-0,15;1,566843E-07
-0,1;1,782793E-07
-0,05;2,001048E-07
0;2,224513E-07
0,05;2,450172E-07
0,1;2,677968E-07
0,15;2,907109E-07
0,2;3,137566E-07
0,25;3,369525E-07
0,3;3,601519E-07
0,35;3,832125E-07
0,4;4,061243E-07
0,45;4,289969E-07
0,5;4,518293E-07
0,55;4,744915E-07
0,6;4,970893E-07
0,65;5,197257E-07
0,7;5,423378E-07
0,75;5,646643E-07
0,8;5,867156E-07
0,85;6,08554E-07
0,9;6,300685E-07
0,95;6,511286E-07
1;6,717694E-07
1,05;6,920032E-07
1,1;7,116043E-07
1,15;7,305538E-07
1,2;7,490672E-07
1,25;7,669822E-07
1,3;7,843255E-07
1,35;8,009653E-07
1,4;8,171721E-07
1,45;8,327605E-07
1,5;8,478416E-07
1,55;8,624007E-07
1,6;8,764081E-07
1,65;8,899005E-07
1,7;9,031058E-07
1,75;9,161242E-07
1,8;9,286891E-07
1,85;9,408035E-07
1,9;9,526762E-07
1,95;9,643384E-07
2;9,75696E-07
2,05;9,868297E-07
2,1;9,977746E-07
2,15;1,008466E-06
2,2;1,018932E-06
2,25;1,029199E-06
2,3;1,039367E-06
2,35;1,049312E-06
2,4;1,059016E-06
2,45;1,068563E-06
2,5;1,077925E-06
2,55;1,08713E-06
2,6;1,096022E-06
2,65;1,10465E-06
2,7;1,113171E-06
2,75;1,121514E-06
2,8;1,129599E-06
2,85;1,137469E-06
2,9;1,145158E-06
2,95;1,152644E-06
3;1,159857E-06
3,05;1,166983E-06
3,1;1,173934E-06
3,15;1,180788E-06
3,2;1,187421E-06
3,25;1,193943E-06
3,3;1,20038E-06
3,35;1,206682E-06
3,4;1,212859E-06
3,45;1,218866E-06
3,5;1,224816E-06
3,55;1,230733E-06
3,6;1,236552E-06
3,65;1,242134E-06
3,7;1,247776E-06
3,75;1,253372E-06
3,8;1,258852E-06
3,85;1,264089E-06
3,9;1,269397E-06
3,95;1,274613E-06
4;1,279744E-06
4,05;1,284692E-06
4,1;1,289656E-06
4,15;1,294604E-06
4,2;1,299419E-06
4,25;1,304095E-06
4,3;1,308822E-06
4,35;1,313454E-06
4,4;1,317924E-06
4,45;1,322318E-06
4,5;1,326719E-06
4,55;1,331081E-06
4,6;1,335311E-06
4,65;1,339504E-06
4,7;1,343676E-06
4,75;1,347701E-06
4,8;1,351618E-06
4,85;1,355493E-06
4,9;1,359277E-06
4,95;1,363206E-06
5;1,366995E-06
