Tensao [V];Corrente [A]
-5;-7,45462E-10
-4,95;-7,248694E-10
-4,9;-7,193716E-10
-4,85;-7,154236E-10
-4,8;-7,130541E-10
-4,75;-7,098166E-10
-4,7;-7,018951E-10
-4,65;-6,990845E-10
-4,6;-6,993215E-10
-4,55;-6,96518E-10
-4,5;-6,915128E-10
-4,45;-6,892532E-10
-4,4;-6,90435E-10
-4,35;-6,899306E-10
-4,3;-6,845607E-10
-4,25;-6,792297E-10
-4,2;-6,822114E-10
-4,15;-6,820967E-10
-4,1;-6,757617E-10
-4,05;-6,722179E-10
-4;-6,754957E-10
-3,95;-6,74449E-10
-3,9;-6,670913E-10
-3,85;-6,646004E-10
-3,8;-6,648737E-10
-3,75;-6,649734E-10
-3,7;-6,598233E-10
-3,65;-6,559215E-10
-3,6;-6,600691E-10
-3,55;-6,644375E-10
-3,5;-6,714188E-10
-3,45;-6,581039E-10
-3,4;-6,445663E-10
-3,35;-6,476887E-10
-3,3;-6,380237E-10
-3,25;-6,357551E-10
-3,2;-6,364457E-10
-3,15;-6,304898E-10
-3,1;-6,248427E-10
-3,05;-6,275762E-10
-3;-6,319485E-10
-2,95;-6,234247E-10
-2,9;-6,189103E-10
-2,85;-6,156618E-10
-2,8;-6,102056E-10
-2,75;-6,063349E-10
-2,7;-6,067641E-10
-2,65;-6,054758E-10
-2,6;-5,993125E-10
-2,55;-6,003219E-10
-2,5;-5,961359E-10
-2,45;-5,945732E-10
-2,4;-5,873599E-10
-2,35;-5,899543E-10
-2,3;-5,879739E-10
-2,25;-5,744009E-10
-2,2;-5,774481E-10
-2,15;-5,663952E-10
-2,1;-5,662903E-10
-2,05;-5,623658E-10
-2;-5,555785E-10
-1,95;-5,538171E-10
-1,9;-5,394819E-10
-1,85;-5,329016E-10
-1,8;-5,289019E-10
-1,75;-5,297646E-10
-1,7;-5,154317E-10
-1,65;-4,971518E-10
-1,6;-4,8788E-10
-1,55;-4,753032E-10
-1,5;-4,498928E-10
-1,45;-4,17906E-10
-1,4;-3,771657E-10
-1,35;-3,315283E-10
-1,3;-2,586458E-10
-1,25;-1,692752E-10
-1,2;-5,663936E-11
-1,15;7,737457E-11
-1,1;2,560698E-10
-1,05;5,085988E-10
-1;8,417191E-10
-0,95;1,296851E-09
-0,9;1,92852E-09
-0,85;3,079981E-09
-0,8;4,109616E-09
-0,75;5,841601E-09
-0,7;8,227596E-09
-0,65;1,148848E-08
-0,6;1,583909E-08
-0,55;2,472022E-08
-0,5;3,357941E-08
-0,45;4,486528E-08
-0,4;5,872933E-08
-0,35;7,510814E-08
-0,3;9,398278E-08
-0,25;1,143339E-07
-0,2;1,3528E-07
-0,15;1,565941E-07
-0,1;1,781381E-07
-0,05;1,99967E-07
0;2,223303E-07
0,05;2,448541E-07
0,1;2,676134E-07
0,15;2,905208E-07
0,2;3,136091E-07
0,25;3,36753E-07
0,3;3,598936E-07
0,35;3,829739E-07
0,4;4,059161E-07
0,45;4,287587E-07
0,5;4,515435E-07
0,55;4,742431E-07
0,6;4,968746E-07
0,65;5,194893E-07
0,7;5,420712E-07
0,75;5,643635E-07
0,8;5,864298E-07
0,85;6,082803E-07
0,9;6,29759E-07
0,95;6,508371E-07
1;6,713872E-07
1,05;6,915857E-07
1,1;7,11186E-07
1,15;7,302478E-07
1,2;7,487164E-07
1,25;7,666142E-07
1,3;7,838789E-07
1,35;8,005121E-07
1,4;8,16731E-07
1,45;8,322885E-07
1,5;8,472737E-07
1,55;8,61789E-07
1,6;8,757935E-07
1,65;8,893713E-07
1,7;9,026002E-07
1,75;9,1546E-07
1,8;9,279764E-07
1,85;9,401834E-07
1,9;9,519868E-07
1,95;9,635602E-07
2;9,74892E-07
2,05;9,860009E-07
2,1;9,970274E-07
2,15;1,007731E-06
2,2;1,018199E-06
2,25;1,0285E-06
2,3;1,038665E-06
2,35;1,048587E-06
2,4;1,058367E-06
2,45;1,067855E-06
2,5;1,077154E-06
2,55;1,086343E-06
2,6;1,095325E-06
2,65;1,104011E-06
2,7;1,112524E-06
2,75;1,120913E-06
2,8;1,128915E-06
2,85;1,136759E-06
2,9;1,144406E-06
2,95;1,151902E-06
3;1,159232E-06
3,05;1,166375E-06
3,1;1,173276E-06
3,15;1,180164E-06
3,2;1,186862E-06
3,25;1,193369E-06
3,3;1,199766E-06
3,35;1,206041E-06
3,4;1,212204E-06
3,45;1,218265E-06
3,5;1,224264E-06
3,55;1,230086E-06
3,6;1,235792E-06
3,65;1,241466E-06
3,7;1,247092E-06
3,75;1,252537E-06
3,8;1,257904E-06
3,85;1,26329E-06
3,9;1,268577E-06
3,95;1,273811E-06
4;1,278909E-06
4,05;1,283795E-06
4,1;1,288756E-06
4,15;1,293789E-06
4,2;1,298722E-06
4,25;1,303368E-06
4,3;1,308017E-06
4,35;1,312693E-06
4,4;1,317246E-06
4,45;1,321577E-06
4,5;1,32588E-06
4,55;1,330272E-06
4,6;1,334528E-06
4,65;1,338653E-06
4,7;1,342807E-06
4,75;1,346753E-06
4,8;1,350744E-06
4,85;1,354723E-06
4,9;1,358428E-06
4,95;1,362345E-06
5;1,365902E-06
