Tensao [V];Corrente [A]
-5;-1,181707E-09
-4,95;-1,164272E-09
-4,9;-1,158012E-09
-4,85;-1,154962E-09
-4,8;-1,150555E-09
-4,75;-1,149833E-09
-4,7;-1,147469E-09
-4,65;-1,144947E-09
-4,6;-1,141632E-09
-4,55;-1,136678E-09
-4,5;-1,136162E-09
-4,45;-1,133844E-09
-4,4;-1,131143E-09
-4,35;-1,128876E-09
-4,3;-1,12753E-09
-4,25;-1,125592E-09
-4,2;-1,121206E-09
-4,15;-1,115737E-09
-4,1;-1,115612E-09
-4,05;-1,112431E-09
-4;-1,110398E-09
-3,95;-1,105889E-09
-3,9;-1,105453E-09
-3,85;-1,102992E-09
-3,8;-1,100095E-09
-3,75;-1,095445E-09
-3,7;-1,094565E-09
-3,65;-1,091398E-09
-3,6;-1,086986E-09
-3,55;-1,081581E-09
-3,5;-1,078771E-09
-3,45;-1,074561E-09
-3,4;-1,075262E-09
-3,35;-1,070387E-09
-3,3;-1,067401E-09
-3,25;-1,063215E-09
-3,2;-1,058107E-09
-3,15;-1,054106E-09
-3,1;-1,051616E-09
-3,05;-1,048324E-09
-3;-1,0452E-09
-2,95;-1,04209E-09
-2,9;-1,037441E-09
-2,85;-1,032828E-09
-2,8;-1,027777E-09
-2,75;-1,021897E-09
-2,7;-1,019063E-09
-2,65;-1,016604E-09
-2,6;-1,011843E-09
-2,55;-1,005384E-09
-2,5;-1,00131E-09
-2,45;-9,96669E-10
-2,4;-9,912677E-10
-2,35;-9,831945E-10
-2,3;-9,782029E-10
-2,25;-9,741E-10
-2,2;-9,698488E-10
-2,15;-9,611911E-10
-2,1;-9,561483E-10
-2,05;-9,494197E-10
-2;-9,437074E-10
-1,95;-9,341573E-10
-1,9;-9,288306E-10
-1,85;-9,208836E-10
-1,8;-9,121816E-10
-1,75;-9,002896E-10
-1,7;-8,866798E-10
-1,65;-8,70696E-10
-1,6;-8,492574E-10
-1,55;-8,189465E-10
-1,5;-7,79576E-10
-1,45;-7,296735E-10
-1,4;-6,613798E-10
-1,35;-5,694049E-10
-1,3;-4,499556E-10
-1,25;-2,991731E-10
-1,2;-1,073303E-10
-1,15;1,442358E-10
-1,1;4,724203E-10
-1,05;9,011633E-10
-1;1,481456E-09
-0,95;2,489477E-09
-0,9;3,408083E-09
-0,85;4,949964E-09
-0,8;7,120736E-09
-0,75;1,011273E-08
-0,7;1,418781E-08
-0,65;2,253205E-08
-0,6;3,075715E-08
-0,55;4,175508E-08
-0,5;5,629264E-08
-0,45;7,46706E-08
-0,4;9,702735E-08
-0,35;1,232412E-07
-0,3;1,529563E-07
-0,25;1,841884E-07
-0,2;2,161016E-07
-0,15;2,485862E-07
-0,1;2,81543E-07
-0,05;3,150036E-07
0;3,494478E-07
0,05;3,841247E-07
0,1;4,193333E-07
0,15;4,549978E-07
0,2;4,911008E-07
0,25;5,275044E-07
0,3;5,642381E-07
0,35;6,014302E-07
0,4;6,387523E-07
0,45;6,762213E-07
0,5;7,137776E-07
0,55;7,513195E-07
0,6;7,888669E-07
0,65;8,263032E-07
0,7;8,637904E-07
0,75;9,009756E-07
0,8;9,378851E-07
0,85;9,745222E-07
0,9;1,010689E-06
0,95;1,046232E-06
1;1,081051E-06
1,05;1,115278E-06
1,1;1,148589E-06
1,15;1,181157E-06
1,2;1,212848E-06
1,25;1,243696E-06
1,3;1,273536E-06
1,35;1,302503E-06
1,4;1,330666E-06
1,45;1,357844E-06
1,5;1,384123E-06
1,55;1,409579E-06
1,6;1,434256E-06
1,65;1,458215E-06
1,7;1,481459E-06
1,75;1,504076E-06
1,8;1,525935E-06
1,85;1,547197E-06
1,9;1,567935E-06
1,95;1,588147E-06
2;1,607808E-06
2,05;1,627068E-06
2,1;1,645911E-06
2,15;1,664309E-06
2,2;1,682435E-06
2,25;1,700183E-06
2,3;1,71736E-06
2,35;1,734313E-06
2,4;1,751235E-06
2,45;1,767592E-06
2,5;1,783463E-06
2,55;1,799086E-06
2,6;1,814414E-06
2,65;1,829359E-06
2,7;1,843885E-06
2,75;1,858066E-06
2,8;1,871963E-06
2,85;1,885464E-06
2,9;1,898498E-06
2,95;1,911288E-06
3;1,92393E-06
3,05;1,936129E-06
3,1;1,947804E-06
3,15;1,959551E-06
3,2;1,970955E-06
3,25;1,981944E-06
3,3;1,992798E-06
3,35;2,003396E-06
3,4;2,013812E-06
3,45;2,024145E-06
3,5;2,034201E-06
3,55;2,044085E-06
3,6;2,053764E-06
3,65;2,063287E-06
3,7;2,072715E-06
3,75;2,081885E-06
3,8;2,091015E-06
3,85;2,099991E-06
3,9;2,106983E-06
3,95;2,116297E-06
4;2,124898E-06
4,05;2,133099E-06
4,1;2,141588E-06
4,15;2,149552E-06
4,2;2,157488E-06
4,25;2,165328E-06
4,3;2,17328E-06
4,35;2,180781E-06
4,4;2,188258E-06
4,45;2,195694E-06
4,5;2,202997E-06
4,55;2,210272E-06
4,6;2,217249E-06
4,65;2,224375E-06
4,7;2,231089E-06
4,75;2,237564E-06
4,8;2,244179E-06
4,85;2,250753E-06
4,9;2,257167E-06
4,95;2,263292E-06
5;2,269531E-06
