Tensao [V];Corrente [A]
-5;-1,163819E-09
-4,95;-1,145057E-09
-4,9;-1,138747E-09
-4,85;-1,134227E-09
-4,8;-1,131482E-09
-4,75;-1,129328E-09
-4,7;-1,128978E-09
-4,65;-1,125556E-09
-4,6;-1,123152E-09
-4,55;-1,124038E-09
-4,5;-1,123093E-09
-4,45;-1,118418E-09
-4,4;-1,116224E-09
-4,35;-1,113556E-09
-4,3;-1,11128E-09
-4,25;-1,107517E-09
-4,2;-1,104684E-09
-4,15;-1,101706E-09
-4,1;-1,099856E-09
-4,05;-1,097251E-09
-4;-1,094078E-09
-3,95;-1,091032E-09
-3,9;-1,089124E-09
-3,85;-1,086158E-09
-3,8;-1,083084E-09
-3,75;-1,080262E-09
-3,7;-1,078572E-09
-3,65;-1,074299E-09
-3,6;-1,069762E-09
-3,55;-1,068949E-09
-3,5;-1,066714E-09
-3,45;-1,062885E-09
-3,4;-1,058058E-09
-3,35;-1,055955E-09
-3,3;-1,05158E-09
-3,25;-1,049031E-09
-3,2;-1,044121E-09
-3,15;-1,041134E-09
-3,1;-1,039521E-09
-3,05;-1,035023E-09
-3;-1,029249E-09
-2,95;-1,026731E-09
-2,9;-1,023147E-09
-2,85;-1,019338E-09
-2,8;-1,014978E-09
-2,75;-1,012022E-09
-2,7;-1,000414E-09
-2,65;-1,003678E-09
-2,6;-9,954184E-10
-2,55;-9,903831E-10
-2,5;-9,853948E-10
-2,45;-9,812903E-10
-2,4;-9,775677E-10
-2,35;-9,677414E-10
-2,3;-9,629645E-10
-2,25;-9,591812E-10
-2,2;-9,536322E-10
-2,15;-9,464949E-10
-2,1;-9,428631E-10
-2,05;-9,370649E-10
-2;-9,288015E-10
-1,95;-9,22555E-10
-1,9;-9,180902E-10
-1,85;-9,074774E-10
-1,8;-8,968883E-10
-1,75;-8,862158E-10
-1,7;-8,739003E-10
-1,65;-8,649133E-10
-1,6;-8,466505E-10
-1,55;-8,113501E-10
-1,5;-7,699277E-10
-1,45;-7,246578E-10
-1,4;-6,584004E-10
-1,35;-5,606964E-10
-1,3;-4,462558E-10
-1,25;-2,942604E-10
-1,2;-9,887166E-11
-1,15;1,357512E-10
-1,1;4,591412E-10
-1,05;8,863906E-10
-1;1,460228E-09
-0,95;2,658972E-09
-0,9;3,384784E-09
-0,85;4,871274E-09
-0,8;6,999001E-09
-0,75;9,959642E-09
-0,7;1,397088E-08
-0,65;1,939459E-08
-0,6;3,005908E-08
-0,55;4,104413E-08
-0,5;5,543005E-08
-0,45;7,363052E-08
-0,4;9,569222E-08
-0,35;1,215942E-07
-0,3;1,50972E-07
-0,25;1,818635E-07
-0,2;2,134561E-07
-0,15;2,455934E-07
-0,1;2,781298E-07
-0,05;3,112758E-07
0;3,45235E-07
0,05;3,794901E-07
0,1;4,143872E-07
0,15;4,496977E-07
0,2;4,852995E-07
0,25;5,212298E-07
0,3;5,57489E-07
0,35;5,943044E-07
0,4;6,312422E-07
0,45;6,68308E-07
0,5;7,052085E-07
0,55;7,421545E-07
0,6;7,792734E-07
0,65;8,163371E-07
0,7;8,531628E-07
0,75;8,897464E-07
0,8;9,264273E-07
0,85;9,62734E-07
0,9;9,981751E-07
0,95;1,033165E-06
1;1,067701E-06
1,05;1,101563E-06
1,1;1,134367E-06
1,15;1,166403E-06
1,2;1,197659E-06
1,25;1,228088E-06
1,3;1,257639E-06
1,35;1,286121E-06
1,4;1,313671E-06
1,45;1,340558E-06
1,5;1,36652E-06
1,55;1,391633E-06
1,6;1,41573E-06
1,65;1,439316E-06
1,7;1,462215E-06
1,75;1,484383E-06
1,8;1,506009E-06
1,85;1,526966E-06
1,9;1,547361E-06
1,95;1,567076E-06
2;1,586363E-06
2,05;1,605622E-06
2,1;1,624413E-06
2,15;1,642504E-06
2,2;1,660134E-06
2,25;1,677421E-06
2,3;1,694649E-06
2,35;1,711432E-06
2,4;1,727672E-06
2,45;1,743803E-06
2,5;1,759964E-06
2,55;1,775398E-06
2,6;1,790329E-06
2,65;1,80468E-06
2,7;1,818976E-06
2,75;1,832883E-06
2,8;1,846558E-06
2,85;1,859855E-06
2,9;1,872841E-06
2,95;1,885379E-06
3;1,897659E-06
3,05;1,909709E-06
3,1;1,921434E-06
3,15;1,932901E-06
3,2;1,944159E-06
3,25;1,955118E-06
3,3;1,965775E-06
3,35;1,976113E-06
3,4;1,986435E-06
3,45;1,996517E-06
3,5;2,006524E-06
3,55;2,016121E-06
3,6;2,025707E-06
3,65;2,035232E-06
3,7;2,044599E-06
3,75;2,053594E-06
3,8;2,06256E-06
3,85;2,071295E-06
3,9;2,080013E-06
3,95;2,08849E-06
4;2,096988E-06
4,05;2,103784E-06
4,1;2,112011E-06
4,15;2,120175E-06
4,2;2,127937E-06
4,25;2,135916E-06
4,3;2,143315E-06
4,35;2,150855E-06
4,4;2,158293E-06
4,45;2,165493E-06
4,5;2,172918E-06
4,55;2,179959E-06
4,6;2,186921E-06
4,65;2,193624E-06
4,7;2,200211E-06
4,75;2,206889E-06
4,8;2,213351E-06
4,85;2,219815E-06
4,9;2,225876E-06
4,95;2,23219E-06
5;2,238306E-06
