Tensao [V];Corrente [A]
-5;-1,179174E-09
-4,95;-1,159683E-09
-4,9;-1,15744E-09
-4,85;-1,152148E-09
-4,8;-1,148462E-09
-4,75;-1,145312E-09
-4,7;-1,144805E-09
-4,65;-1,138964E-09
-4,6;-1,13749E-09
-4,55;-1,136005E-09
-4,5;-1,132187E-09
-4,45;-1,129713E-09
-4,4;-1,127594E-09
-4,35;-1,125775E-09
-4,3;-1,123217E-09
-4,25;-1,119863E-09
-4,2;-1,117487E-09
-4,15;-1,116072E-09
-4,1;-1,114303E-09
-4,05;-1,109932E-09
-4;-1,10804E-09
-3,95;-1,106409E-09
-3,9;-1,104478E-09
-3,85;-1,101578E-09
-3,8;-1,101006E-09
-3,75;-1,100018E-09
-3,7;-1,098778E-09
-3,65;-1,093713E-09
-3,6;-1,090239E-09
-3,55;-1,088036E-09
-3,5;-1,085184E-09
-3,45;-1,08146E-09
-3,4;-1,078568E-09
-3,35;-1,077561E-09
-3,3;-1,073023E-09
-3,25;-1,069726E-09
-3,2;-1,066409E-09
-3,15;-1,063386E-09
-3,1;-1,058297E-09
-3,05;-1,054653E-09
-3;-1,050269E-09
-2,95;-1,046787E-09
-2,9;-1,044296E-09
-2,85;-1,041041E-09
-2,8;-1,035517E-09
-2,75;-1,031872E-09
-2,7;-1,028648E-09
-2,65;-1,023057E-09
-2,6;-1,015812E-09
-2,55;-1,011336E-09
-2,5;-1,007686E-09
-2,45;-1,001822E-09
-2,4;-9,959045E-10
-2,35;-9,907994E-10
-2,3;-9,860179E-10
-2,25;-9,802346E-10
-2,2;-9,728108E-10
-2,15;-9,683506E-10
-2,1;-9,608591E-10
-2,05;-9,557987E-10
-2;-9,487481E-10
-1,95;-9,431086E-10
-1,9;-9,341895E-10
-1,85;-9,248231E-10
-1,8;-9,144608E-10
-1,75;-9,045483E-10
-1,7;-8,928546E-10
-1,65;-8,743364E-10
-1,6;-8,531915E-10
-1,55;-8,24418E-10
-1,5;-7,865796E-10
-1,45;-7,343703E-10
-1,4;-6,61847E-10
-1,35;-5,713994E-10
-1,3;-4,534047E-10
-1,25;-2,990998E-10
-1,2;-1,039441E-10
-1,15;1,452519E-10
-1,1;4,690089E-10
-1,05;9,018617E-10
-1;1,488124E-09
-0,95;2,661884E-09
-0,9;3,443442E-09
-0,85;4,969308E-09
-0,8;7,144125E-09
-0,75;1,01467E-08
-0,7;1,423769E-08
-0,65;2,258825E-08
-0,6;3,08382E-08
-0,55;4,185009E-08
-0,5;5,636559E-08
-0,45;7,475364E-08
-0,4;9,711966E-08
-0,35;1,233048E-07
-0,3;1,529748E-07
-0,25;1,842092E-07
-0,2;2,162136E-07
-0,15;2,486881E-07
-0,1;2,816427E-07
-0,05;3,151108E-07
0;3,495301E-07
0,05;3,842013E-07
0,1;4,193871E-07
0,15;4,550626E-07
0,2;4,911411E-07
0,25;5,275461E-07
0,3;5,642361E-07
0,35;6,014264E-07
0,4;6,386969E-07
0,45;6,761245E-07
0,5;7,135983E-07
0,55;7,510971E-07
0,6;7,886065E-07
0,65;8,260454E-07
0,7;8,634851E-07
0,75;9,005907E-07
0,8;9,375816E-07
0,85;9,742457E-07
0,9;1,010312E-06
0,95;1,045797E-06
1;1,080489E-06
1,05;1,114706E-06
1,1;1,147934E-06
1,15;1,180412E-06
1,2;1,212121E-06
1,25;1,242862E-06
1,3;1,272708E-06
1,35;1,301686E-06
1,4;1,329836E-06
1,45;1,356879E-06
1,5;1,383093E-06
1,55;1,408487E-06
1,6;1,433095E-06
1,65;1,456918E-06
1,7;1,480015E-06
1,75;1,502596E-06
1,8;1,524448E-06
1,85;1,545571E-06
1,9;1,566303E-06
1,95;1,586435E-06
2;1,60605E-06
2,05;1,625111E-06
2,1;1,643414E-06
2,15;1,661521E-06
2,2;1,679444E-06
2,25;1,696852E-06
2,3;1,71399E-06
2,35;1,730646E-06
2,4;1,747265E-06
2,45;1,763588E-06
2,5;1,77926E-06
2,55;1,794846E-06
2,6;1,810142E-06
2,65;1,824881E-06
2,7;1,839096E-06
2,75;1,853033E-06
2,8;1,866902E-06
2,85;1,88036E-06
2,9;1,893292E-06
2,95;1,90597E-06
3;1,918357E-06
3,05;1,930385E-06
3,1;1,942079E-06
3,15;1,953596E-06
3,2;1,964802E-06
3,25;1,97559E-06
3,3;1,986309E-06
3,35;1,996649E-06
3,4;2,006965E-06
3,45;2,01713E-06
3,5;2,02714E-06
3,55;2,036897E-06
3,6;2,046329E-06
3,65;2,055711E-06
3,7;2,0648E-06
3,75;2,073874E-06
3,8;2,082728E-06
3,85;2,091712E-06
3,9;2,098061E-06
3,95;2,106851E-06
4;2,115014E-06
4,05;2,122915E-06
4,1;2,131366E-06
4,15;2,139392E-06
4,2;2,147331E-06
4,25;2,155058E-06
4,3;2,162571E-06
4,35;2,170097E-06
4,4;2,177361E-06
4,45;2,185111E-06
4,5;2,192561E-06
4,55;2,199801E-06
4,6;2,206778E-06
4,65;2,213441E-06
4,7;2,219967E-06
4,75;2,226592E-06
4,8;2,232882E-06
4,85;2,239345E-06
4,9;2,245608E-06
4,95;2,251723E-06
5;2,257648E-06
