Tensao [V];Corrente [A]
-5;-1,182118E-09
-4,95;-1,165773E-09
-4,9;-1,159124E-09
-4,85;-1,154857E-09
-4,8;-1,14943E-09
-4,75;-1,147574E-09
-4,7;-1,147826E-09
-4,65;-1,145064E-09
-4,6;-1,141188E-09
-4,55;-1,137977E-09
-4,5;-1,136857E-09
-4,45;-1,134688E-09
-4,4;-1,131729E-09
-4,35;-1,128457E-09
-4,3;-1,127816E-09
-4,25;-1,12505E-09
-4,2;-1,121502E-09
-4,15;-1,118009E-09
-4,1;-1,11806E-09
-4,05;-1,107705E-09
-4;-1,110694E-09
-3,95;-1,108272E-09
-3,9;-1,106496E-09
-3,85;-1,102774E-09
-3,8;-1,097923E-09
-3,75;-1,095312E-09
-3,7;-1,094974E-09
-3,65;-1,094134E-09
-3,6;-1,089333E-09
-3,55;-1,083848E-09
-3,5;-1,084552E-09
-3,45;-1,079705E-09
-3,4;-1,076379E-09
-3,35;-1,072552E-09
-3,3;-1,069817E-09
-3,25;-1,066548E-09
-3,2;-1,063549E-09
-3,15;-1,05891E-09
-3,1;-1,054609E-09
-3,05;-1,052576E-09
-3;-1,04781E-09
-2,95;-1,042693E-09
-2,9;-1,038969E-09
-2,85;-1,037332E-09
-2,8;-1,031874E-09
-2,75;-1,0255E-09
-2,7;-1,020042E-09
-2,65;-1,015892E-09
-2,6;-1,011918E-09
-2,55;-1,005233E-09
-2,5;-1,001617E-09
-2,45;-9,918339E-10
-2,4;-9,89526E-10
-2,35;-9,84306E-10
-2,3;-9,79513E-10
-2,25;-9,77139E-10
-2,2;-9,744384E-10
-2,15;-9,682157E-10
-2,1;-9,627001E-10
-2,05;-9,589156E-10
-2;-9,530213E-10
-1,95;-9,447954E-10
-1,9;-9,363341E-10
-1,85;-9,298441E-10
-1,8;-9,19527E-10
-1,75;-9,085889E-10
-1,7;-8,930625E-10
-1,65;-8,761578E-10
-1,6;-8,5527E-10
-1,55;-8,245135E-10
-1,5;-7,814454E-10
-1,45;-7,323555E-10
-1,4;-6,639813E-10
-1,35;-5,726663E-10
-1,3;-4,606711E-10
-1,25;-3,045079E-10
-1,2;-1,060937E-10
-1,15;1,465744E-10
-1,1;4,726632E-10
-1,05;9,068921E-10
-1;1,492725E-09
-0,95;2,668193E-09
-0,9;3,453984E-09
-0,85;4,986231E-09
-0,8;7,165456E-09
-0,75;1,01752E-08
-0,7;1,427706E-08
-0,65;2,266365E-08
-0,6;3,093251E-08
-0,55;4,199528E-08
-0,5;5,662316E-08
-0,45;7,509016E-08
-0,4;9,753207E-08
-0,35;1,238675E-07
-0,3;1,5372E-07
-0,25;1,850973E-07
-0,2;2,171015E-07
-0,15;2,497106E-07
-0,1;2,827899E-07
-0,05;3,163829E-07
0;3,509687E-07
0,05;3,857697E-07
0,1;4,211329E-07
0,15;4,569586E-07
0,2;4,931829E-07
0,25;5,297317E-07
0,3;5,666281E-07
0,35;6,039837E-07
0,4;6,414199E-07
0,45;6,790592E-07
0,5;7,167883E-07
0,55;7,544833E-07
0,6;7,921619E-07
0,65;8,298234E-07
0,7;8,67367E-07
0,75;9,046996E-07
0,8;9,4174E-07
0,85;9,785078E-07
0,9;1,014835E-06
0,95;1,050553E-06
1;1,085539E-06
1,05;1,119945E-06
1,1;1,153413E-06
1,15;1,186061E-06
1,2;1,217912E-06
1,25;1,248958E-06
1,3;1,278879E-06
1,35;1,307893E-06
1,4;1,336407E-06
1,45;1,363759E-06
1,5;1,390044E-06
1,55;1,415578E-06
1,6;1,440322E-06
1,65;1,464478E-06
1,7;1,487806E-06
1,75;1,510558E-06
1,8;1,532507E-06
1,85;1,553828E-06
1,9;1,574632E-06
1,95;1,59493E-06
2;1,614735E-06
2,05;1,633972E-06
2,1;1,652913E-06
2,15;1,671483E-06
2,2;1,689571E-06
2,25;1,707314E-06
2,3;1,724709E-06
2,35;1,741737E-06
2,4;1,758448E-06
2,45;1,774948E-06
2,5;1,79097E-06
2,55;1,806805E-06
2,6;1,822101E-06
2,65;1,836947E-06
2,7;1,851502E-06
2,75;1,865773E-06
2,8;1,879755E-06
2,85;1,893232E-06
2,9;1,906346E-06
2,95;1,91926E-06
3;1,931837E-06
3,05;1,944086E-06
3,1;1,955972E-06
3,15;1,967524E-06
3,2;1,979007E-06
3,25;1,990049E-06
3,3;2,000707E-06
3,35;2,011412E-06
3,4;2,021947E-06
3,45;2,032184E-06
3,5;2,042397E-06
3,55;2,052408E-06
3,6;2,062106E-06
3,65;2,071549E-06
3,7;2,08096E-06
3,75;2,090219E-06
3,8;2,099387E-06
3,85;2,106782E-06
3,9;2,115921E-06
3,95;2,124699E-06
4;2,133099E-06
4,05;2,141687E-06
4,1;2,149763E-06
4,15;2,15804E-06
4,2;2,166053E-06
4,25;2,174067E-06
4,3;2,181667E-06
4,35;2,189406E-06
4,4;2,197032E-06
4,45;2,204446E-06
4,5;2,211809E-06
4,55;2,218885E-06
4,6;2,226012E-06
4,65;2,232965E-06
4,7;2,239752E-06
4,75;2,246265E-06
4,8;2,252878E-06
4,85;2,259329E-06
4,9;2,265818E-06
4,95;2,271918E-06
5;2,278108E-06
