Tensao [V];Corrente [A]
-5;-2,241689E-10
-4,95;-2,088444E-10
-4,9;-2,017058E-10
-4,85;-1,973815E-10
-4,8;-1,950562E-10
-4,75;-1,958154E-10
-4,7;-1,905922E-10
-4,65;-1,872574E-10
-4,6;-1,862073E-10
-4,55;-1,852767E-10
-4,5;-1,82869E-10
-4,45;-1,806733E-10
-4,4;-1,789725E-10
-4,35;-1,788801E-10
-4,3;-1,767536E-10
-4,25;-1,742901E-10
-4,2;-1,730004E-10
-4,15;-1,739064E-10
-4,1;-1,712726E-10
-4,05;-1,696201E-10
-4;-1,679304E-10
-3,95;-1,690918E-10
-3,9;-1,665975E-10
-3,85;-1,629333E-10
-3,8;-1,615412E-10
-3,75;-1,605415E-10
-3,7;-1,593579E-10
-3,65;-1,564899E-10
-3,6;-1,537808E-10
-3,55;-1,537721E-10
-3,5;-1,531304E-10
-3,45;-1,514099E-10
-3,4;-1,490958E-10
-3,35;-1,493353E-10
-3,3;-1,479974E-10
-3,25;-1,440123E-10
-3,2;-1,416909E-10
-3,15;-1,407233E-10
-3,1;-1,406171E-10
-3,05;-1,371344E-10
-3;-1,343698E-10
-2,95;-1,346179E-10
-2,9;-1,326789E-10
-2,85;-1,298071E-10
-2,8;-1,27071E-10
-2,75;-1,249865E-10
-2,7;-1,25258E-10
-2,65;-1,231562E-10
-2,6;-1,201867E-10
-2,55;-1,189699E-10
-2,5;-1,191303E-10
-2,45;-1,145492E-10
-2,4;-1,110466E-10
-2,35;-1,097543E-10
-2,3;-1,086843E-10
-2,25;-1,054225E-10
-2,2;-1,034835E-10
-2,15;-1,017866E-10
-2,1;-1,006215E-10
-2,05;-9,766699E-11
-2;-9,338814E-11
-1,95;-9,052608E-11
-1,9;-8,880311E-11
-1,85;-8,551412E-11
-1,8;-8,255954E-11
-1,75;-7,847197E-11
-1,7;-7,722791E-11
-1,65;-7,346377E-11
-1,6;-6,934902E-11
-1,55;-6,501584E-11
-1,5;-6,10073E-11
-1,45;-5,489813E-11
-1,4;-4,659716E-11
-1,35;-3,657205E-11
-1,3;-2,483142E-11
-1,25;-5,652482E-12
-1,2;1,952753E-11
-1,15;5,558101E-11
-1,1;1,01887E-10
-1,05;1,682365E-10
-1;2,571136E-10
-0,95;3,776879E-10
-0,9;5,450812E-10
-0,85;7,900717E-10
-0,8;1,156651E-09
-0,75;1,715283E-09
-0,7;2,898348E-09
-0,65;3,998311E-09
-0,6;6,165334E-09
-0,55;9,627545E-09
-0,5;1,505065E-08
-0,45;2,747526E-08
-0,4;4,012998E-08
-0,35;5,613798E-08
-0,3;7,609935E-08
-0,25;9,910153E-08
-0,2;1,23108E-07
-0,15;1,475843E-07
-0,1;1,722343E-07
-0,05;1,97216E-07
0;2,226697E-07
0,05;2,481553E-07
0,1;2,737533E-07
0,15;2,994942E-07
0,2;3,252665E-07
0,25;3,509693E-07
0,3;3,765013E-07
0,35;4,019369E-07
0,4;4,270187E-07
0,45;4,518955E-07
0,5;4,765746E-07
0,55;5,011349E-07
0,6;5,256102E-07
0,65;5,500009E-07
0,7;5,74373E-07
0,75;5,985248E-07
0,8;6,225505E-07
0,85;6,463276E-07
0,9;6,695968E-07
0,95;6,924699E-07
1;7,147809E-07
1,05;7,365757E-07
1,1;7,575597E-07
1,15;7,778592E-07
1,2;7,974858E-07
1,25;8,164115E-07
1,3;8,346048E-07
1,35;8,52116E-07
1,4;8,691419E-07
1,45;8,854695E-07
1,5;9,011719E-07
1,55;9,164469E-07
1,6;9,314798E-07
1,65;9,45978E-07
1,7;9,599764E-07
1,75;9,738819E-07
1,8;9,873335E-07
1,85;1,000323E-06
1,9;1,013193E-06
1,95;1,025765E-06
2;1,038146E-06
2,05;1,050189E-06
2,1;1,062072E-06
2,15;1,073681E-06
2,2;1,084928E-06
2,25;1,095911E-06
2,3;1,106778E-06
2,35;1,117221E-06
2,4;1,127536E-06
2,45;1,137794E-06
2,5;1,147649E-06
2,55;1,157312E-06
2,6;1,166769E-06
2,65;1,176035E-06
2,7;1,185023E-06
2,75;1,193697E-06
2,8;1,20224E-06
2,85;1,210517E-06
2,9;1,218456E-06
2,95;1,226199E-06
3;1,233768E-06
3,05;1,241055E-06
3,1;1,248198E-06
3,15;1,255108E-06
3,2;1,261676E-06
3,25;1,268256E-06
3,3;1,274516E-06
3,35;1,280616E-06
3,4;1,286654E-06
3,45;1,292546E-06
3,5;1,298207E-06
3,55;1,303759E-06
3,6;1,309204E-06
3,65;1,314508E-06
3,7;1,319692E-06
3,75;1,324817E-06
3,8;1,329751E-06
3,85;1,334633E-06
3,9;1,339307E-06
3,95;1,343934E-06
4;1,348591E-06
4,05;1,352981E-06
4,1;1,357306E-06
4,15;1,361586E-06
4,2;1,365847E-06
4,25;1,369999E-06
4,3;1,373985E-06
4,35;1,377962E-06
4,4;1,381859E-06
4,45;1,385633E-06
4,5;1,389383E-06
4,55;1,393014E-06
4,6;1,396548E-06
4,65;1,400066E-06
4,7;1,403534E-06
4,75;1,406881E-06
4,8;1,410204E-06
4,85;1,413479E-06
4,9;1,416681E-06
4,95;1,419822E-06
5;1,422861E-06
