Tensao [V];Corrente [A]
-5;-2,23976E-10
-4,95;-2,053241E-10
-4,9;-1,993397E-10
-4,85;-1,97164E-10
-4,8;-1,943648E-10
-4,75;-1,910301E-10
-4,7;-1,879595E-10
-4,65;-1,874721E-10
-4,6;-1,864564E-10
-4,55;-1,821221E-10
-4,5;-1,802917E-10
-4,45;-1,802092E-10
-4,4;-1,793057E-10
-4,35;-1,76493E-10
-4,3;-1,7526E-10
-4,25;-1,766103E-10
-4,2;-1,737371E-10
-4,15;-1,701272E-10
-4,1;-1,679243E-10
-4,05;-1,683193E-10
-4;-1,665062E-10
-3,95;-1,651152E-10
-3,9;-1,637257E-10
-3,85;-1,6329E-10
-3,8;-1,62004E-10
-3,75;-1,577658E-10
-3,7;-1,567724E-10
-3,65;-1,550867E-10
-3,6;-1,538474E-10
-3,55;-1,520234E-10
-3,5;-1,505435E-10
-3,45;-1,514026E-10
-3,4;-1,489491E-10
-3,35;-1,465462E-10
-3,3;-1,451749E-10
-3,25;-1,454626E-10
-3,2;-1,431646E-10
-3,15;-1,398644E-10
-3,1;-1,379725E-10
-3,05;-1,379293E-10
-3;-1,358461E-10
-2,95;-1,340046E-10
-2,9;-1,312031E-10
-2,85;-1,297357E-10
-2,8;-1,293347E-10
-2,75;-1,261061E-10
-2,7;-1,239858E-10
-2,65;-1,221494E-10
-2,6;-1,214027E-10
-2,55;-1,179014E-10
-2,5;-1,163736E-10
-2,45;-1,147827E-10
-2,4;-1,128846E-10
-2,35;-1,100115E-10
-2,3;-1,057598E-10
-2,25;-1,052056E-10
-2,2;-1,023523E-10
-2,15;-1,006233E-10
-2,1;-9,683315E-11
-2,05;-9,662952E-11
-2;-9,58359E-11
-1,95;-9,013285E-11
-1,9;-8,96232E-11
-1,85;-8,510245E-11
-1,8;-8,262804E-11
-1,75;-8,046948E-11
-1,7;-7,551554E-11
-1,65;-7,279054E-11
-1,6;-6,908683E-11
-1,55;-6,438348E-11
-1,5;-5,891491E-11
-1,45;-5,053502E-11
-1,4;-4,669802E-11
-1,35;-3,679885E-11
-1,3;-2,166439E-11
-1,25;-7,909708E-12
-1,2;1,939779E-11
-1,15;5,473022E-11
-1,1;1,029192E-10
-1,05;1,68124E-10
-1;2,548445E-10
-0,95;3,755534E-10
-0,9;5,469274E-10
-0,85;7,905515E-10
-0,8;1,151986E-09
-0,75;1,707698E-09
-0,7;2,853407E-09
-0,65;3,980122E-09
-0,6;6,142714E-09
-0,55;9,593953E-09
-0,5;1,499075E-08
-0,45;2,736434E-08
-0,4;3,997646E-08
-0,35;5,593501E-08
-0,3;7,581112E-08
-0,25;9,872448E-08
-0,2;1,227208E-07
-0,15;1,470473E-07
-0,1;1,716534E-07
-0,05;1,96531E-07
0;2,219029E-07
0,05;2,473018E-07
0,1;2,728127E-07
0,15;2,984537E-07
0,2;3,241224E-07
0,25;3,49794E-07
0,3;3,751714E-07
0,35;4,005145E-07
0,4;4,255376E-07
0,45;4,502689E-07
0,5;4,748403E-07
0,55;4,993125E-07
0,6;5,236436E-07
0,65;5,479565E-07
0,7;5,722781E-07
0,75;5,963677E-07
0,8;6,202045E-07
0,85;6,437523E-07
0,9;6,669653E-07
0,95;6,897583E-07
1;7,119623E-07
1,05;7,33655E-07
1,1;7,545843E-07
1,15;7,747109E-07
1,2;7,941967E-07
1,25;8,12947E-07
1,3;8,312593E-07
1,35;8,486074E-07
1,4;8,656151E-07
1,45;8,818827E-07
1,5;8,975841E-07
1,55;9,128831E-07
1,6;9,276419E-07
1,65;9,420584E-07
1,7;9,560359E-07
1,75;9,69737E-07
1,8;9,831647E-07
1,85;9,962366E-07
1,9;1,009334E-06
1,95;1,021839E-06
2;1,034064E-06
2,05;1,046125E-06
2,1;1,057901E-06
2,15;1,069446E-06
2,2;1,080699E-06
2,25;1,091639E-06
2,3;1,102379E-06
2,35;1,11289E-06
2,4;1,123152E-06
2,45;1,13328E-06
2,5;1,143165E-06
2,55;1,152822E-06
2,6;1,162285E-06
2,65;1,171466E-06
2,7;1,180392E-06
2,75;1,189119E-06
2,8;1,19761E-06
2,85;1,205818E-06
2,9;1,213638E-06
2,95;1,221366E-06
3;1,228894E-06
3,05;1,23624E-06
3,1;1,243539E-06
3,15;1,250297E-06
3,2;1,256977E-06
3,25;1,26345E-06
3,3;1,269763E-06
3,35;1,276018E-06
3,4;1,281953E-06
3,45;1,287745E-06
3,5;1,293448E-06
3,55;1,299134E-06
3,6;1,304547E-06
3,65;1,309895E-06
3,7;1,314973E-06
3,75;1,320061E-06
3,8;1,324949E-06
3,85;1,329823E-06
3,9;1,334611E-06
3,95;1,339282E-06
4;1,343751E-06
4,05;1,348139E-06
4,1;1,352624E-06
4,15;1,356998E-06
4,2;1,36124E-06
4,25;1,365282E-06
4,3;1,369262E-06
4,35;1,373339E-06
4,4;1,377117E-06
4,45;1,380889E-06
4,5;1,38463E-06
4,55;1,388376E-06
4,6;1,391933E-06
4,65;1,395446E-06
4,7;1,398894E-06
4,75;1,402334E-06
4,8;1,405588E-06
4,85;1,408834E-06
4,9;1,412082E-06
4,95;1,415093E-06
5;1,418184E-06
