Tensao [V];Corrente [A]
-5;-9,905538E-11
-4,95;-8,451043E-11
-4,9;-8,389092E-11
-4,85;-7,99221E-11
-4,8;-7,67407E-11
-4,75;-7,317781E-11
-4,7;-7,370102E-11
-4,65;-7,213501E-11
-4,6;-6,811309E-11
-4,55;-6,44207E-11
-4,5;-6,568562E-11
-4,45;-6,468851E-11
-4,4;-6,165633E-11
-4,35;-5,674097E-11
-4,3;-5,750116E-11
-4,25;-5,765172E-11
-4,2;-5,508849E-11
-4,15;-5,19601E-11
-4,1;-5,021878E-11
-4,05;-5,250559E-11
-4;-4,942405E-11
-3,95;-4,38188E-11
-3,9;-4,24934E-11
-3,85;-4,424577E-11
-3,8;-4,289324E-11
-3,75;-3,999562E-11
-3,7;-3,448663E-11
-3,65;-3,668578E-11
-3,6;-3,527892E-11
-3,55;-2,984029E-11
-3,5;-2,794349E-11
-3,45;-2,901591E-11
-3,4;-2,733755E-11
-3,35;-2,230863E-11
-3,3;-1,987378E-11
-3,25;-2,185697E-11
-3,2;-1,953194E-11
-3,15;-1,542982E-11
-3,1;-1,161772E-11
-3,05;-1,163622E-11
-3;-1,118703E-11
-2,95;-7,255214E-12
-2,9;-4,214417E-12
-2,85;-2,829766E-12
-2,8;-1,958501E-12
-2,75;1,582146E-12
-2,7;5,44249E-12
-2,65;6,733379E-12
-2,6;6,569244E-12
-2,55;1,122066E-11
-2,5;1,526242E-11
-2,45;1,825518E-11
-2,4;1,684703E-11
-2,35;2,093569E-11
-2,3;2,408519E-11
-2,25;2,790602E-11
-2,2;2,863418E-11
-2,15;3,282402E-11
-2,1;3,765437E-11
-2,05;3,868734E-11
-2;3,999425E-11
-1,95;4,341775E-11
-1,9;4,793834E-11
-1,85;5,248239E-11
-1,8;5,517645E-11
-1,75;5,877396E-11
-1,7;6,372524E-11
-1,65;6,75387E-11
-1,6;6,899124E-11
-1,55;7,194947E-11
-1,5;7,739317E-11
-1,45;8,26234E-11
-1,4;8,433762E-11
-1,35;8,772523E-11
-1,3;9,386877E-11
-1,25;9,895331E-11
-1,2;1,006268E-10
-1,15;1,051079E-10
-1,1;1,106516E-10
-1,05;1,187536E-10
-1;1,235173E-10
-0,95;1,282589E-10
-0,9;1,349503E-10
-0,85;1,421836E-10
-0,8;1,48506E-10
-0,75;1,546186E-10
-0,7;1,644545E-10
-0,65;1,740967E-10
-0,6;1,842524E-10
-0,55;1,931752E-10
-0,5;2,09916E-10
-0,45;2,360584E-10
-0,4;2,810077E-10
-0,35;3,566249E-10
-0,3;5,048618E-10
-0,25;8,029534E-10
-0,2;1,321402E-09
-0,15;2,07898E-09
-0,1;3,513929E-09
-0,05;4,339333E-09
0;5,858078E-09
0,05;6,893242E-09
0,1;8,187656E-09
0,15;9,421155E-09
0,2;1,054249E-08
0,25;1,166776E-08
0,3;1,281111E-08
0,35;1,39143E-08
0,4;1,492407E-08
0,45;1,594927E-08
0,5;1,700628E-08
0,55;1,805824E-08
0,6;1,90312E-08
0,65;2,044125E-08
0,7;2,137184E-08
0,75;2,244134E-08
0,8;2,342008E-08
0,85;2,437602E-08
0,9;2,527755E-08
0,95;2,622683E-08
1;2,71682E-08
1,05;2,806458E-08
1,1;2,893941E-08
1,15;2,982187E-08
1,2;3,070699E-08
1,25;3,157102E-08
1,3;3,236237E-08
1,35;3,316975E-08
1,4;3,399242E-08
1,45;3,480056E-08
1,5;3,55024E-08
1,55;3,623422E-08
1,6;3,700924E-08
1,65;3,775583E-08
1,7;3,843876E-08
1,75;3,909645E-08
1,8;3,983591E-08
1,85;4,042832E-08
1,9;4,10849E-08
1,95;4,168136E-08
2;4,23462E-08
2,05;4,298408E-08
2,1;4,358488E-08
2,15;4,411977E-08
2,2;4,473937E-08
2,25;4,53487E-08
2,3;4,591292E-08
2,35;4,642424E-08
2,4;4,697561E-08
2,45;4,757654E-08
2,5;4,811006E-08
2,55;4,858426E-08
2,6;4,911299E-08
2,65;4,967658E-08
2,7;5,019854E-08
2,75;5,066487E-08
2,8;5,113253E-08
2,85;5,16624E-08
2,9;5,21274E-08
2,95;5,261758E-08
3;5,303701E-08
3,05;5,356009E-08
3,1;5,404116E-08
3,15;5,447541E-08
3,2;5,486134E-08
3,25;5,529241E-08
3,3;5,579129E-08
3,35;5,616036E-08
3,4;5,655346E-08
3,45;5,700296E-08
3,5;5,744259E-08
3,55;5,782237E-08
3,6;5,815201E-08
3,65;5,852169E-08
3,7;5,894969E-08
3,75;5,933812E-08
3,8;5,96757E-08
3,85;6,001429E-08
3,9;6,041493E-08
3,95;6,078481E-08
4;6,107839E-08
4,05;6,146107E-08
4,1;6,179725E-08
4,15;6,216787E-08
4,2;6,242988E-08
4,25;6,273929E-08
4,3;6,311179E-08
4,35;6,351609E-08
4,4;6,38103E-08
4,45;6,407463E-08
4,5;6,438907E-08
4,55;6,477697E-08
4,6;6,507533E-08
4,65;6,532954E-08
4,7;6,564567E-08
4,75;6,598772E-08
4,8;6,630474E-08
4,85;6,653374E-08
4,9;6,683072E-08
4,95;6,716541E-08
5;6,745968E-08
