Tensao [V];Corrente [A]
-5;-1,001969E-10
-4,95;-8,738463E-11
-4,9;-8,14956E-11
-4,85;-7,795865E-11
-4,8;-7,697132E-11
-4,75;-7,522272E-11
-4,7;-7,192022E-11
-4,65;-6,842282E-11
-4,6;-6,799462E-11
-4,55;-6,770708E-11
-4,5;-6,543141E-11
-4,45;-6,087146E-11
-4,4;-5,999154E-11
-4,35;-6,124416E-11
-4,3;-5,881793E-11
-4,25;-5,485033E-11
-4,2;-5,358537E-11
-4,15;-5,39926E-11
-4,1;-5,144302E-11
-4,05;-4,713231E-11
-4;-4,384471E-11
-3,95;-4,303636E-11
-3,9;-4,28747E-11
-3,85;-4,029917E-11
-3,8;-4,014121E-11
-3,75;-4,005979E-11
-3,7;-3,907124E-11
-3,65;-3,347711E-11
-3,6;-3,031909E-11
-3,55;-3,113114E-11
-3,5;-2,932569E-11
-3,45;-2,55333E-11
-3,4;-2,247277E-11
-3,35;-2,375375E-11
-3,3;-2,258382E-11
-3,25;-1,903829E-11
-3,2;-1,496333E-11
-3,15;-1,667131E-11
-3,1;-1,624678E-11
-3,05;-1,124008E-11
-3;-5,194283E-12
-2,95;-5,83601E-12
-2,9;-5,819964E-12
-2,85;-8,515388E-14
-2,8;1,666066E-12
-2,75;2,760734E-12
-2,7;1,593253E-12
-2,65;5,390654E-12
-2,6;1,205739E-11
-2,55;1,398386E-11
-2,5;1,101332E-11
-2,45;1,399126E-11
-2,4;1,757146E-11
-2,35;2,106279E-11
-2,3;2,463808E-11
-2,25;2,866377E-11
-2,2;3,40976E-11
-2,15;3,771359E-11
-2,1;3,443946E-11
-2,05;3,729895E-11
-2;4,361271E-11
-1,95;4,664865E-11
-1,9;4,787045E-11
-1,85;4,978827E-11
-1,8;5,539859E-11
-1,75;6,176177E-11
-1,7;6,275277E-11
-1,65;6,417694E-11
-1,6;7,069312E-11
-1,55;7,822746E-11
-1,5;7,74771E-11
-1,45;7,81287E-11
-1,4;8,371435E-11
-1,35;9,172633E-11
-1,3;9,375895E-11
-1,25;9,511649E-11
-1,2;1,014524E-10
-1,15;1,090904E-10
-1,1;1,123214E-10
-1,05;1,1593E-10
-1;1,221821E-10
-0,95;1,314169E-10
-0,9;1,371174E-10
-0,85;1,40041E-10
-0,8;1,46303E-10
-0,75;1,572349E-10
-0,7;1,64821E-10
-0,65;1,700389E-10
-0,6;1,80297E-10
-0,55;1,954989E-10
-0,5;2,128038E-10
-0,45;2,320686E-10
-0,4;2,719999E-10
-0,35;3,552414E-10
-0,3;5,112051E-10
-0,25;7,757104E-10
-0,2;1,234004E-09
-0,15;2,025079E-09
-0,1;3,527879E-09
-0,05;4,296962E-09
0;5,761991E-09
0,05;6,800153E-09
0,1;7,944309E-09
0,15;9,069845E-09
0,2;1,025635E-08
0,25;1,140631E-08
0,3;1,245784E-08
0,35;1,346381E-08
0,4;1,451838E-08
0,45;1,556338E-08
0,5;1,655626E-08
0,55;1,750096E-08
0,6;1,849263E-08
0,65;1,990209E-08
0,7;2,082155E-08
0,75;2,178336E-08
0,8;2,279083E-08
0,85;2,372005E-08
0,9;2,457368E-08
0,95;2,546504E-08
1;2,640467E-08
1,05;2,730045E-08
1,1;2,810093E-08
1,15;2,892374E-08
1,2;2,982763E-08
1,25;3,06828E-08
1,3;3,143026E-08
1,35;3,218485E-08
1,4;3,304288E-08
1,45;3,38459E-08
1,5;3,452679E-08
1,55;3,522351E-08
1,6;3,596456E-08
1,65;3,674687E-08
1,7;3,737578E-08
1,75;3,799778E-08
1,8;3,86808E-08
1,85;3,936218E-08
1,9;3,999546E-08
1,95;4,05618E-08
2;4,117101E-08
2,05;4,181619E-08
2,1;4,242793E-08
2,15;4,293559E-08
2,2;4,347698E-08
2,25;4,412379E-08
2,3;4,469641E-08
2,35;4,518563E-08
2,4;4,569695E-08
2,45;4,628596E-08
2,5;4,687599E-08
2,55;4,734606E-08
2,6;4,780134E-08
2,65;4,842218E-08
2,7;4,889136E-08
2,75;4,935669E-08
2,8;4,979641E-08
2,85;5,035036E-08
2,9;5,084712E-08
2,95;5,13005E-08
3;5,171075E-08
3,05;5,21722E-08
3,1;5,265794E-08
3,15;5,311047E-08
3,2;5,349441E-08
3,25;5,390275E-08
3,3;5,438952E-08
3,35;5,482673E-08
3,4;5,517723E-08
3,45;5,557648E-08
3,5;5,603339E-08
3,55;5,647521E-08
3,6;5,679022E-08
3,65;5,715562E-08
3,7;5,760175E-08
3,75;5,797382E-08
3,8;5,830796E-08
3,85;5,866472E-08
3,9;5,901636E-08
3,95;5,941121E-08
4;5,977297E-08
4,05;6,008209E-08
4,1;6,043592E-08
4,15;6,08106E-08
4,2;6,113505E-08
4,25;6,143885E-08
4,3;6,177581E-08
4,35;6,216116E-08
4,4;6,246975E-08
4,45;6,274149E-08
4,5;6,30782E-08
4,55;6,341188E-08
4,6;6,374371E-08
4,65;6,400808E-08
4,7;6,429477E-08
4,75;6,465125E-08
4,8;6,495134E-08
4,85;6,520803E-08
4,9;6,548296E-08
4,95;6,580365E-08
5;6,61017E-08
