Tensao [V];Corrente [A]
-5;-9,298492E-11
-4,95;-8,19337E-11
-4,9;-7,667277E-11
-4,85;-6,960142E-11
-4,8;-7,00408E-11
-4,75;-7,226954E-11
-4,7;-7,145005E-11
-4,65;-6,731336E-11
-4,6;-6,637552E-11
-4,55;-6,563876E-11
-4,5;-6,395795E-11
-4,45;-6,259302E-11
-4,4;-6,119845E-11
-4,35;-5,997057E-11
-4,3;-5,726295E-11
-4,25;-5,356562E-11
-4,2;-3,904414E-11
-4,15;-4,537131E-11
-4,1;-4,66387E-11
-4,05;-4,480239E-11
-4;-3,982899E-11
-3,95;-4,102855E-11
-3,9;-4,078665E-11
-3,85;-3,782237E-11
-3,8;-3,607123E-11
-3,75;-3,429905E-11
-3,7;-3,45471E-11
-3,65;-3,130267E-11
-3,6;-2,79509E-11
-3,55;-2,677852E-11
-3,5;-2,8136E-11
-3,45;-2,50915E-11
-3,4;-1,930115E-11
-3,35;-1,930979E-11
-3,3;-1,855577E-11
-3,25;-1,597775E-11
-3,2;-1,276419E-11
-3,15;-1,226932E-11
-3,1;-1,095994E-11
-3,05;-7,920387E-12
-3;-4,667329E-12
-2,95;-3,592433E-12
-2,9;-2,352176E-12
-2,85;1,097135E-12
-2,8;4,856283E-12
-2,75;7,204816E-12
-2,7;3,454314E-12
-2,65;1,665575E-11
-2,6;1,375925E-11
-2,55;1,492797E-11
-2,5;1,684826E-11
-2,45;1,62707E-11
-2,4;2,554762E-11
-2,35;2,453193E-11
-2,3;2,879458E-11
-2,25;3,181821E-11
-2,2;3,471838E-11
-2,15;3,778887E-11
-2,1;3,857009E-11
-2,05;3,619071E-11
-2;4,232924E-11
-1,95;4,604767E-11
-1,9;5,052999E-11
-1,85;6,219499E-11
-1,8;6,316497E-11
-1,75;6,427567E-11
-1,7;6,400051E-11
-1,65;7,015755E-11
-1,6;7,445104E-11
-1,55;7,865326E-11
-1,5;9,636292E-11
-1,45;5,971927E-11
-1,4;8,66479E-11
-1,35;9,150049E-11
-1,3;9,473764E-11
-1,25;9,68615E-11
-1,2;1,082142E-10
-1,15;1,072997E-10
-1,1;1,251069E-10
-1,05;1,149032E-10
-1;1,242406E-10
-0,95;1,329338E-10
-0,9;1,383046E-10
-0,85;1,447839E-10
-0,8;1,5295E-10
-0,75;1,608533E-10
-0,7;1,693983E-10
-0,65;1,755196E-10
-0,6;1,835045E-10
-0,55;1,963358E-10
-0,5;2,129754E-10
-0,45;2,352809E-10
-0,4;2,754011E-10
-0,35;3,563816E-10
-0,3;5,102674E-10
-0,25;7,7514E-10
-0,2;1,237375E-09
-0,15;2,035522E-09
-0,1;3,514914E-09
-0,05;4,301244E-09
0;5,747822E-09
0,05;6,775371E-09
0,1;7,912149E-09
0,15;9,047278E-09
0,2;1,024393E-08
0,25;1,139752E-08
0,3;1,240334E-08
0,35;1,341284E-08
0,4;1,448059E-08
0,45;1,553552E-08
0,5;1,650432E-08
0,55;1,744252E-08
0,6;1,843833E-08
0,65;1,984031E-08
0,7;2,076289E-08
0,75;2,167821E-08
0,8;2,264993E-08
0,85;2,35888E-08
0,9;2,446602E-08
0,95;2,5352E-08
1;2,628462E-08
1,05;2,717734E-08
1,1;2,802273E-08
1,15;2,883248E-08
1,2;2,969401E-08
1,25;3,053301E-08
1,3;3,127609E-08
1,35;3,208146E-08
1,4;3,289198E-08
1,45;3,371941E-08
1,5;3,441987E-08
1,55;3,51192E-08
1,6;3,588412E-08
1,65;3,658392E-08
1,7;3,720779E-08
1,75;3,787481E-08
1,8;3,854404E-08
1,85;3,924751E-08
1,9;3,987891E-08
1,95;4,046729E-08
2;4,107585E-08
2,05;4,174323E-08
2,1;4,232E-08
2,15;4,284784E-08
2,2;4,341631E-08
2,25;4,400798E-08
2,3;4,45758E-08
2,35;4,511719E-08
2,4;4,560117E-08
2,45;4,616599E-08
2,5;4,668782E-08
2,55;4,715729E-08
2,6;4,768853E-08
2,65;4,820544E-08
2,7;4,876551E-08
2,75;4,952439E-08
2,8;4,999023E-08
2,85;5,053135E-08
2,9;5,102899E-08
2,95;5,147149E-08
3;5,193292E-08
3,05;5,236785E-08
3,1;5,28463E-08
3,15;5,333117E-08
3,2;5,374034E-08
3,25;5,422883E-08
3,3;5,470227E-08
3,35;5,504633E-08
3,4;5,540649E-08
3,45;5,580666E-08
3,5;5,6259E-08
3,55;5,665947E-08
3,6;5,698052E-08
3,65;5,735034E-08
3,7;5,780386E-08
3,75;5,81935E-08
3,8;5,84988E-08
3,85;5,883965E-08
3,9;5,928272E-08
3,95;5,965478E-08
4;5,996815E-08
4,05;6,027651E-08
4,1;6,065192E-08
4,15;6,10241E-08
4,2;6,135325E-08
4,25;6,162868E-08
4,3;6,204468E-08
4,35;6,23844E-08
4,4;6,26873E-08
4,45;6,297742E-08
4,5;6,328028E-08
4,55;6,365856E-08
4,6;6,399404E-08
4,65;6,42363E-08
4,7;6,454631E-08
4,75;6,493051E-08
4,8;6,525923E-08
4,85;6,547144E-08
4,9;6,573403E-08
4,95;6,606845E-08
5;6,636029E-08
