Tensao [V];Corrente [A]
-5;-3,127885E-10
-4,95;-2,892846E-10
-4,9;-2,845901E-10
-4,85;-2,829832E-10
-4,8;-2,808666E-10
-4,75;-2,778865E-10
-4,7;-2,743947E-10
-4,65;-2,740395E-10
-4,6;-2,720253E-10
-4,55;-2,675578E-10
-4,5;-2,666397E-10
-4,45;-2,680762E-10
-4,4;-2,646726E-10
-4,35;-2,614969E-10
-4,3;-2,603331E-10
-4,25;-2,614822E-10
-4,2;-2,581833E-10
-4,15;-2,525941E-10
-4,1;-2,506565E-10
-4,05;-2,529751E-10
-4;-2,519819E-10
-3,95;-2,474242E-10
-3,9;-2,452659E-10
-3,85;-2,471391E-10
-3,8;-2,449101E-10
-3,75;-2,389914E-10
-3,7;-2,382534E-10
-3,65;-2,376808E-10
-3,6;-2,360603E-10
-3,55;-2,317457E-10
-3,5;-2,323777E-10
-3,45;-2,322221E-10
-3,4;-2,266033E-10
-3,35;-2,267057E-10
-3,3;-2,236414E-10
-3,25;-2,196033E-10
-3,2;-2,202721E-10
-3,15;-2,166871E-10
-3,1;-2,104829E-10
-3,05;-2,125318E-10
-3;-2,13324E-10
-2,95;-2,063476E-10
-2,9;-2,048072E-10
-2,85;-2,053602E-10
-2,8;-2,012727E-10
-2,75;-1,974951E-10
-2,7;-1,96209E-10
-2,65;-1,935236E-10
-2,6;-1,936186E-10
-2,55;-1,890686E-10
-2,5;-1,850711E-10
-2,45;-1,82361E-10
-2,4;-1,814454E-10
-2,35;-1,794003E-10
-2,3;-1,73727E-10
-2,25;-1,734173E-10
-2,2;-1,694927E-10
-2,15;-1,64661E-10
-2,1;-1,606427E-10
-2,05;-1,583127E-10
-2;-1,572367E-10
-1,95;-1,536872E-10
-1,9;-1,474228E-10
-1,85;-1,447336E-10
-1,8;-1,431205E-10
-1,75;-1,373672E-10
-1,7;-1,311767E-10
-1,65;-1,260366E-10
-1,6;-1,230832E-10
-1,55;-1,169484E-10
-1,5;-1,083268E-10
-1,45;-1,036211E-10
-1,4;-9,255589E-11
-1,35;-7,694541E-11
-1,3;-5,375369E-11
-1,25;-2,739766E-11
-1,2;1,197385E-11
-1,15;6,899471E-11
-1,1;1,493856E-10
-1,05;2,566911E-10
-1;4,027976E-10
-0,95;6,077455E-10
-0,9;8,983587E-10
-0,85;1,313728E-09
-0,8;1,932284E-09
-0,75;3,234022E-09
-0,7;4,390546E-09
-0,65;6,674937E-09
-0,6;1,030525E-08
-0,55;1,597528E-08
-0,5;2,923716E-08
-0,45;4,429116E-08
-0,4;6,401597E-08
-0,35;8,897704E-08
-0,3;1,195176E-07
-0,25;1,533008E-07
-0,2;1,878177E-07
-0,15;2,229125E-07
-0,1;2,585437E-07
-0,05;2,946185E-07
0;3,316392E-07
0,05;3,685901E-07
0,1;4,057996E-07
0,15;4,434434E-07
0,2;4,814012E-07
0,25;5,194996E-07
0,3;5,579637E-07
0,35;5,967581E-07
0,4;6,35388E-07
0,45;6,740992E-07
0,5;7,128011E-07
0,55;7,515399E-07
0,6;7,901803E-07
0,65;8,288161E-07
0,7;8,676162E-07
0,75;9,061829E-07
0,8;9,443805E-07
0,85;9,824068E-07
0,9;1,019942E-06
0,95;1,057026E-06
1;1,093291E-06
1,05;1,128823E-06
1,1;1,163582E-06
1,15;1,19646E-06
1,2;1,229813E-06
1,25;1,261294E-06
1,3;1,291161E-06
1,35;1,320836E-06
1,4;1,349636E-06
1,45;1,377157E-06
1,5;1,404258E-06
1,55;1,43064E-06
1,6;1,456052E-06
1,65;1,480598E-06
1,7;1,504377E-06
1,75;1,527763E-06
1,8;1,550512E-06
1,85;1,57267E-06
1,9;1,594399E-06
1,95;1,615696E-06
2;1,636508E-06
2,05;1,656862E-06
2,1;1,676941E-06
2,15;1,696772E-06
2,2;1,716074E-06
2,25;1,734775E-06
2,3;1,752977E-06
2,35;1,770773E-06
2,4;1,788092E-06
2,45;1,805059E-06
2,5;1,821685E-06
2,55;1,838074E-06
2,6;1,853938E-06
2,65;1,869346E-06
2,7;1,884424E-06
2,75;1,899149E-06
2,8;1,913581E-06
2,85;1,927259E-06
2,9;1,940598E-06
2,95;1,953666E-06
3;1,966358E-06
3,05;1,978572E-06
3,1;1,990381E-06
3,15;2,001939E-06
3,2;2,013212E-06
3,25;2,024074E-06
3,3;2,034582E-06
3,35;2,044943E-06
3,4;2,055006E-06
3,45;2,064769E-06
3,5;2,074265E-06
3,55;2,083573E-06
3,6;2,092551E-06
3,65;2,099806E-06
3,7;2,108783E-06
3,75;2,117284E-06
3,8;2,125698E-06
3,85;2,13385E-06
3,9;2,141664E-06
3,95;2,149252E-06
4;2,156878E-06
4,05;2,164142E-06
4,1;2,17133E-06
4,15;2,178394E-06
4,2;2,185383E-06
4,25;2,19237E-06
4,3;2,199073E-06
4,35;2,205561E-06
4,4;2,211836E-06
4,45;2,218225E-06
4,5;2,224301E-06
4,55;2,230363E-06
4,6;2,236341E-06
4,65;2,242367E-06
4,7;2,24793E-06
4,75;2,253543E-06
4,8;2,259107E-06
4,85;2,264419E-06
4,9;2,269395E-06
4,95;2,274559E-06
5;2,279622E-06
