Tensao [V];Corrente [A]
-5;-1,051234E-10
-4,95;-9,313425E-11
-4,9;-8,994169E-11
-4,85;-8,721931E-11
-4,8;-8,185101E-11
-4,75;-7,966414E-11
-4,7;-7,90595E-11
-4,65;-7,742924E-11
-4,6;-7,399852E-11
-4,55;-7,261503E-11
-4,5;-7,330119E-11
-4,45;-7,1049E-11
-4,4;-6,696293E-11
-4,35;-6,460335E-11
-4,3;-6,476011E-11
-4,25;-6,340136E-11
-4,2;-5,991749E-11
-4,15;-5,772085E-11
-4,1;-5,701371E-11
-4,05;-5,57389E-11
-4;-5,283629E-11
-3,95;-4,981525E-11
-3,9;-5,020278E-11
-3,85;-4,893781E-11
-3,8;-4,588344E-11
-3,75;-4,342518E-11
-3,7;-4,229223E-11
-3,65;-4,150489E-11
-3,6;-3,794828E-11
-3,55;-3,576884E-11
-3,5;-3,516785E-11
-3,45;-3,362031E-11
-3,4;-3,069428E-11
-3,35;-2,752266E-11
-3,3;-2,706234E-11
-3,25;-2,582086E-11
-3,2;-2,338231E-11
-3,15;-2,043775E-11
-3,1;-1,86508E-11
-3,05;-1,753642E-11
-3;-1,464371E-11
-2,95;-1,153873E-11
-2,9;-8,871875E-12
-2,85;-8,66331E-12
-2,8;-7,205852E-12
-2,75;-2,36822E-12
-2,7;-7,416894E-13
-2,65;9,737215E-13
-2,6;3,059395E-12
-2,55;8,108199E-12
-2,5;1,185254E-11
-2,45;1,13231E-11
-2,4;1,38296E-11
-2,35;1,864517E-11
-2,3;2,167247E-11
-2,25;2,269679E-11
-2,2;2,461585E-11
-2,15;3,256977E-11
-2,1;3,564029E-11
-2,05;3,611543E-11
-2;3,64511E-11
-1,95;3,964379E-11
-1,9;4,466543E-11
-1,85;4,959331E-11
-1,8;5,272673E-11
-1,75;5,497901E-11
-1,7;5,908003E-11
-1,65;6,061159E-11
-1,6;6,515681E-11
-1,55;7,062651E-11
-1,5;7,529397E-11
-1,45;7,92777E-11
-1,4;8,337871E-11
-1,35;8,788573E-11
-1,3;9,241743E-11
-1,25;9,773894E-11
-1,2;1,011723E-10
-1,15;1,065741E-10
-1,1;1,134371E-10
-1,05;1,190338E-10
-1;1,228559E-10
-0,95;1,299324E-10
-0,9;1,370076E-10
-0,85;1,426845E-10
-0,8;1,482777E-10
-0,75;1,567091E-10
-0,7;1,672868E-10
-0,65;1,768044E-10
-0,6;1,86955E-10
-0,55;1,999418E-10
-0,5;2,188893E-10
-0,45;2,480196E-10
-0,4;2,942747E-10
-0,35;3,821036E-10
-0,3;5,642934E-10
-0,25;9,058432E-10
-0,2;1,463922E-09
-0,15;2,686939E-09
-0,1;3,577538E-09
-0,05;4,919155E-09
0;6,757064E-09
0,05;7,973618E-09
0,1;9,443894E-09
0,15;1,079181E-08
0,2;1,210765E-08
0,25;1,348182E-08
0,3;1,481534E-08
0,35;1,603624E-08
0,4;1,723159E-08
0,45;1,84879E-08
0,5;2,019268E-08
0,55;2,134378E-08
0,6;2,253086E-08
0,65;2,372444E-08
0,7;2,48719E-08
0,75;2,59948E-08
0,8;2,710715E-08
0,85;2,822226E-08
0,9;2,929992E-08
0,95;3,039438E-08
1;3,146974E-08
1,05;3,257573E-08
1,1;3,363157E-08
1,15;3,46469E-08
1,2;3,563551E-08
1,25;3,662506E-08
1,3;3,762625E-08
1,35;3,853505E-08
1,4;3,943794E-08
1,45;4,034324E-08
1,5;4,123961E-08
1,55;4,210213E-08
1,6;4,296166E-08
1,65;4,378257E-08
1,7;4,456817E-08
1,75;4,521248E-08
1,8;4,597709E-08
1,85;4,678338E-08
1,9;4,749475E-08
1,95;4,823227E-08
2;4,90887E-08
2,05;4,967159E-08
2,1;5,038333E-08
2,15;5,103425E-08
2,2;5,167444E-08
2,25;5,234793E-08
2,3;5,301795E-08
2,35;5,366461E-08
2,4;5,425488E-08
2,45;5,487091E-08
2,5;5,550478E-08
2,55;5,61156E-08
2,6;5,671994E-08
2,65;5,729316E-08
2,7;5,790903E-08
2,75;5,849256E-08
2,8;5,905687E-08
2,85;5,965754E-08
2,9;6,017761E-08
2,95;6,072764E-08
3;6,125714E-08
3,05;6,182088E-08
3,1;6,231448E-08
3,15;6,282711E-08
3,2;6,331025E-08
3,25;6,384301E-08
3,3;6,434998E-08
3,35;6,498504E-08
3,4;6,554335E-08
3,45;6,596695E-08
3,5;6,644017E-08
3,55;6,690678E-08
3,6;6,732234E-08
3,65;6,778666E-08
3,7;6,821895E-08
3,75;6,86674E-08
3,8;6,908179E-08
3,85;6,948353E-08
3,9;6,991425E-08
3,95;7,032388E-08
4;7,073054E-08
4,05;7,112941E-08
4,1;7,154043E-08
4,15;7,193793E-08
4,2;7,232447E-08
4,25;7,271372E-08
4,3;7,307007E-08
4,35;7,344997E-08
4,4;7,384961E-08
4,45;7,418407E-08
4,5;7,45605E-08
4,55;7,493303E-08
4,6;7,53113E-08
4,65;7,564092E-08
4,7;7,598557E-08
4,75;7,633405E-08
4,8;7,668827E-08
4,85;7,703191E-08
4,9;7,730878E-08
4,95;7,768815E-08
5;7,796815E-08
