Tensao [V];Corrente [A]
-5;-1,069832E-10
-4,95;-9,352432E-11
-4,9;-8,807827E-11
-4,85;-8,610491E-11
-4,8;-8,328011E-11
-4,75;-8,104391E-11
-4,7;-7,823148E-11
-4,65;-7,707013E-11
-4,6;-7,582742E-11
-4,55;-7,409352E-11
-4,5;-7,198074E-11
-4,45;-6,999508E-11
-4,4;-7,008647E-11
-4,35;-6,774289E-11
-4,3;-6,594852E-11
-4,25;-6,356674E-11
-4,2;-6,136879E-11
-4,15;-6,009027E-11
-4,1;-5,731485E-11
-4,05;-5,548961E-11
-4;-5,42555E-11
-3,95;-5,131097E-11
-3,9;-4,99251E-11
-3,85;-4,809249E-11
-3,8;-4,750999E-11
-3,75;-4,553296E-11
-3,7;-4,386944E-11
-3,65;-4,124572E-11
-3,6;-3,990797E-11
-3,55;-3,751757E-11
-3,5;-3,489267E-11
-3,45;-3,322541E-11
-3,4;-3,082631E-11
-3,35;-2,838776E-11
-3,3;-2,693279E-11
-3,25;-2,422273E-11
-3,2;-2,326752E-11
-3,15;-2,126829E-11
-3,1;-2,007986E-11
-3,05;-1,819788E-11
-3;-1,673426E-11
-2,95;-1,261116E-11
-2,9;-9,808543E-12
-2,85;-6,840562E-12
-2,8;-5,521318E-12
-2,75;-3,470261E-12
-2,7;-2,826083E-13
-2,65;1,935106E-12
-2,6;3,491336E-12
-2,55;4,504554E-12
-2,5;7,170261E-12
-2,45;8,314295E-12
-2,4;1,486133E-11
-2,35;1,626701E-11
-2,3;1,96781E-11
-2,25;2,547234E-11
-2,2;2,570682E-11
-2,15;2,755554E-11
-2,1;3,152327E-11
-2,05;3,405322E-11
-2;3,795056E-11
-1,95;4,025839E-11
-1,9;4,314501E-11
-1,85;4,744224E-11
-1,8;5,09064E-11
-1,75;5,424718E-11
-1,7;5,812234E-11
-1,65;6,26775E-11
-1,6;6,632309E-11
-1,55;6,908513E-11
-1,5;7,268375E-11
-1,45;7,735E-11
-1,4;8,102524E-11
-1,35;8,525708E-11
-1,3;8,9537E-11
-1,25;9,487956E-11
-1,2;1,010674E-10
-1,15;1,054535E-10
-1,1;1,124918E-10
-1,05;1,171148E-10
-1;1,239998E-10
-0,95;1,285897E-10
-0,9;1,345332E-10
-0,85;1,419788E-10
-0,8;1,499758E-10
-0,75;1,580939E-10
-0,7;1,651519E-10
-0,65;1,749669E-10
-0,6;1,873637E-10
-0,55;1,992013E-10
-0,5;2,169751E-10
-0,45;2,467805E-10
-0,4;2,974995E-10
-0,35;3,905984E-10
-0,3;5,546789E-10
-0,25;8,702054E-10
-0,2;1,4794E-09
-0,15;2,788028E-09
-0,1;3,69345E-09
-0,05;5,004267E-09
0;6,768811E-09
0,05;7,944067E-09
0,1;9,368833E-09
0,15;1,084562E-08
0,2;1,22193E-08
0,25;1,348575E-08
0,3;1,47729E-08
0,35;1,607587E-08
0,4;1,734479E-08
0,45;1,851877E-08
0,5;2,023065E-08
0,55;2,142776E-08
0,6;2,261059E-08
0,65;2,381282E-08
0,7;2,495262E-08
0,75;2,605711E-08
0,8;2,718263E-08
0,85;2,834801E-08
0,9;2,945912E-08
0,95;3,052609E-08
1;3,160076E-08
1,05;3,272941E-08
1,1;3,37801E-08
1,15;3,474618E-08
1,2;3,573844E-08
1,25;3,676245E-08
1,3;3,774658E-08
1,35;3,861762E-08
1,4;3,957043E-08
1,45;4,046346E-08
1,5;4,138665E-08
1,55;4,218201E-08
1,6;4,301646E-08
1,65;4,388714E-08
1,7;4,473742E-08
1,75;4,550655E-08
1,8;4,625176E-08
1,85;4,7002E-08
1,9;4,78229E-08
1,95;4,853543E-08
2;4,919751E-08
2,05;4,991576E-08
2,1;5,061911E-08
2,15;5,131831E-08
2,2;5,17806E-08
2,25;5,247272E-08
2,3;5,328646E-08
2,35;5,394256E-08
2,4;5,453608E-08
2,45;5,515883E-08
2,5;5,58203E-08
2,55;5,646992E-08
2,6;5,699813E-08
2,65;5,758175E-08
2,7;5,819717E-08
2,75;5,884428E-08
2,8;5,942648E-08
2,85;5,995875E-08
2,9;6,055568E-08
2,95;6,114896E-08
3;6,167994E-08
3,05;6,215117E-08
3,1;6,26835E-08
3,15;6,326439E-08
3,2;6,375839E-08
3,25;6,418496E-08
3,3;6,466168E-08
3,35;6,518036E-08
3,4;6,563517E-08
3,45;6,604708E-08
3,5;6,650646E-08
3,55;6,700034E-08
3,6;6,74471E-08
3,65;6,782121E-08
3,7;6,826085E-08
3,75;6,87427E-08
3,8;6,921064E-08
3,85;6,958872E-08
3,9;6,999836E-08
3,95;7,038233E-08
4;7,081967E-08
4,05;7,119709E-08
4,1;7,156788E-08
4,15;7,200746E-08
4,2;7,240082E-08
4,25;7,278106E-08
4,3;7,311462E-08
4,35;7,348674E-08
4,4;7,39312E-08
4,45;7,428836E-08
4,5;7,460288E-08
4,55;7,489034E-08
4,6;7,523364E-08
4,65;7,564983E-08
4,7;7,600315E-08
4,75;7,637907E-08
4,8;7,676523E-08
4,85;7,710999E-08
4,9;7,73849E-08
4,95;7,76772E-08
5;7,803936E-08
