Tensao [V];Corrente [A]
-5;-4,786669E-11
-4,95;-3,980104E-11
-4,9;-3,768808E-11
-4,85;-3,798925E-11
-4,8;-3,782754E-11
-4,75;-3,626999E-11
-4,7;-3,493456E-11
-4,65;-3,526779E-11
-4,6;-3,511477E-11
-4,55;-3,387685E-11
-4,5;-3,257966E-11
-4,45;-3,254634E-11
-4,4;-3,327946E-11
-4,35;-3,116153E-11
-4,3;-2,998038E-11
-4,25;-3,065304E-11
-4,2;-3,098504E-11
-4,15;-2,954842E-11
-4,1;-2,779706E-11
-4,05;-2,829199E-11
-4;-2,74194E-11
-3,95;-2,680969E-11
-3,9;-2,644065E-11
-3,85;-2,62259E-11
-3,8;-2,580379E-11
-3,75;-2,476951E-11
-3,7;-2,413512E-11
-3,65;-2,326378E-11
-3,6;-2,404998E-11
-3,55;-2,257386E-11
-3,5;-2,052136E-11
-3,45;-2,094221E-11
-3,4;-2,110267E-11
-3,35;-2,177655E-11
-3,3;-1,934761E-11
-3,25;-1,874037E-11
-3,2;-1,981537E-11
-3,15;-1,896872E-11
-3,1;-1,617812E-11
-3,05;-1,64583E-11
-3;-1,767524E-11
-2,95;-1,704208E-11
-2,9;-1,53944E-11
-2,85;-1,426509E-11
-2,8;-1,580664E-11
-2,75;-1,489825E-11
-2,7;-1,403059E-11
-2,65;-1,221382E-11
-2,6;-1,308765E-11
-2,55;-1,304816E-11
-2,5;-1,172878E-11
-2,45;-1,065871E-11
-2,4;-1,075622E-11
-2,35;-1,056985E-11
-2,3;-9,68121E-12
-2,25;-8,418603E-12
-2,2;-9,286258E-12
-2,15;-9,517056E-12
-2,1;-7,56946E-12
-2,05;-6,583325E-12
-2;-6,608002E-12
-1,95;-6,276001E-12
-1,9;-6,002007E-12
-1,85;-3,892728E-12
-1,8;-4,25312E-12
-1,75;-4,790004E-12
-1,7;-3,52493E-12
-1,65;-1,878484E-12
-1,6;-2,32527E-12
-1,55;-1,896997E-12
-1,5;-1,490939E-12
-1,45;8,972977E-13
-1,4;-2,752345E-13
-1,35;-9,046856E-13
-1,3;-3,344769E-13
-1,25;1,081202E-12
-1,2;1,637851E-12
-1,15;3,122616E-13
-1,1;2,000719E-12
-1,05;2,93258E-12
-1;3,82371E-12
-0,95;2,306814E-12
-0,9;3,300386E-12
-0,85;4,876528E-12
-0,8;6,228038E-12
-0,75;5,181387E-12
-0,7;5,447989E-12
-0,65;6,856275E-12
-0,6;8,041149E-12
-0,55;7,87823E-12
-0,5;8,328736E-12
-0,45;9,206292E-12
-0,4;1,044918E-11
-0,35;9,263065E-12
-0,3;9,453141E-12
-0,25;1,181674E-11
-0,2;1,116135E-11
-0,15;1,109222E-11
-0,1;1,133167E-11
-0,05;1,229192E-11
0;1,156124E-11
0,05;1,339904E-11
0,1;1,289054E-11
0,15;1,218208E-11
0,2;1,333609E-11
0,25;1,429018E-11
0,3;1,424205E-11
0,35;1,406184E-11
0,4;1,507639E-11
0,45;1,585398E-11
0,5;1,576141E-11
0,55;1,519242E-11
0,6;1,61107E-11
0,65;1,856687E-11
0,7;1,840023E-11
0,75;1,871868E-11
0,8;1,872608E-11
0,85;2,060091E-11
0,9;2,101069E-11
0,95;2,04639E-11
1;2,070706E-11
1,05;2,22437E-11
1,1;2,275715E-11
1,15;2,229678E-11
1,2;2,277688E-11
1,25;2,365445E-11
1,3;2,46727E-11
1,35;2,40099E-11
1,4;2,486772E-11
1,45;2,548734E-11
1,5;2,660556E-11
1,55;2,672033E-11
1,6;2,624143E-11
1,65;2,764727E-11
1,7;2,83162E-11
1,75;2,851122E-11
1,8;2,798914E-11
1,85;2,882349E-11
1,9;2,939125E-11
1,95;3,02614E-11
2;2,961711E-11
2,05;3,023918E-11
2,1;3,19437E-11
2,15;3,243985E-11
2,2;3,154255E-11
2,25;3,244232E-11
2,3;3,361119E-11
2,35;3,361486E-11
2,4;3,238925E-11
2,45;3,41135E-11
2,5;3,509225E-11
2,55;3,559953E-11
2,6;3,629195E-11
2,65;3,614384E-11
2,7;3,879502E-11
2,75;3,883328E-11
2,8;3,766322E-11
2,85;3,895302E-11
2,9;3,981575E-11
2,95;4,043534E-11
3;3,99367E-11
3,05;3,99515E-11
3,1;4,120676E-11
3,15;4,299767E-11
3,2;4,179427E-11
3,25;4,194238E-11
3,3;4,318278E-11
3,35;4,196458E-11
3,4;4,363823E-11
3,45;4,380857E-11
3,5;4,490707E-11
3,55;4,58105E-11
3,6;4,584136E-11
3,65;4,54785E-11
3,7;4,590307E-11
3,75;4,759155E-11
3,8;4,785073E-11
3,85;4,773097E-11
3,9;4,862089E-11
3,95;4,980946E-11
4;4,960951E-11
4,05;4,875794E-11
4,1;4,97095E-11
4,15;5,105114E-11
4,2;5,148683E-11
4,25;5,141401E-11
4,3;5,209036E-11
4,35;5,354432E-11
4,4;5,372082E-11
4,45;5,356653E-11
4,5;5,41701E-11
4,55;5,522416E-11
4,6;5,589928E-11
4,65;5,621155E-11
4,7;5,684228E-11
4,75;5,814193E-11
4,8;5,815301E-11
4,85;5,77445E-11
4,9;5,726066E-11
4,95;5,856036E-11
5;6,018212E-11
