Tensao [V];Corrente [A]
-5;-8,391828E-10
-4,95;-8,212033E-10
-4,9;-8,238198E-10
-4,85;-8,201418E-10
-4,8;-8,113233E-10
-4,75;-8,067004E-10
-4,7;-8,094214E-10
-4,65;-8,086685E-10
-4,6;-8,002835E-10
-4,55;-7,966215E-10
-4,5;-7,988596E-10
-4,45;-7,981309E-10
-4,4;-7,900569E-10
-4,35;-7,839832E-10
-4,3;-7,859566E-10
-4,25;-7,833436E-10
-4,2;-7,746176E-10
-4,15;-7,721914E-10
-4,1;-7,741731E-10
-4,05;-7,716693E-10
-4;-7,646248E-10
-3,95;-7,603797E-10
-3,9;-7,620467E-10
-3,85;-7,618035E-10
-3,8;-7,520805E-10
-3,75;-7,477585E-10
-3,7;-7,475022E-10
-3,65;-7,476722E-10
-3,6;-7,404573E-10
-3,55;-7,380654E-10
-3,5;-7,395526E-10
-3,45;-7,371808E-10
-3,4;-7,293923E-10
-3,35;-7,249631E-10
-3,3;-7,25642E-10
-3,25;-7,209464E-10
-3,2;-7,125747E-10
-3,15;-7,079695E-10
-3,1;-7,075331E-10
-3,05;-7,057223E-10
-3;-6,984754E-10
-2,95;-6,904542E-10
-2,9;-6,882843E-10
-2,85;-6,880105E-10
-2,8;-6,783475E-10
-2,75;-6,741098E-10
-2,7;-6,730953E-10
-2,65;-6,671913E-10
-2,6;-6,574077E-10
-2,55;-6,514673E-10
-2,5;-6,521229E-10
-2,45;-6,40442E-10
-2,4;-6,305141E-10
-2,35;-6,199697E-10
-2,3;-6,128159E-10
-2,25;-5,989343E-10
-2,2;-5,775772E-10
-2,15;-5,590776E-10
-2,1;-5,395283E-10
-2,05;-5,090944E-10
-2;-4,671976E-10
-1,95;-4,200744E-10
-1,9;-3,674047E-10
-1,85;-3,032445E-10
-1,8;-2,187137E-10
-1,75;-1,25945E-10
-1,7;-2,251868E-11
-1,65;1,010055E-10
-1,6;2,487429E-10
-1,55;4,192158E-10
-1,5;6,20005E-10
-1,45;8,736684E-10
-1,4;1,198432E-09
-1,35;1,623126E-09
-1,3;2,494526E-09
-1,25;2,974108E-09
-1,2;3,956768E-09
-1,15;5,296931E-09
-1,1;7,049873E-09
-1,05;9,296643E-09
-1;1,211389E-08
-0,95;1,560405E-08
-0,9;2,195984E-08
-0,85;2,745843E-08
-0,8;3,379661E-08
-0,75;4,110589E-08
-0,7;4,962809E-08
-0,65;5,960774E-08
-0,6;7,131263E-08
-0,55;8,521729E-08
-0,5;1,020903E-07
-0,45;1,22035E-07
-0,4;1,450412E-07
-0,35;1,704813E-07
-0,3;1,977268E-07
-0,25;2,260378E-07
-0,2;2,553131E-07
-0,15;2,853667E-07
-0,1;3,16072E-07
-0,05;3,473225E-07
0;3,793756E-07
0,05;4,117504E-07
0,1;4,444678E-07
0,15;4,775891E-07
0,2;5,110522E-07
0,25;5,447368E-07
0,3;5,78669E-07
0,35;6,129446E-07
0,4;6,471403E-07
0,45;6,813908E-07
0,5;7,157117E-07
0,55;7,501572E-07
0,6;7,844086E-07
0,65;8,183931E-07
0,7;8,522848E-07
0,75;8,857696E-07
0,8;9,189235E-07
0,85;9,515834E-07
0,9;9,834939E-07
0,95;1,01493E-06
1;1,045677E-06
1,05;1,075887E-06
1,1;1,105458E-06
1,15;1,134335E-06
1,2;1,16248E-06
1,25;1,189832E-06
1,3;1,216687E-06
1,35;1,242985E-06
1,4;1,268565E-06
1,45;1,293426E-06
1,5;1,318092E-06
1,55;1,342169E-06
1,6;1,365529E-06
1,65;1,388378E-06
1,7;1,410966E-06
1,75;1,43327E-06
1,8;1,454765E-06
1,85;1,476027E-06
1,9;1,496732E-06
1,95;1,516965E-06
2;1,537037E-06
2,05;1,556693E-06
2,1;1,576107E-06
2,15;1,59541E-06
2,2;1,613788E-06
2,25;1,631669E-06
2,3;1,649398E-06
2,35;1,666769E-06
2,4;1,683961E-06
2,45;1,700486E-06
2,5;1,717032E-06
2,55;1,732945E-06
2,6;1,748507E-06
2,65;1,763991E-06
2,7;1,779199E-06
2,75;1,794072E-06
2,8;1,808672E-06
2,85;1,822686E-06
2,9;1,836461E-06
2,95;1,850016E-06
3;1,863268E-06
3,05;1,875949E-06
3,1;1,888519E-06
3,15;1,900952E-06
3,2;1,913077E-06
3,25;1,925026E-06
3,3;1,936488E-06
3,35;1,947807E-06
3,4;1,959103E-06
3,45;1,970198E-06
3,5;1,980952E-06
3,55;1,991645E-06
3,6;2,002201E-06
3,65;2,012589E-06
3,7;2,022828E-06
3,75;2,032806E-06
3,8;2,043106E-06
3,85;2,053062E-06
3,9;2,062102E-06
3,95;2,07174E-06
4;2,081382E-06
4,05;2,090654E-06
4,1;2,099537E-06
4,15;2,107263E-06
4,2;2,116252E-06
4,25;2,125178E-06
4,3;2,133966E-06
4,35;2,142355E-06
4,4;2,150731E-06
4,45;2,158795E-06
4,5;2,166772E-06
4,55;2,174821E-06
4,6;2,182762E-06
4,65;2,190662E-06
4,7;2,198012E-06
4,75;2,205264E-06
4,8;2,21269E-06
4,85;2,220192E-06
4,9;2,227105E-06
4,95;2,233756E-06
5;2,240455E-06
