Tensao [V];Corrente [A]
-5;-8,448487E-10
-4,95;-8,295999E-10
-4,9;-8,21703E-10
-4,85;-8,144471E-10
-4,8;-8,121028E-10
-4,75;-8,133355E-10
-4,7;-8,084439E-10
-4,65;-8,027924E-10
-4,6;-7,991928E-10
-4,55;-8,006463E-10
-4,5;-7,969E-10
-4,45;-7,878996E-10
-4,4;-7,859938E-10
-4,35;-7,884624E-10
-4,3;-7,844437E-10
-4,25;-7,789671E-10
-4,2;-7,764697E-10
-4,15;-7,801365E-10
-4,1;-7,742517E-10
-4,05;-7,679626E-10
-4;-7,638244E-10
-3,95;-7,652812E-10
-3,9;-7,65507E-10
-3,85;-7,57911E-10
-3,8;-7,536508E-10
-3,75;-7,517447E-10
-3,7;-7,483235E-10
-3,65;-7,455622E-10
-3,6;-7,424859E-10
-3,55;-7,420909E-10
-3,5;-7,381225E-10
-3,45;-7,298808E-10
-3,4;-7,270513E-10
-3,35;-7,272855E-10
-3,3;-7,21644E-10
-3,25;-7,150001E-10
-3,2;-7,144519E-10
-3,15;-7,157291E-10
-3,1;-7,074447E-10
-3,05;-6,974707E-10
-3;-6,964032E-10
-2,95;-6,97275E-10
-2,9;-6,904252E-10
-2,85;-6,796789E-10
-2,8;-6,747692E-10
-2,75;-6,75267E-10
-2,7;-6,698451E-10
-2,65;-6,587133E-10
-2,6;-6,547625E-10
-2,55;-6,523556E-10
-2,5;-6,460729E-10
-2,45;-6,323879E-10
-2,4;-6,261741E-10
-2,35;-6,222185E-10
-2,3;-6,107515E-10
-2,25;-5,935175E-10
-2,2;-5,775221E-10
-2,15;-5,621367E-10
-2,1;-5,363219E-10
-2,05;-5,010599E-10
-2;-4,638197E-10
-1,95;-4,234621E-10
-1,9;-3,662306E-10
-1,85;-2,93884E-10
-1,8;-2,164453E-10
-1,75;-1,298705E-10
-1,7;-2,156592E-11
-1,65;1,101194E-10
-1,6;2,514983E-10
-1,55;4,181068E-10
-1,5;6,235983E-10
-1,45;8,828657E-10
-1,4;1,206096E-09
-1,35;1,624823E-09
-1,3;2,377493E-09
-1,25;2,962772E-09
-1,2;3,963528E-09
-1,15;5,309551E-09
-1,1;7,059169E-09
-1,05;9,306935E-09
-1;1,213614E-08
-0,95;1,56344E-08
-0,9;2,200922E-08
-0,85;2,756571E-08
-0,8;3,386689E-08
-0,75;4,117245E-08
-0,7;4,971353E-08
-0,65;5,972664E-08
-0,6;7,142025E-08
-0,55;8,536334E-08
-0,5;1,022616E-07
-0,45;1,22311E-07
-0,4;1,453301E-07
-0,35;1,708327E-07
-0,3;1,981282E-07
-0,25;2,264587E-07
-0,2;2,557645E-07
-0,15;2,859226E-07
-0,1;3,167214E-07
-0,05;3,47978E-07
0;3,802143E-07
0,05;4,12542E-07
0,1;4,453635E-07
0,15;4,785808E-07
0,2;5,120669E-07
0,25;5,458048E-07
0,3;5,798028E-07
0,35;6,141498E-07
0,4;6,484315E-07
0,45;6,827057E-07
0,5;7,170811E-07
0,55;7,514603E-07
0,6;7,857519E-07
0,65;8,199293E-07
0,7;8,539959E-07
0,75;8,87669E-07
0,8;9,209069E-07
0,85;9,53437E-07
0,9;9,857016E-07
0,95;1,017209E-06
1;1,047939E-06
1,05;1,078235E-06
1,1;1,107807E-06
1,15;1,136736E-06
1,2;1,164984E-06
1,25;1,192418E-06
1,3;1,219281E-06
1,35;1,24561E-06
1,4;1,271297E-06
1,45;1,296312E-06
1,5;1,320933E-06
1,55;1,344989E-06
1,6;1,368543E-06
1,65;1,391492E-06
1,7;1,414118E-06
1,75;1,436441E-06
1,8;1,458082E-06
1,85;1,4793E-06
1,9;1,500193E-06
1,95;1,520609E-06
2;1,540726E-06
2,05;1,560426E-06
2,1;1,579786E-06
2,15;1,598902E-06
2,2;1,617452E-06
2,25;1,635644E-06
2,3;1,653702E-06
2,35;1,671766E-06
2,4;1,6893E-06
2,45;1,706223E-06
2,5;1,722594E-06
2,55;1,738452E-06
2,6;1,75481E-06
2,65;1,770514E-06
2,7;1,7848E-06
2,75;1,799204E-06
2,8;1,814018E-06
2,85;1,82789E-06
2,9;1,841797E-06
2,95;1,855419E-06
3;1,86946E-06
3,05;1,882448E-06
3,1;1,895399E-06
3,15;1,908E-06
3,2;1,919962E-06
3,25;1,931945E-06
3,3;1,943528E-06
3,35;1,955091E-06
3,4;1,966315E-06
3,45;1,977185E-06
3,5;1,988117E-06
3,55;1,998902E-06
3,6;2,009478E-06
3,65;2,019772E-06
3,7;2,030089E-06
3,75;2,040233E-06
3,8;2,050256E-06
3,85;2,060018E-06
3,9;2,069591E-06
3,95;2,079285E-06
4;2,088626E-06
4,05;2,097939E-06
4,1;2,105862E-06
4,15;2,114849E-06
4,2;2,124051E-06
4,25;2,132889E-06
4,3;2,14124E-06
4,35;2,150031E-06
4,4;2,158419E-06
4,45;2,166443E-06
4,5;2,17477E-06
4,55;2,182871E-06
4,6;2,190798E-06
4,65;2,198361E-06
4,7;2,205674E-06
4,75;2,213127E-06
4,8;2,220577E-06
4,85;2,227903E-06
4,9;2,234802E-06
4,95;2,241666E-06
5;2,248517E-06
