Tensao [V];Corrente [A]
-5;-8,430386E-10
-4,95;-8,229337E-10
-4,9;-8,193371E-10
-4,85;-8,17071E-10
-4,8;-8,118368E-10
-4,75;-8,057278E-10
-4,7;-8,045776E-10
-4,65;-8,03262E-10
-4,6;-7,993683E-10
-4,55;-7,94068E-10
-4,5;-7,933286E-10
-4,45;-7,936432E-10
-4,4;-7,889552E-10
-4,35;-7,84333E-10
-4,3;-7,86362E-10
-4,25;-7,84974E-10
-4,2;-7,793146E-10
-4,15;-7,727681E-10
-4,1;-7,72034E-10
-4,05;-7,715403E-10
-4;-7,652525E-10
-3,95;-7,623971E-10
-3,9;-7,646611E-10
-3,85;-7,630958E-10
-3,8;-7,578069E-10
-3,75;-7,50135E-10
-3,7;-7,457722E-10
-3,65;-7,449594E-10
-3,6;-7,38864E-10
-3,55;-7,337649E-10
-3,5;-7,32686E-10
-3,45;-7,325573E-10
-3,4;-7,25886E-10
-3,35;-7,196156E-10
-3,3;-7,186952E-10
-3,25;-7,182153E-10
-3,2;-7,120405E-10
-3,15;-7,053432E-10
-3,1;-7,046128E-10
-3,05;-7,034887E-10
-3;-6,984144E-10
-2,95;-6,84994E-10
-2,9;-6,833859E-10
-2,85;-6,814355E-10
-2,8;-6,752075E-10
-2,75;-6,680923E-10
-2,7;-6,634791E-10
-2,65;-6,605371E-10
-2,6;-6,543279E-10
-2,55;-6,438872E-10
-2,5;-6,391563E-10
-2,45;-6,357702E-10
-2,4;-6,283875E-10
-2,35;-6,192364E-10
-2,3;-6,077555E-10
-2,25;-5,963943E-10
-2,2;-5,801178E-10
-2,15;-5,554296E-10
-2,1;-5,327616E-10
-2,05;-5,062471E-10
-2;-4,6662E-10
-1,95;-4,189874E-10
-1,9;-3,637455E-10
-1,85;-2,980727E-10
-1,8;-2,181597E-10
-1,75;-1,241506E-10
-1,7;-1,68171E-11
-1,65;1,047437E-10
-1,6;2,496771E-10
-1,55;4,229042E-10
-1,5;6,262829E-10
-1,45;8,751907E-10
-1,4;1,198516E-09
-1,35;1,622093E-09
-1,3;2,393771E-09
-1,25;2,958633E-09
-1,2;3,949518E-09
-1,15;5,286424E-09
-1,1;7,033542E-09
-1,05;9,280214E-09
-1;1,209867E-08
-0,95;1,558004E-08
-0,9;2,192762E-08
-0,85;2,740852E-08
-0,8;3,374329E-08
-0,75;4,106712E-08
-0,7;4,954421E-08
-0,65;5,952135E-08
-0,6;7,120315E-08
-0,55;8,515941E-08
-0,5;1,019445E-07
-0,45;1,219095E-07
-0,4;1,449041E-07
-0,35;1,703547E-07
-0,3;1,975538E-07
-0,25;2,258138E-07
-0,2;2,551042E-07
-0,15;2,851423E-07
-0,1;3,158116E-07
-0,05;3,470548E-07
0;3,79188E-07
0,05;4,114573E-07
0,1;4,441284E-07
0,15;4,772582E-07
0,2;5,106928E-07
0,25;5,443427E-07
0,3;5,782472E-07
0,35;6,124961E-07
0,4;6,46703E-07
0,45;6,809246E-07
0,5;7,151756E-07
0,55;7,495122E-07
0,6;7,837447E-07
0,65;8,17737E-07
0,7;8,51667E-07
0,75;8,851825E-07
0,8;9,182313E-07
0,85;9,507482E-07
0,9;9,827457E-07
0,95;1,014211E-06
1;1,04496E-06
1,05;1,075162E-06
1,1;1,10463E-06
1,15;1,13346E-06
1,2;1,161632E-06
1,25;1,189047E-06
1,3;1,215791E-06
1,35;1,242035E-06
1,4;1,267756E-06
1,45;1,29271E-06
1,5;1,317126E-06
1,55;1,341126E-06
1,6;1,364611E-06
1,65;1,387582E-06
1,7;1,409965E-06
1,75;1,432231E-06
1,8;1,453886E-06
1,85;1,475008E-06
1,9;1,495726E-06
1,95;1,516294E-06
2;1,536175E-06
2,05;1,555676E-06
2,1;1,574778E-06
2,15;1,593454E-06
2,2;1,612208E-06
2,25;1,630109E-06
2,3;1,647934E-06
2,35;1,665358E-06
2,4;1,682461E-06
2,45;1,699383E-06
2,5;1,715736E-06
2,55;1,731806E-06
2,6;1,747589E-06
2,65;1,762991E-06
2,7;1,777742E-06
2,75;1,792613E-06
2,8;1,807416E-06
2,85;1,821158E-06
2,9;1,835082E-06
2,95;1,848562E-06
3;1,861947E-06
3,05;1,874888E-06
3,1;1,887323E-06
3,15;1,899764E-06
3,2;1,911925E-06
3,25;1,92378E-06
3,3;1,935274E-06
3,35;1,946418E-06
3,4;1,958065E-06
3,45;1,968865E-06
3,5;1,979658E-06
3,55;1,990505E-06
3,6;2,000927E-06
3,65;2,01141E-06
3,7;2,021822E-06
3,75;2,031785E-06
3,8;2,04174E-06
3,85;2,051491E-06
3,9;2,061179E-06
3,95;2,07053E-06
4;2,080086E-06
4,05;2,089275E-06
4,1;2,098336E-06
4,15;2,106125E-06
4,2;2,115127E-06
4,25;2,124791E-06
4,3;2,132252E-06
4,35;2,140954E-06
4,4;2,149618E-06
4,45;2,157743E-06
4,5;2,16602E-06
4,55;2,173459E-06
4,6;2,181323E-06
4,65;2,189236E-06
4,7;2,1973E-06
4,75;2,204651E-06
4,8;2,211703E-06
4,85;2,21879E-06
4,9;2,226116E-06
4,95;2,233055E-06
5;2,239329E-06
