Tensao [V];Corrente [A]
-5;-1,378063E-09
-4,95;-1,359209E-09
-4,9;-1,355283E-09
-4,85;-1,351193E-09
-4,8;-1,343795E-09
-4,75;-1,341172E-09
-4,7;-1,341024E-09
-4,65;-1,337267E-09
-4,6;-1,330431E-09
-4,55;-1,326843E-09
-4,5;-1,325074E-09
-4,45;-1,320789E-09
-4,4;-1,315297E-09
-4,35;-1,308133E-09
-4,3;-1,309686E-09
-4,25;-1,308002E-09
-4,2;-1,300588E-09
-4,15;-1,294431E-09
-4,1;-1,295095E-09
-4,05;-1,292263E-09
-4;-1,285736E-09
-3,95;-1,278838E-09
-3,9;-1,279506E-09
-3,85;-1,274285E-09
-3,8;-1,269611E-09
-3,75;-1,263967E-09
-3,7;-1,263315E-09
-3,65;-1,260837E-09
-3,6;-1,251736E-09
-3,55;-1,246596E-09
-3,5;-1,24558E-09
-3,45;-1,240862E-09
-3,4;-1,232879E-09
-3,35;-1,226924E-09
-3,3;-1,225282E-09
-3,25;-1,220785E-09
-3,2;-1,211857E-09
-3,15;-1,204829E-09
-3,1;-1,20122E-09
-3,05;-1,196613E-09
-3;-1,187864E-09
-2,95;-1,179916E-09
-2,9;-1,175351E-09
-2,85;-1,172033E-09
-2,8;-1,163185E-09
-2,75;-1,153053E-09
-2,7;-1,148835E-09
-2,65;-1,142031E-09
-2,6;-1,130227E-09
-2,55;-1,118505E-09
-2,5;-1,113352E-09
-2,45;-1,104354E-09
-2,4;-1,089613E-09
-2,35;-1,073383E-09
-2,3;-1,061829E-09
-2,25;-1,044649E-09
-2,2;-1,014818E-09
-2,15;-9,827338E-10
-2,1;-9,478505E-10
-2,05;-9,024909E-10
-2;-8,403584E-10
-1,95;-7,616046E-10
-1,9;-6,739565E-10
-1,85;-5,674358E-10
-1,8;-4,337523E-10
-1,75;-2,772098E-10
-1,7;-9,868811E-11
-1,65;1,09434E-10
-1,6;3,593358E-10
-1,55;6,514234E-10
-1,5;9,983276E-10
-1,45;1,423084E-09
-1,4;1,972047E-09
-1,35;2,845855E-09
-1,3;3,645456E-09
-1,25;4,899487E-09
-1,2;6,584766E-09
-1,15;8,824163E-09
-1,1;1,174895E-08
-1,05;1,55084E-08
-1;2,262997E-08
-0,95;2,908119E-08
-0,9;3,683268E-08
-0,85;4,603232E-08
-0,8;5,680921E-08
-0,75;6,92871E-08
-0,7;8,366816E-08
-0,65;1,004868E-07
-0,6;1,202847E-07
-0,55;1,439159E-07
-0,5;1,72031E-07
-0,45;2,049845E-07
-0,4;2,42201E-07
-0,35;2,823534E-07
-0,3;3,248195E-07
-0,25;3,688399E-07
-0,2;4,142283E-07
-0,15;4,608025E-07
-0,1;5,085108E-07
-0,05;5,573197E-07
0;6,075661E-07
0,05;6,582837E-07
0,1;7,09835E-07
0,15;7,621937E-07
0,2;8,15295E-07
0,25;8,690732E-07
0,3;9,234308E-07
0,35;9,785642E-07
0,4;1,033948E-06
0,45;1,089714E-06
0,5;1,14579E-06
0,55;1,202139E-06
0,6;1,25865E-06
0,65;1,315301E-06
0,7;1,372131E-06
0,75;1,428369E-06
0,8;1,484415E-06
0,85;1,540092E-06
0,9;1,595114E-06
0,95;1,649325E-06
1;1,702812E-06
1,05;1,75571E-06
1,1;1,80721E-06
1,15;1,857595E-06
1,2;1,907206E-06
1,25;1,955755E-06
1,3;2,003226E-06
1,35;2,049697E-06
1,4;2,095386E-06
1,45;2,138205E-06
1,5;2,182486E-06
1,55;2,225429E-06
1,6;2,267421E-06
1,65;2,30864E-06
1,7;2,349034E-06
1,75;2,388763E-06
1,8;2,427706E-06
1,85;2,465785E-06
1,9;2,50344E-06
1,95;2,540342E-06
2;2,576509E-06
2,05;2,612076E-06
2,1;2,647271E-06
2,15;2,68195E-06
2,2;2,715615E-06
2,25;2,74877E-06
2,3;2,781401E-06
2,35;2,813292E-06
2,4;2,844508E-06
2,45;2,875073E-06
2,5;2,905151E-06
2,55;2,934444E-06
2,6;2,963272E-06
2,65;2,991188E-06
2,7;3,018731E-06
2,75;3,045658E-06
2,8;3,071824E-06
2,85;3,097742E-06
2,9;3,12322E-06
2,95;3,147844E-06
3;3,171899E-06
3,05;3,195516E-06
3,1;3,21897E-06
3,15;3,241886E-06
3,2;3,264022E-06
3,25;3,285904E-06
3,3;3,307116E-06
3,35;3,328007E-06
3,4;3,349033E-06
3,45;3,369426E-06
3,5;3,389039E-06
3,55;3,40943E-06
3,6;3,427795E-06
3,65;3,445887E-06
3,7;3,464513E-06
3,75;3,483577E-06
3,8;3,502029E-06
3,85;3,519681E-06
3,9;3,536711E-06
3,95;3,553223E-06
4;3,570201E-06
4,05;3,587741E-06
4,1;3,605055E-06
4,15;3,620545E-06
4,2;3,636059E-06
4,25;3,652738E-06
4,3;3,667664E-06
4,35;3,682091E-06
4,4;3,697629E-06
4,45;3,713006E-06
4,5;3,727897E-06
4,55;3,742534E-06
4,6;3,755937E-06
4,65;3,769162E-06
4,7;3,782403E-06
4,75;3,796043E-06
4,8;3,80972E-06
4,85;3,821494E-06
4,9;3,834034E-06
4,95;3,846872E-06
5;3,859275E-06
