Tensao [V];Corrente [A]
-5;-2,791433E-10
-4,95;-2,619426E-10
-4,9;-2,535026E-10
-4,85;-2,492291E-10
-4,8;-2,456909E-10
-4,75;-2,426735E-10
-4,7;-2,400536E-10
-4,65;-2,378519E-10
-4,6;-2,362722E-10
-4,55;-2,337509E-10
-4,5;-2,305967E-10
-4,45;-2,282076E-10
-4,4;-2,278409E-10
-4,35;-2,256579E-10
-4,3;-2,237475E-10
-4,25;-2,230083E-10
-4,2;-2,218605E-10
-4,15;-2,206525E-10
-4,1;-2,185756E-10
-4,05;-2,182585E-10
-4;-2,162307E-10
-3,95;-2,149792E-10
-3,9;-2,138884E-10
-3,85;-2,129333E-10
-3,8;-2,114438E-10
-3,75;-2,080734E-10
-3,7;-2,089533E-10
-3,65;-2,068418E-10
-3,6;-2,048314E-10
-3,55;-2,036999E-10
-3,5;-2,03042E-10
-3,45;-2,013243E-10
-3,4;-2,001715E-10
-3,35;-2,010439E-10
-3,3;-1,987993E-10
-3,25;-1,960521E-10
-3,2;-1,952931E-10
-3,15;-1,937605E-10
-3,1;-1,928596E-10
-3,05;-1,914564E-10
-3;-1,909369E-10
-2,95;-1,892869E-10
-2,9;-1,877492E-10
-2,85;-1,861794E-10
-2,8;-1,853243E-10
-2,75;-1,840889E-10
-2,7;-1,832892E-10
-2,65;-1,814466E-10
-2,6;-1,802473E-10
-2,55;-1,795858E-10
-2,5;-1,776581E-10
-2,45;-1,756713E-10
-2,4;-1,745531E-10
-2,35;-1,736769E-10
-2,3;-1,707225E-10
-2,25;-1,688751E-10
-2,2;-1,672004E-10
-2,15;-1,643694E-10
-2,1;-1,622603E-10
-2,05;-1,592097E-10
-2;-1,575214E-10
-1,95;-1,555679E-10
-1,9;-1,522999E-10
-1,85;-1,512511E-10
-1,8;-1,448523E-10
-1,75;-1,412845E-10
-1,7;-1,38904E-10
-1,65;-1,349919E-10
-1,6;-1,309429E-10
-1,55;-1,251945E-10
-1,5;-1,220871E-10
-1,45;-1,170248E-10
-1,4;-1,119552E-10
-1,35;-1,069066E-10
-1,3;-1,026366E-10
-1,25;-9,43744E-11
-1,2;-8,808676E-11
-1,15;-8,209031E-11
-1,1;-7,526579E-11
-1,05;-6,839194E-11
-1;-5,958797E-11
-0,95;-4,91883E-11
-0,9;-4,041388E-11
-0,85;-2,705612E-11
-0,8;-1,282464E-11
-0,75;5,683138E-12
-0,7;2,842433E-11
-0,65;6,544431E-11
-0,6;1,309108E-10
-0,55;2,770039E-10
-0,5;6,156932E-10
-0,45;1,375293E-09
-0,4;3,477608E-09
-0,35;5,439242E-09
-0,3;9,171509E-09
-0,25;1,43789E-08
-0,2;2,410335E-08
-0,15;3,224377E-08
-0,1;4,136312E-08
-0,05;5,148973E-08
0;6,25959E-08
0,05;7,419063E-08
0,1;8,600537E-08
0,15;9,76607E-08
0,2;1,091897E-07
0,25;1,202727E-07
0,3;1,309524E-07
0,35;1,412657E-07
0,4;1,511988E-07
0,45;1,607759E-07
0,5;1,700443E-07
0,55;1,790243E-07
0,6;1,8782E-07
0,65;1,964252E-07
0,7;2,047932E-07
0,75;2,128349E-07
0,8;2,210134E-07
0,85;2,289552E-07
0,9;2,367068E-07
0,95;2,442896E-07
1;2,516186E-07
1,05;2,58805E-07
1,1;2,656888E-07
1,15;2,724249E-07
1,2;2,789506E-07
1,25;2,852198E-07
1,3;2,913147E-07
1,35;2,972052E-07
1,4;3,030377E-07
1,45;3,086235E-07
1,5;3,140549E-07
1,55;3,19361E-07
1,6;3,245632E-07
1,65;3,295167E-07
1,7;3,343528E-07
1,75;3,390959E-07
1,8;3,43702E-07
1,85;3,48083E-07
1,9;3,52371E-07
1,95;3,565763E-07
2;3,60617E-07
2,05;3,645839E-07
2,1;3,683567E-07
2,15;3,72088E-07
2,2;3,757095E-07
2,25;3,792368E-07
2,3;3,826114E-07
2,35;3,859572E-07
2,4;3,89282E-07
2,45;3,924744E-07
2,5;3,956584E-07
2,55;3,986387E-07
2,6;4,016165E-07
2,65;4,045997E-07
2,7;4,073914E-07
2,75;4,101425E-07
2,8;4,128131E-07
2,85;4,154798E-07
2,9;4,179805E-07
2,95;4,204489E-07
3;4,227824E-07
3,05;4,251612E-07
3,1;4,273722E-07
3,15;4,295502E-07
3,2;4,317004E-07
3,25;4,337832E-07
3,3;4,357456E-07
3,35;4,377066E-07
3,4;4,396454E-07
3,45;4,415706E-07
3,5;4,434004E-07
3,55;4,452028E-07
3,6;4,469823E-07
3,65;4,487684E-07
3,7;4,505121E-07
3,75;4,52164E-07
3,8;4,538542E-07
3,85;4,555332E-07
3,9;4,571995E-07
3,95;4,588167E-07
4;4,604121E-07
4,05;4,620115E-07
4,1;4,635911E-07
4,15;4,65137E-07
4,2;4,666099E-07
4,25;4,681812E-07
4,3;4,696703E-07
4,35;4,711405E-07
4,4;4,725907E-07
4,45;4,740526E-07
4,5;4,755401E-07
4,55;4,769318E-07
4,6;4,782996E-07
4,65;4,797021E-07
4,7;4,810796E-07
4,75;4,824112E-07
4,8;4,83703E-07
4,85;4,849995E-07
4,9;4,862928E-07
4,95;4,875575E-07
5;4,887501E-07
