Tensao [V];Corrente [A]
-5;-2,676675E-10
-4,95;-2,536681E-10
-4,9;-2,469721E-10
-4,85;-2,425563E-10
-4,8;-2,39797E-10
-4,75;-2,385467E-10
-4,7;-2,351617E-10
-4,65;-2,321666E-10
-4,6;-2,304684E-10
-4,55;-2,282497E-10
-4,5;-2,272474E-10
-4,45;-2,245757E-10
-4,4;-2,22537E-10
-4,35;-2,243029E-10
-4,3;-2,203489E-10
-4,25;-2,181326E-10
-4,2;-2,167627E-10
-4,15;-2,150732E-10
-4,1;-2,141229E-10
-4,05;-2,126655E-10
-4;-2,119201E-10
-3,95;-2,079205E-10
-3,9;-2,06479E-10
-3,85;-2,072044E-10
-3,8;-2,051586E-10
-3,75;-2,064248E-10
-3,7;-2,04275E-10
-3,65;-2,035505E-10
-3,6;-2,041837E-10
-3,55;-2,025917E-10
-3,5;-2,01524E-10
-3,45;-2,0107E-10
-3,4;-1,991572E-10
-3,35;-1,977071E-10
-3,3;-1,96167E-10
-3,25;-1,934432E-10
-3,2;-1,90568E-10
-3,15;-1,912046E-10
-3,1;-1,916749E-10
-3,05;-1,911825E-10
-3;-1,894733E-10
-2,95;-1,909814E-10
-2,9;-1,904642E-10
-2,85;-1,861203E-10
-2,8;-1,87205E-10
-2,75;-1,836447E-10
-2,7;-1,812629E-10
-2,65;-1,799658E-10
-2,6;-1,754528E-10
-2,55;-1,762932E-10
-2,5;-1,657602E-10
-2,45;-1,723281E-10
-2,4;-1,707051E-10
-2,35;-1,706954E-10
-2,3;-1,683827E-10
-2,25;-1,666797E-10
-2,2;-1,678569E-10
-2,15;-1,674348E-10
-2,1;-1,606597E-10
-2,05;-1,580051E-10
-2;-1,530405E-10
-1,95;-1,528394E-10
-1,9;-1,504736E-10
-1,85;-1,466307E-10
-1,8;-1,414092E-10
-1,75;-1,383968E-10
-1,7;-1,364655E-10
-1,65;-1,331088E-10
-1,6;-1,284439E-10
-1,55;-1,245356E-10
-1,5;-1,19366E-10
-1,45;-1,142062E-10
-1,4;-1,085207E-10
-1,35;-1,026243E-10
-1,3;-9,839998E-11
-1,25;-9,331188E-11
-1,2;-8,51977E-11
-1,15;-7,754886E-11
-1,1;-7,342331E-11
-1,05;-6,573863E-11
-1;-5,658541E-11
-0,95;-4,692866E-11
-0,9;-3,884291E-11
-0,85;-2,560362E-11
-0,8;-9,913436E-12
-0,75;9,558285E-12
-0,7;3,105052E-11
-0,65;6,652296E-11
-0,6;1,329496E-10
-0,55;2,741137E-10
-0,5;5,977909E-10
-0,45;1,318386E-09
-0,4;3,50702E-09
-0,35;5,274245E-09
-0,3;8,930774E-09
-0,25;1,4025E-08
-0,2;2,343785E-08
-0,15;3,13756E-08
-0,1;4,030358E-08
-0,05;5,021417E-08
0;6,107209E-08
0,05;7,249681E-08
0,1;8,396391E-08
0,15;9,546451E-08
0,2;1,067158E-07
0,25;1,175245E-07
0,3;1,279476E-07
0,35;1,380583E-07
0,4;1,477644E-07
0,45;1,569784E-07
0,5;1,6597E-07
0,55;1,746976E-07
0,6;1,833488E-07
0,65;1,918166E-07
0,7;2,00296E-07
0,75;2,083313E-07
0,8;2,163193E-07
0,85;2,241375E-07
0,9;2,317262E-07
0,95;2,392119E-07
1;2,465717E-07
1,05;2,535919E-07
1,1;2,602453E-07
1,15;2,670154E-07
1,2;2,734025E-07
1,25;2,795307E-07
1,3;2,854616E-07
1,35;2,913682E-07
1,4;2,971032E-07
1,45;3,026225E-07
1,5;3,080491E-07
1,55;3,132008E-07
1,6;3,183443E-07
1,65;3,233743E-07
1,7;3,279818E-07
1,75;3,327189E-07
1,8;3,372948E-07
1,85;3,416266E-07
1,9;3,4555E-07
1,95;3,495655E-07
2;3,536272E-07
2,05;3,575121E-07
2,1;3,612488E-07
2,15;3,649179E-07
2,2;3,685375E-07
2,25;3,721031E-07
2,3;3,754414E-07
2,35;3,78885E-07
2,4;3,821088E-07
2,45;3,852791E-07
2,5;3,884758E-07
2,55;3,915439E-07
2,6;3,94357E-07
2,65;3,973636E-07
2,7;4,002634E-07
2,75;4,028782E-07
2,8;4,055734E-07
2,85;4,082783E-07
2,9;4,108037E-07
2,95;4,131855E-07
3;4,15543E-07
3,05;4,179993E-07
3,1;4,202444E-07
3,15;4,223648E-07
3,2;4,245009E-07
3,25;4,266102E-07
3,3;4,286682E-07
3,35;4,306018E-07
3,4;4,324644E-07
3,45;4,344459E-07
3,5;4,363339E-07
3,55;4,381303E-07
3,6;4,398698E-07
3,65;4,416774E-07
3,7;4,434713E-07
3,75;4,451906E-07
3,8;4,468184E-07
3,85;4,48556E-07
3,9;4,502017E-07
3,95;4,518502E-07
4;4,53444E-07
4,05;4,550097E-07
4,1;4,566356E-07
4,15;4,582295E-07
4,2;4,597164E-07
4,25;4,612539E-07
4,3;4,628088E-07
4,35;4,643341E-07
4,4;4,657484E-07
4,45;4,671865E-07
4,5;4,686553E-07
4,55;4,701448E-07
4,6;4,715259E-07
4,65;4,729299E-07
4,7;4,74268E-07
4,75;4,756797E-07
4,8;4,76988E-07
4,85;4,782591E-07
4,9;4,795369E-07
4,95;4,808604E-07
5;4,821321E-07
