Tensao [V];Corrente [A]
-5;-2,536686E-10
-4,95;-2,329903E-10
-4,9;-2,299149E-10
-4,85;-2,262963E-10
-4,8;-2,219286E-10
-4,75;-2,18984E-10
-4,7;-2,185335E-10
-4,65;-2,181682E-10
-4,6;-2,13924E-10
-4,55;-2,088047E-10
-4,5;-2,09407E-10
-4,45;-2,10873E-10
-4,4;-2,08311E-10
-4,35;-2,028351E-10
-4,3;-2,004483E-10
-4,25;-2,036521E-10
-4,2;-2,004582E-10
-4,15;-1,941615E-10
-4,1;-1,912514E-10
-4,05;-1,938617E-10
-4;-1,91339E-10
-3,95;-1,852447E-10
-3,9;-1,892421E-10
-3,85;-1,931939E-10
-3,8;-1,918808E-10
-3,75;-1,88319E-10
-3,7;-1,867874E-10
-3,65;-1,854892E-10
-3,6;-1,845166E-10
-3,55;-1,775745E-10
-3,5;-1,756308E-10
-3,45;-1,7832E-10
-3,4;-1,798886E-10
-3,35;-1,747939E-10
-3,3;-1,704597E-10
-3,25;-1,717604E-10
-3,2;-1,716864E-10
-3,15;-1,66735E-10
-3,1;-1,620181E-10
-3,05;-1,631003E-10
-3;-1,633497E-10
-2,95;-1,601137E-10
-2,9;-1,524904E-10
-2,85;-1,524299E-10
-2,8;-1,540763E-10
-2,75;-1,491828E-10
-2,7;-1,457384E-10
-2,65;-1,438155E-10
-2,6;-1,460876E-10
-2,55;-1,428245E-10
-2,5;-1,370549E-10
-2,45;-1,368462E-10
-2,4;-1,390593E-10
-2,35;-1,346371E-10
-2,3;-1,297388E-10
-2,25;-1,270669E-10
-2,2;-1,276766E-10
-2,15;-1,239716E-10
-2,1;-1,175799E-10
-2,05;-1,171888E-10
-2;-1,151067E-10
-1,95;-1,138923E-10
-1,9;-1,088904E-10
-1,85;-1,056926E-10
-1,8;-1,046991E-10
-1,75;-1,000081E-10
-1,7;-9,201832E-11
-1,65;-8,593138E-11
-1,6;-8,521683E-11
-1,55;-8,277572E-11
-1,5;-7,589906E-11
-1,45;-6,606407E-11
-1,4;-6,082759E-11
-1,35;-5,236009E-11
-1,3;-3,3327E-11
-1,25;-1,19219E-11
-1,2;1,731069E-11
-1,15;5,762657E-11
-1,1;1,17123E-10
-1,05;1,985436E-10
-1;3,042096E-10
-0,95;4,508458E-10
-0,9;6,615509E-10
-0,85;9,639443E-10
-0,8;1,412441E-09
-0,75;2,097696E-09
-0,7;3,610494E-09
-0,65;4,903033E-09
-0,6;7,542414E-09
-0,55;1,174371E-08
-0,5;1,82844E-08
-0,45;3,267173E-08
-0,4;4,798337E-08
-0,35;6,719095E-08
-0,3;9,085078E-08
-0,25;1,176845E-07
-0,2;1,455516E-07
-0,15;1,738245E-07
-0,1;2,023598E-07
-0,05;2,313481E-07
0;2,609716E-07
0,05;2,905865E-07
0,1;3,203295E-07
0,15;3,502881E-07
0,2;3,80415E-07
0,25;4,105736E-07
0,3;4,407687E-07
0,35;4,709148E-07
0,4;5,008005E-07
0,45;5,305524E-07
0,5;5,601033E-07
0,55;5,894716E-07
0,6;6,188633E-07
0,65;6,481712E-07
0,7;6,775448E-07
0,75;7,065741E-07
0,8;7,354249E-07
0,85;7,640424E-07
0,9;7,92221E-07
0,95;8,19847E-07
1;8,468711E-07
1,05;8,733821E-07
1,1;8,990422E-07
1,15;9,238382E-07
1,2;9,476291E-07
1,25;9,708135E-07
1,3;9,932525E-07
1,35;1,014766E-06
1,4;1,035533E-06
1,45;1,055631E-06
1,5;1,075096E-06
1,55;1,093909E-06
1,6;1,112106E-06
1,65;1,129864E-06
1,7;1,147138E-06
1,75;1,164143E-06
1,8;1,18053E-06
1,85;1,196663E-06
1,9;1,212392E-06
1,95;1,227708E-06
2;1,242844E-06
2,05;1,257607E-06
2,1;1,272173E-06
2,15;1,28634E-06
2,2;1,300113E-06
2,25;1,313617E-06
2,3;1,32676E-06
2,35;1,339675E-06
2,4;1,352256E-06
2,45;1,364668E-06
2,5;1,376773E-06
2,55;1,388555E-06
2,6;1,400102E-06
2,65;1,411327E-06
2,7;1,422283E-06
2,75;1,432956E-06
2,8;1,443354E-06
2,85;1,453479E-06
2,9;1,463253E-06
2,95;1,472722E-06
3;1,481864E-06
3,05;1,490791E-06
3,1;1,499436E-06
3,15;1,507858E-06
3,2;1,51603E-06
3,25;1,523904E-06
3,3;1,53167E-06
3,35;1,539122E-06
3,4;1,546468E-06
3,45;1,553611E-06
3,5;1,560605E-06
3,55;1,567471E-06
3,6;1,574097E-06
3,65;1,580595E-06
3,7;1,586951E-06
3,75;1,593115E-06
3,8;1,599188E-06
3,85;1,605077E-06
3,9;1,610911E-06
3,95;1,616575E-06
4;1,622073E-06
4,05;1,627458E-06
4,1;1,632789E-06
4,15;1,637994E-06
4,2;1,643335E-06
4,25;1,648135E-06
4,3;1,653071E-06
4,35;1,657967E-06
4,4;1,662665E-06
4,45;1,667305E-06
4,5;1,671808E-06
4,55;1,676211E-06
4,6;1,68049E-06
4,65;1,684858E-06
4,7;1,689072E-06
4,75;1,693097E-06
4,8;1,697105E-06
4,85;1,701156E-06
4,9;1,705033E-06
4,95;1,708844E-06
5;1,712617E-06
