Tensao [V];Corrente [A]
-5;-2,370182E-10
-4,95;-2,148278E-10
-4,9;-2,124276E-10
-4,85;-2,04E-10
-4,8;-1,972274E-10
-4,75;-1,99772E-10
-4,7;-1,970829E-10
-4,65;-1,951665E-10
-4,6;-1,921403E-10
-4,55;-1,900227E-10
-4,5;-1,887651E-10
-4,45;-1,863662E-10
-4,4;-1,836201E-10
-4,35;-1,837967E-10
-4,3;-1,808991E-10
-4,25;-1,808004E-10
-4,2;-1,784174E-10
-4,15;-1,755049E-10
-4,1;-1,774559E-10
-4,05;-1,775338E-10
-4;-1,736846E-10
-3,95;-1,587336E-10
-3,9;-1,753975E-10
-3,85;-1,657197E-10
-3,8;-1,642414E-10
-3,75;-1,649237E-10
-3,7;-1,673019E-10
-3,65;-1,684865E-10
-3,6;-1,657469E-10
-3,55;-1,616398E-10
-3,5;-1,58156E-10
-3,45;-1,56037E-10
-3,4;-1,555027E-10
-3,35;-1,576499E-10
-3,3;-1,54213E-10
-3,25;-1,554014E-10
-3,2;-1,554793E-10
-3,15;-1,526149E-10
-3,1;-1,532973E-10
-3,05;-1,508255E-10
-3;-1,622815E-10
-2,95;-1,497012E-10
-2,9;-1,489621E-10
-2,85;-1,466444E-10
-2,8;-1,438615E-10
-2,75;-1,400569E-10
-2,7;-1,424436E-10
-2,65;-1,420436E-10
-2,6;-1,39283E-10
-2,55;-1,352524E-10
-2,5;-1,343443E-10
-2,45;-1,320378E-10
-2,4;-1,295041E-10
-2,35;-1,266967E-10
-2,3;-1,253058E-10
-2,25;-1,05506E-10
-2,2;-1,152245E-10
-2,15;-1,138041E-10
-2,1;-1,107534E-10
-2,05;-1,087875E-10
-2;-1,046842E-10
-1,95;-1,010276E-10
-1,9;-9,922938E-11
-1,85;-9,51384E-11
-1,8;-9,360076E-11
-1,75;-8,935921E-11
-1,7;-8,569891E-11
-1,65;-8,179798E-11
-1,6;-7,816852E-11
-1,55;-7,234363E-11
-1,5;-6,719619E-11
-1,45;-6,600288E-11
-1,4;-5,953742E-11
-1,35;-5,187496E-11
-1,3;-4,779506E-11
-1,25;-4,511833E-11
-1,2;-3,861715E-11
-1,15;-3,122494E-11
-1,1;-2,11227E-11
-1,05;-1,719335E-11
-1;-6,728259E-12
-0,95;3,433334E-12
-0,9;1,445038E-11
-0,85;2,725071E-11
-0,8;4,265386E-11
-0,75;5,439162E-11
-0,7;6,339706E-11
-0,65;1,0359E-10
-0,6;1,535832E-10
-0,55;2,594638E-10
-0,5;5,001431E-10
-0,45;1,033271E-09
-0,4;2,061457E-09
-0,35;4,74942E-09
-0,3;6,663901E-09
-0,25;1,035749E-08
-0,2;1,513933E-08
-0,15;2,336581E-08
-0,1;3,002608E-08
-0,05;3,755918E-08
0;4,571528E-08
0,05;5,420653E-08
0,1;6,282959E-08
0,15;7,142386E-08
0,2;7,981772E-08
0,25;8,844236E-08
0,3;9,658083E-08
0,35;1,046866E-07
0,4;1,125312E-07
0,45;1,192764E-07
0,5;1,262212E-07
0,55;1,331413E-07
0,6;1,399309E-07
0,65;1,469633E-07
0,7;1,532072E-07
0,75;1,595053E-07
0,8;1,657567E-07
0,85;1,720181E-07
0,9;1,789201E-07
0,95;1,85054E-07
1;1,908244E-07
1,05;1,96426E-07
1,1;2,018191E-07
1,15;2,061324E-07
1,2;2,110387E-07
1,25;2,15947E-07
1,3;2,205524E-07
1,35;2,251951E-07
1,4;2,303419E-07
1,45;2,349716E-07
1,5;2,39374E-07
1,55;2,435731E-07
1,6;2,476665E-07
1,65;2,514345E-07
1,7;2,549068E-07
1,75;2,589088E-07
1,8;2,620873E-07
1,85;2,654543E-07
1,9;2,688859E-07
1,95;2,721538E-07
2;2,754905E-07
2,05;2,786992E-07
2,1;2,818246E-07
2,15;2,847736E-07
2,2;2,877249E-07
2,25;2,908035E-07
2,3;2,942526E-07
2,35;2,97153E-07
2,4;3,000048E-07
2,45;3,027081E-07
2,5;3,053542E-07
2,55;3,073661E-07
2,6;3,095271E-07
2,65;3,120259E-07
2,7;3,144298E-07
2,75;3,16724E-07
2,8;3,190452E-07
2,85;3,212557E-07
2,9;3,234408E-07
2,95;3,255499E-07
3;3,276792E-07
3,05;3,297396E-07
3,1;3,316956E-07
3,15;3,335856E-07
3,2;3,354766E-07
3,25;3,372228E-07
3,3;3,389267E-07
3,35;3,407596E-07
3,4;3,423854E-07
3,45;3,440431E-07
3,5;3,456718E-07
3,55;3,471539E-07
3,6;3,488038E-07
3,65;3,50532E-07
3,7;3,519479E-07
3,75;3,53407E-07
3,8;3,548678E-07
3,85;3,562838E-07
3,9;3,57711E-07
3,95;3,592244E-07
4;3,604242E-07
4,05;3,617273E-07
4,1;3,632043E-07
4,15;3,644406E-07
4,2;3,659471E-07
4,25;3,678846E-07
4,3;3,693403E-07
4,35;3,70764E-07
4,4;3,719607E-07
4,45;3,731992E-07
4,5;3,745913E-07
4,55;3,758171E-07
4,6;3,770112E-07
4,65;3,781964E-07
4,7;3,793482E-07
4,75;3,805372E-07
4,8;3,816208E-07
4,85;3,82555E-07
4,9;3,835191E-07
4,95;3,844962E-07
5;3,854742E-07
