Tensao [V];Corrente [A]
-5;-2,247796E-10
-4,95;-2,114329E-10
-4,9;-2,042913E-10
-4,85;-1,993956E-10
-4,8;-1,978011E-10
-4,75;-1,958438E-10
-4,7;-1,917615E-10
-4,65;-1,918368E-10
-4,6;-1,917936E-10
-4,55;-1,831845E-10
-4,5;-1,810645E-10
-4,45;-1,852973E-10
-4,4;-1,846531E-10
-4,35;-1,841581E-10
-4,3;-1,817494E-10
-4,25;-1,7647E-10
-4,2;-1,763775E-10
-4,15;-1,751864E-10
-4,1;-1,731144E-10
-4,05;-1,711521E-10
-4;-1,720246E-10
-3,95;-1,737141E-10
-3,9;-1,714693E-10
-3,85;-1,680694E-10
-3,8;-1,667823E-10
-3,75;-1,671895E-10
-3,7;-1,650348E-10
-3,65;-1,694652E-10
-3,6;-1,637698E-10
-3,55;-1,641006E-10
-3,5;-1,631257E-10
-3,45;-1,59569E-10
-3,4;-1,610376E-10
-3,35;-1,597467E-10
-3,3;-1,548116E-10
-3,25;-1,5436E-10
-3,2;-1,534923E-10
-3,15;-1,421659E-10
-3,1;-1,496655E-10
-3,05;-1,501134E-10
-3;-1,455188E-10
-2,95;-1,470035E-10
-2,9;-1,478957E-10
-2,85;-1,449784E-10
-2,8;-1,4242E-10
-2,75;-1,432382E-10
-2,7;-1,440404E-10
-2,65;-1,407936E-10
-2,6;-1,360548E-10
-2,55;-1,365347E-10
-2,5;-1,346515E-10
-2,45;-1,305173E-10
-2,4;-1,25766E-10
-2,35;-1,252575E-10
-2,3;-1,24648E-10
-2,25;-1,224069E-10
-2,2;-1,184368E-10
-2,15;-1,14679E-10
-2,1;-1,137819E-10
-2,05;-1,090343E-10
-2;-1,047927E-10
-1,95;-1,02322E-10
-1,9;-9,945651E-11
-1,85;-9,480643E-11
-1,8;-8,917406E-11
-1,75;-8,677872E-11
-1,7;-8,893219E-11
-1,65;-8,494361E-11
-1,6;-7,969628E-11
-1,55;-7,273597E-11
-1,5;-6,948663E-11
-1,45;-6,478351E-11
-1,4;-5,65164E-11
-1,35;-5,065318E-11
-1,3;-4,772347E-11
-1,25;-3,929834E-11
-1,2;-3,19049E-11
-1,15;-2,482369E-11
-1,1;-2,379447E-11
-1,05;-1,156836E-11
-1;-2,234937E-12
-0,95;-3,391279E-12
-0,9;1,190683E-11
-0,85;2,38112E-11
-0,8;3,526511E-11
-0,75;5,744233E-11
-0,7;8,11277E-11
-0,65;1,037368E-10
-0,6;1,580816E-10
-0,55;2,600808E-10
-0,5;4,937055E-10
-0,45;1,001999E-09
-0,4;2,044803E-09
-0,35;4,779202E-09
-0,3;6,629141E-09
-0,25;1,03119E-08
-0,2;1,493505E-08
-0,15;2,320999E-08
-0,1;2,988732E-08
-0,05;3,725995E-08
0;4,540225E-08
0,05;5,393426E-08
0,1;6,248368E-08
0,15;7,110815E-08
0,2;7,960099E-08
0,25;8,767481E-08
0,3;9,567439E-08
0,35;1,036488E-07
0,4;1,112124E-07
0,45;1,186623E-07
0,5;1,257637E-07
0,55;1,326915E-07
0,6;1,394298E-07
0,65;1,459667E-07
0,7;1,523769E-07
0,75;1,585167E-07
0,8;1,646176E-07
0,85;1,709987E-07
0,9;1,770467E-07
0,95;1,829291E-07
1;1,88589E-07
1,05;1,941182E-07
1,1;1,993187E-07
1,15;2,043426E-07
1,2;2,093388E-07
1,25;2,139413E-07
1,3;2,18752E-07
1,35;2,23355E-07
1,4;2,278874E-07
1,45;2,32251E-07
1,5;2,364239E-07
1,55;2,405115E-07
1,6;2,445255E-07
1,65;2,484715E-07
1,7;2,523377E-07
1,75;2,561071E-07
1,8;2,598025E-07
1,85;2,634019E-07
1,9;2,668527E-07
1,95;2,701598E-07
2;2,734493E-07
2,05;2,766792E-07
2,1;2,797836E-07
2,15;2,827429E-07
2,2;2,857618E-07
2,25;2,887527E-07
2,3;2,917534E-07
2,35;2,94597E-07
2,4;2,973745E-07
2,45;3,000571E-07
2,5;3,027018E-07
2,55;3,051952E-07
2,6;3,076335E-07
2,65;3,098677E-07
2,7;3,120652E-07
2,75;3,143317E-07
2,8;3,165188E-07
2,85;3,188086E-07
2,9;3,209198E-07
2,95;3,235349E-07
3;3,25448E-07
3,05;3,272442E-07
3,1;3,291432E-07
3,15;3,311256E-07
3,2;3,329362E-07
3,25;3,347681E-07
3,3;3,3668E-07
3,35;3,384767E-07
3,4;3,400459E-07
3,45;3,41716E-07
3,5;3,433751E-07
3,55;3,449161E-07
3,6;3,464194E-07
3,65;3,479426E-07
3,7;3,495126E-07
3,75;3,509672E-07
3,8;3,524349E-07
3,85;3,539359E-07
3,9;3,553938E-07
3,95;3,568335E-07
4;3,582411E-07
4,05;3,59585E-07
4,1;3,610159E-07
4,15;3,624262E-07
4,2;3,637695E-07
4,25;3,650757E-07
4,3;3,664222E-07
4,35;3,677253E-07
4,4;3,690026E-07
4,45;3,702738E-07
4,5;3,715583E-07
4,55;3,728911E-07
4,6;3,740625E-07
4,65;3,752728E-07
4,7;3,765262E-07
4,75;3,77694E-07
4,8;3,788965E-07
4,85;3,800342E-07
4,9;3,811651E-07
4,95;3,822873E-07
5;3,833254E-07
