Tensao [V];Corrente [A]
-5;-2,26137E-10
-4,95;-2,091374E-10
-4,9;-2,049624E-10
-4,85;-2,018007E-10
-4,8;-1,991006E-10
-4,75;-1,926216E-10
-4,7;-1,921427E-10
-4,65;-1,932399E-10
-4,6;-1,891117E-10
-4,55;-1,894918E-10
-4,5;-1,831056E-10
-4,45;-1,842532E-10
-4,4;-1,85317E-10
-4,35;-1,862944E-10
-4,3;-1,810396E-10
-4,25;-1,783974E-10
-4,2;-1,771215E-10
-4,15;-1,775348E-10
-4,1;-1,770203E-10
-4,05;-1,737598E-10
-4;-1,735129E-10
-3,95;-1,715125E-10
-3,9;-1,712521E-10
-3,85;-1,683088E-10
-3,8;-1,674573E-10
-3,75;-1,657086E-10
-3,7;-1,649348E-10
-3,65;-1,636143E-10
-3,6;-1,625839E-10
-3,55;-1,607772E-10
-3,5;-1,594419E-10
-3,45;-1,572008E-10
-3,4;-1,558988E-10
-3,35;-1,589248E-10
-3,3;-1,538687E-10
-3,25;-1,516375E-10
-3,2;-1,530726E-10
-3,15;-1,545783E-10
-3,1;-1,524051E-10
-3,05;-1,486337E-10
-3;-1,472763E-10
-2,95;-1,482561E-10
-2,9;-1,46811E-10
-2,85;-1,447119E-10
-2,8;-1,428347E-10
-2,75;-1,400826E-10
-2,7;-1,409404E-10
-2,65;-1,39837E-10
-2,6;-1,368901E-10
-2,55;-1,389066E-10
-2,5;-1,344343E-10
-2,45;-1,275333E-10
-2,4;-1,275469E-10
-2,35;-1,296905E-10
-2,3;-1,240432E-10
-2,25;-1,199843E-10
-2,2;-1,171126E-10
-2,15;-1,116431E-10
-2,1;-1,175014E-10
-2,05;-1,107064E-10
-2;-1,047667E-10
-1,95;-1,023344E-10
-1,9;-9,991927E-11
-1,85;-9,530381E-11
-1,8;-9,439057E-11
-1,75;-9,524954E-11
-1,7;-8,785601E-11
-1,65;-8,088351E-11
-1,6;-7,45995E-11
-1,55;-7,160804E-11
-1,5;-7,06973E-11
-1,45;-6,5561E-11
-1,4;-5,847239E-11
-1,35;-5,537232E-11
-1,3;-5,039155E-11
-1,25;-4,072743E-11
-1,2;-3,567754E-11
-1,15;-2,925409E-11
-1,1;-2,61195E-11
-1,05;-1,442404E-11
-1;-5,216494E-12
-0,95;2,126394E-12
-0,9;1,536854E-11
-0,85;2,118992E-11
-0,8;3,652515E-11
-0,75;5,343759E-11
-0,7;7,424987E-11
-0,65;1,015709E-10
-0,6;1,498228E-10
-0,55;2,58237E-10
-0,5;4,886171E-10
-0,45;1,01642E-09
-0,4;2,07501E-09
-0,35;4,738756E-09
-0,3;6,697862E-09
-0,25;1,038628E-08
-0,2;1,499782E-08
-0,15;2,336268E-08
-0,1;3,003724E-08
-0,05;3,752434E-08
0;4,571838E-08
0,05;5,425115E-08
0,1;6,295252E-08
0,15;7,158142E-08
0,2;8,005264E-08
0,25;8,764317E-08
0,3;9,559981E-08
0,35;1,034512E-07
0,4;1,111555E-07
0,45;1,18681E-07
0,5;1,257044E-07
0,55;1,326959E-07
0,6;1,39374E-07
0,65;1,459734E-07
0,7;1,526444E-07
0,75;1,587993E-07
0,8;1,651577E-07
0,85;1,713337E-07
0,9;1,773259E-07
0,95;1,831831E-07
1;1,888928E-07
1,05;1,944312E-07
1,1;1,998353E-07
1,15;2,04904E-07
1,2;2,099336E-07
1,25;2,147894E-07
1,3;2,194618E-07
1,35;2,241276E-07
1,4;2,286451E-07
1,45;2,329729E-07
1,5;2,371997E-07
1,55;2,413172E-07
1,6;2,45355E-07
1,65;2,49353E-07
1,7;2,531729E-07
1,75;2,56867E-07
1,8;2,604168E-07
1,85;2,642526E-07
1,9;2,678117E-07
1,95;2,711728E-07
2;2,741951E-07
2,05;2,771521E-07
2,1;2,803106E-07
2,15;2,83337E-07
2,2;2,863186E-07
2,25;2,894263E-07
2,3;2,922378E-07
2,35;2,950384E-07
2,4;2,977974E-07
2,45;3,005515E-07
2,5;3,031762E-07
2,55;3,057042E-07
2,6;3,082449E-07
2,65;3,107745E-07
2,7;3,13217E-07
2,75;3,155794E-07
2,8;3,178683E-07
2,85;3,200952E-07
2,9;3,221738E-07
2,95;3,242126E-07
3;3,261235E-07
3,05;3,281526E-07
3,1;3,300202E-07
3,15;3,319974E-07
3,2;3,339574E-07
3,25;3,358608E-07
3,3;3,374704E-07
3,35;3,391695E-07
3,4;3,407778E-07
3,45;3,423975E-07
3,5;3,440316E-07
3,55;3,45634E-07
3,6;3,472152E-07
3,65;3,488029E-07
3,7;3,50333E-07
3,75;3,518516E-07
3,8;3,532803E-07
3,85;3,547924E-07
3,9;3,562126E-07
3,95;3,576604E-07
4;3,590762E-07
4,05;3,605161E-07
4,1;3,619118E-07
4,15;3,632467E-07
4,2;3,646373E-07
4,25;3,659239E-07
4,3;3,67362E-07
4,35;3,685756E-07
4,4;3,698011E-07
4,45;3,710572E-07
4,5;3,724607E-07
4,55;3,736965E-07
4,6;3,748336E-07
4,65;3,760427E-07
4,7;3,772259E-07
4,75;3,783539E-07
4,8;3,79499E-07
4,85;3,806366E-07
4,9;3,817211E-07
4,95;3,829352E-07
5;3,83982E-07
