Tensao [V];Corrente [A]
-5;-3,257799E-10
-4,95;-3,059892E-10
-4,9;-3,016934E-10
-4,85;-2,98318E-10
-4,8;-2,910248E-10
-4,75;-2,849997E-10
-4,7;-2,857821E-10
-4,65;-2,849838E-10
-4,6;-2,806238E-10
-4,55;-2,762651E-10
-4,5;-2,76988E-10
-4,45;-2,769411E-10
-4,4;-2,728392E-10
-4,35;-2,707399E-10
-4,3;-2,707337E-10
-4,25;-2,688815E-10
-4,2;-2,656014E-10
-4,15;-2,614696E-10
-4,1;-2,628258E-10
-4,05;-2,640402E-10
-4;-2,625506E-10
-3,95;-2,59848E-10
-3,9;-2,57808E-10
-3,85;-2,584487E-10
-3,8;-2,571477E-10
-3,75;-2,53422E-10
-3,7;-2,530173E-10
-3,65;-2,538058E-10
-3,6;-2,523263E-10
-3,55;-2,491865E-10
-3,5;-2,473577E-10
-3,45;-2,485288E-10
-3,4;-2,460323E-10
-3,35;-2,434973E-10
-3,3;-2,411391E-10
-3,25;-2,42261E-10
-3,2;-2,42277E-10
-3,15;-2,402679E-10
-3,1;-2,384524E-10
-3,05;-2,377009E-10
-3;-2,366445E-10
-2,95;-2,363016E-10
-2,9;-2,309765E-10
-2,85;-2,334496E-10
-2,8;-2,325794E-10
-2,75;-2,296449E-10
-2,7;-2,272496E-10
-2,65;-2,274703E-10
-2,6;-2,280972E-10
-2,55;-2,231438E-10
-2,5;-2,217554E-10
-2,45;-2,228413E-10
-2,4;-2,223861E-10
-2,35;-2,199214E-10
-2,3;-2,168844E-10
-2,25;-2,147569E-10
-2,2;-2,134858E-10
-2,15;-2,114309E-10
-2,1;-2,08004E-10
-2,05;-2,067895E-10
-2;-2,079127E-10
-1,95;-2,060095E-10
-1,9;-2,004833E-10
-1,85;-1,983607E-10
-1,8;-1,980067E-10
-1,75;-1,94492E-10
-1,7;-1,906786E-10
-1,65;-1,878859E-10
-1,6;-1,864444E-10
-1,55;-1,836418E-10
-1,5;-1,768655E-10
-1,45;-1,707691E-10
-1,4;-1,699644E-10
-1,35;-1,678061E-10
-1,3;-1,587428E-10
-1,25;-1,518172E-10
-1,2;-1,482803E-10
-1,15;-1,422011E-10
-1,1;-1,342649E-10
-1,05;-1,257694E-10
-1;-1,185612E-10
-0,95;-1,081911E-10
-0,9;-9,617352E-11
-0,85;-8,205066E-11
-0,8;-6,935565E-11
-0,75;-5,148607E-11
-0,7;-2,094368E-11
-0,65;2,324713E-11
-0,6;1,030578E-10
-0,55;2,764716E-10
-0,5;6,872544E-10
-0,45;1,622922E-09
-0,4;4,362072E-09
-0,35;6,711061E-09
-0,3;1,137446E-08
-0,25;1,772113E-08
-0,2;2,980915E-08
-0,15;3,986488E-08
-0,1;5,108775E-08
-0,05;6,349944E-08
0;7,707943E-08
0,05;9,14014E-08
0,1;1,059596E-07
0,15;1,202771E-07
0,2;1,342982E-07
0,25;1,47922E-07
0,3;1,608695E-07
0,35;1,733208E-07
0,4;1,851968E-07
0,45;1,968238E-07
0,5;2,079196E-07
0,55;2,184726E-07
0,6;2,290363E-07
0,65;2,39519E-07
0,7;2,496492E-07
0,75;2,59572E-07
0,8;2,693521E-07
0,85;2,79E-07
0,9;2,883099E-07
0,95;2,974556E-07
1;3,064548E-07
1,05;3,152611E-07
1,1;3,237411E-07
1,15;3,31798E-07
1,2;3,398162E-07
1,25;3,476461E-07
1,3;3,549714E-07
1,35;3,621658E-07
1,4;3,691476E-07
1,45;3,759692E-07
1,5;3,825301E-07
1,55;3,888141E-07
1,6;3,950096E-07
1,65;4,010142E-07
1,7;4,068609E-07
1,75;4,124673E-07
1,8;4,17862E-07
1,85;4,231657E-07
1,9;4,282953E-07
1,95;4,331416E-07
2;4,379782E-07
2,05;4,425483E-07
2,1;4,470923E-07
2,15;4,513902E-07
2,2;4,555511E-07
2,25;4,596876E-07
2,3;4,637233E-07
2,35;4,676046E-07
2,4;4,713245E-07
2,45;4,750663E-07
2,5;4,787231E-07
2,55;4,822688E-07
2,6;4,856749E-07
2,65;4,890102E-07
2,7;4,92274E-07
2,75;4,954718E-07
2,8;4,985294E-07
2,85;5,016154E-07
2,9;5,04477E-07
2,95;5,072918E-07
3;5,100198E-07
3,05;5,126754E-07
3,1;5,152459E-07
3,15;5,177882E-07
3,2;5,201715E-07
3,25;5,22425E-07
3,3;5,247996E-07
3,35;5,270737E-07
3,4;5,292776E-07
3,45;5,314128E-07
3,5;5,335677E-07
3,55;5,356932E-07
3,6;5,377599E-07
3,65;5,397603E-07
3,7;5,417403E-07
3,75;5,437387E-07
3,8;5,456856E-07
3,85;5,475849E-07
3,9;5,494726E-07
3,95;5,516325E-07
4;5,534999E-07
4,05;5,553245E-07
4,1;5,571378E-07
4,15;5,589416E-07
4,2;5,607153E-07
4,25;5,624565E-07
4,3;5,641639E-07
4,35;5,659425E-07
4,4;5,676936E-07
4,45;5,693458E-07
4,5;5,709879E-07
4,55;5,72693E-07
4,6;5,74391E-07
4,65;5,759521E-07
4,7;5,775462E-07
4,75;5,79118E-07
4,8;5,807171E-07
4,85;5,822212E-07
4,9;5,837202E-07
4,95;5,851933E-07
5;5,866602E-07
