Tensao [V];Corrente [A]
-5;-3,204972E-10
-4,95;-3,028888E-10
-4,9;-2,94038E-10
-4,85;-2,9089E-10
-4,8;-2,864028E-10
-4,75;-2,836482E-10
-4,7;-2,80911E-10
-4,65;-2,766931E-10
-4,6;-2,749531E-10
-4,55;-2,719864E-10
-4,5;-2,698092E-10
-4,45;-2,682259E-10
-4,4;-2,659123E-10
-4,35;-2,666005E-10
-4,3;-2,63908E-10
-4,25;-2,633773E-10
-4,2;-2,625603E-10
-4,15;-2,607769E-10
-4,1;-2,59422E-10
-4,05;-2,56859E-10
-4;-2,535602E-10
-3,95;-2,543967E-10
-3,9;-2,529701E-10
-3,85;-2,511437E-10
-3,8;-2,49669E-10
-3,75;-2,491951E-10
-3,7;-2,493344E-10
-3,65;-2,463692E-10
-3,6;-2,442428E-10
-3,55;-2,442833E-10
-3,5;-2,433184E-10
-3,45;-2,410959E-10
-3,4;-2,38519E-10
-3,35;-2,384312E-10
-3,3;-2,372466E-10
-3,25;-2,369392E-10
-3,2;-2,347882E-10
-3,15;-2,324401E-10
-3,1;-2,328805E-10
-3,05;-2,305876E-10
-3;-2,297472E-10
-2,95;-2,294596E-10
-2,9;-2,279046E-10
-2,85;-2,277579E-10
-2,8;-2,256402E-10
-2,75;-2,233435E-10
-2,7;-2,240705E-10
-2,65;-2,217368E-10
-2,6;-2,179826E-10
-2,55;-2,16482E-10
-2,5;-2,171052E-10
-2,45;-2,154072E-10
-2,4;-2,131944E-10
-2,35;-2,113544E-10
-2,3;-2,137497E-10
-2,25;-2,11716E-10
-2,2;-2,107349E-10
-2,15;-2,04372E-10
-2,1;-2,033845E-10
-2,05;-2,022641E-10
-2;-1,994774E-10
-1,95;-1,95357E-10
-1,9;-1,969526E-10
-1,85;-1,93011E-10
-1,8;-1,895815E-10
-1,75;-1,840872E-10
-1,7;-1,836281E-10
-1,65;-1,83743E-10
-1,6;-1,793793E-10
-1,55;-1,735148E-10
-1,5;-1,701285E-10
-1,45;-1,662585E-10
-1,4;-1,608804E-10
-1,35;-1,549628E-10
-1,3;-1,487394E-10
-1,25;-1,415644E-10
-1,2;-1,396997E-10
-1,15;-1,308981E-10
-1,1;-1,253781E-10
-1,05;-1,182748E-10
-1;-1,100014E-10
-0,95;-9,651659E-11
-0,9;-8,771141E-11
-0,85;-7,845576E-11
-0,8;-6,314813E-11
-0,75;-4,302636E-11
-0,7;-1,188547E-11
-0,65;2,841562E-11
-0,6;1,095479E-10
-0,55;2,771711E-10
-0,5;6,70758E-10
-0,45;1,571639E-09
-0,4;4,220247E-09
-0,35;6,469353E-09
-0,3;1,096715E-08
-0,25;1,7212E-08
-0,2;2,773732E-08
-0,15;3,759579E-08
-0,1;4,880907E-08
-0,05;6,111865E-08
0;7,454631E-08
0,05;8,838131E-08
0,1;1,025423E-07
0,15;1,166171E-07
0,2;1,303123E-07
0,25;1,434293E-07
0,3;1,55987E-07
0,35;1,681218E-07
0,4;1,798054E-07
0,45;1,910409E-07
0,5;2,018214E-07
0,55;2,120589E-07
0,6;2,22124E-07
0,65;2,321653E-07
0,7;2,421695E-07
0,75;2,519034E-07
0,8;2,618144E-07
0,85;2,710964E-07
0,9;2,80349E-07
0,95;2,892925E-07
1;2,980227E-07
1,05;3,065735E-07
1,1;3,147752E-07
1,15;3,228374E-07
1,2;3,305752E-07
1,25;3,380077E-07
1,3;3,453067E-07
1,35;3,519011E-07
1,4;3,587303E-07
1,45;3,653146E-07
1,5;3,717784E-07
1,55;3,788031E-07
1,6;3,847929E-07
1,65;3,905672E-07
1,7;3,962516E-07
1,75;4,017328E-07
1,8;4,070115E-07
1,85;4,121445E-07
1,9;4,171619E-07
1,95;4,220206E-07
2;4,267396E-07
2,05;4,312561E-07
2,1;4,35674E-07
2,15;4,399592E-07
2,2;4,441668E-07
2,25;4,484551E-07
2,3;4,524211E-07
2,35;4,569167E-07
2,4;4,607795E-07
2,45;4,644859E-07
2,5;4,679172E-07
2,55;4,714932E-07
2,6;4,749003E-07
2,65;4,782626E-07
2,7;4,813954E-07
2,75;4,84544E-07
2,8;4,875882E-07
2,85;4,899204E-07
2,9;4,92912E-07
2,95;4,958069E-07
3;4,986626E-07
3,05;5,013009E-07
3,1;5,038692E-07
3,15;5,063396E-07
3,2;5,088192E-07
3,25;5,111755E-07
3,3;5,134314E-07
3,35;5,156793E-07
3,4;5,178858E-07
3,45;5,200685E-07
3,5;5,22152E-07
3,55;5,241743E-07
3,6;5,262305E-07
3,65;5,282164E-07
3,7;5,302118E-07
3,75;5,321429E-07
3,8;5,341197E-07
3,85;5,360531E-07
3,9;5,379071E-07
3,95;5,397397E-07
4;5,415932E-07
4,05;5,434384E-07
4,1;5,452355E-07
4,15;5,469877E-07
4,2;5,48726E-07
4,25;5,505091E-07
4,3;5,522471E-07
4,35;5,53929E-07
4,4;5,556263E-07
4,45;5,573383E-07
4,5;5,589982E-07
4,55;5,606296E-07
4,6;5,622214E-07
4,65;5,638719E-07
4,7;5,654361E-07
4,75;5,669986E-07
4,8;5,684798E-07
4,85;5,700462E-07
4,9;5,715374E-07
4,95;5,729358E-07
5;5,743356E-07
