Tensao [V];Corrente [A]
-5;-3,160342E-10
-4,95;-2,98859E-10
-4,9;-2,930318E-10
-4,85;-2,889986E-10
-4,8;-2,847015E-10
-4,75;-2,824898E-10
-4,7;-2,833503E-10
-4,65;-2,818137E-10
-4,6;-2,776177E-10
-4,55;-2,7395E-10
-4,5;-2,734734E-10
-4,45;-2,69976E-10
-4,4;-2,644177E-10
-4,35;-2,650508E-10
-4,3;-2,674461E-10
-4,25;-2,656901E-10
-4,2;-2,604092E-10
-4,15;-2,607165E-10
-4,1;-2,613349E-10
-4,05;-2,598514E-10
-4;-2,53444E-10
-3,95;-2,522063E-10
-3,9;-2,543153E-10
-3,85;-2,528551E-10
-3,8;-2,474956E-10
-3,75;-2,468798E-10
-3,7;-2,481806E-10
-3,65;-2,449645E-10
-3,6;-2,382286E-10
-3,55;-2,383448E-10
-3,5;-2,404847E-10
-3,45;-2,387633E-10
-3,4;-2,358655E-10
-3,35;-2,350668E-10
-3,3;-2,344857E-10
-3,25;-2,328751E-10
-3,2;-2,280648E-10
-3,15;-2,247389E-10
-3,1;-2,267836E-10
-3,05;-2,236738E-10
-3;-2,174761E-10
-2,95;-2,165912E-10
-2,9;-2,199282E-10
-2,85;-2,165E-10
-2,8;-2,093421E-10
-2,75;-2,070701E-10
-2,7;-2,06184E-10
-2,65;-2,061617E-10
-2,6;-1,972738E-10
-2,55;-1,948439E-10
-2,5;-1,941515E-10
-2,45;-1,90996E-10
-2,4;-1,795583E-10
-2,35;-1,746972E-10
-2,3;-1,729496E-10
-2,25;-1,665928E-10
-2,2;-1,551107E-10
-2,15;-1,453292E-10
-2,1;-1,412505E-10
-2,05;-1,3022E-10
-2;-1,118763E-10
-1,95;-9,59823E-11
-1,9;-7,908378E-11
-1,85;-5,549639E-11
-1,8;-2,709595E-11
-1,75;7,352996E-12
-1,7;3,801888E-11
-1,65;7,687944E-11
-1,6;1,254996E-10
-1,55;1,757487E-10
-1,5;2,377136E-10
-1,45;3,128035E-10
-1,4;4,181643E-10
-1,35;5,471022E-10
-1,3;7,160867E-10
-1,25;9,473639E-10
-1,2;1,262605E-09
-1,15;1,676948E-09
-1,1;2,502024E-09
-1,05;2,922572E-09
-1;3,749643E-09
-0,95;4,804784E-09
-0,9;6,083777E-09
-0,85;7,604793E-09
-0,8;9,393657E-09
-0,75;1,148116E-08
-0,7;1,389972E-08
-0,65;1,671275E-08
-0,6;2,163243E-08
-0,55;2,592715E-08
-0,5;3,102297E-08
-0,45;3,711118E-08
-0,4;4,434766E-08
-0,35;5,243725E-08
-0,3;6,13937E-08
-0,25;7,077314E-08
-0,2;8,056998E-08
-0,15;9,067976E-08
-0,1;1,00932E-07
-0,05;1,113442E-07
0;1,220285E-07
0,05;1,327532E-07
0,1;1,435263E-07
0,15;1,54279E-07
0,2;1,65013E-07
0,25;1,757729E-07
0,3;1,865666E-07
0,35;1,973143E-07
0,4;2,078828E-07
0,45;2,183803E-07
0,5;2,288128E-07
0,55;2,390704E-07
0,6;2,492645E-07
0,65;2,593735E-07
0,7;2,693348E-07
0,75;2,79117E-07
0,8;2,888082E-07
0,85;2,98357E-07
0,9;3,076339E-07
0,95;3,167304E-07
1;3,256847E-07
1,05;3,345617E-07
1,1;3,430163E-07
1,15;3,512654E-07
1,2;3,592818E-07
1,25;3,672156E-07
1,3;3,748748E-07
1,35;3,822812E-07
1,4;3,896883E-07
1,45;3,968019E-07
1,5;4,03723E-07
1,55;4,105768E-07
1,6;4,172225E-07
1,65;4,236811E-07
1,7;4,299995E-07
1,75;4,362331E-07
1,8;4,423893E-07
1,85;4,484606E-07
1,9;4,542746E-07
1,95;4,599674E-07
2;4,656044E-07
2,05;4,710975E-07
2,1;4,765118E-07
2,15;4,818024E-07
2,2;4,869903E-07
2,25;4,921818E-07
2,3;4,972431E-07
2,35;5,022104E-07
2,4;5,070782E-07
2,45;5,118845E-07
2,5;5,165292E-07
2,55;5,210632E-07
2,6;5,257141E-07
2,65;5,301882E-07
2,7;5,344949E-07
2,75;5,386658E-07
2,8;5,428387E-07
2,85;5,467704E-07
2,9;5,50708E-07
2,95;5,544037E-07
3;5,580966E-07
3,05;5,618765E-07
3,1;5,65523E-07
3,15;5,690107E-07
3,2;5,724036E-07
3,25;5,758148E-07
3,3;5,791468E-07
3,35;5,824414E-07
3,4;5,856283E-07
3,45;5,888812E-07
3,5;5,919783E-07
3,55;5,95067E-07
3,6;5,981015E-07
3,65;6,011273E-07
3,7;6,041462E-07
3,75;6,070822E-07
3,8;6,099536E-07
3,85;6,128319E-07
3,9;6,157198E-07
3,95;6,185209E-07
4;6,212414E-07
4,05;6,239803E-07
4,1;6,266997E-07
4,15;6,294351E-07
4,2;6,32124E-07
4,25;6,347003E-07
4,3;6,372347E-07
4,35;6,398377E-07
4,4;6,422716E-07
4,45;6,446646E-07
4,5;6,470793E-07
4,55;6,494762E-07
4,6;6,51779E-07
4,65;6,540866E-07
4,7;6,563815E-07
4,75;6,585354E-07
4,8;6,606845E-07
4,85;6,628311E-07
4,9;6,649805E-07
4,95;6,67083E-07
5;6,690804E-07
