Tensao [V];Corrente [A]
-5;-3,207446E-10
-4,95;-3,012631E-10
-4,9;-2,922319E-10
-4,85;-2,896191E-10
-4,8;-2,874401E-10
-4,75;-2,851752E-10
-4,7;-2,807646E-10
-4,65;-2,772313E-10
-4,6;-2,7598E-10
-4,55;-2,752543E-10
-4,5;-2,714177E-10
-4,45;-2,679078E-10
-4,4;-2,687681E-10
-4,35;-2,674016E-10
-4,3;-2,644931E-10
-4,25;-2,621014E-10
-4,2;-2,616399E-10
-4,15;-2,597479E-10
-4,1;-2,580684E-10
-4,05;-2,559195E-10
-4;-2,562925E-10
-3,95;-2,535009E-10
-3,9;-2,49658E-10
-3,85;-2,482324E-10
-3,8;-2,483274E-10
-3,75;-2,485089E-10
-3,7;-2,456076E-10
-3,65;-2,43459E-10
-3,6;-2,420594E-10
-3,55;-2,406923E-10
-3,5;-2,379389E-10
-3,45;-2,350881E-10
-3,4;-2,352559E-10
-3,35;-2,321594E-10
-3,3;-2,290064E-10
-3,25;-2,266825E-10
-3,2;-2,278933E-10
-3,15;-2,258732E-10
-3,1;-2,204874E-10
-3,05;-2,179476E-10
-3;-2,184277E-10
-2,95;-2,184265E-10
-2,9;-2,141183E-10
-2,85;-2,054758E-10
-2,8;-1,990807E-10
-2,75;-2,018178E-10
-2,7;-1,98545E-10
-2,65;-1,981735E-10
-2,6;-1,941528E-10
-2,55;-1,927435E-10
-2,5;-1,87522E-10
-2,45;-1,825029E-10
-2,4;-1,802358E-10
-2,35;-1,77253E-10
-2,3;-1,708702E-10
-2,25;-1,637853E-10
-2,2;-1,56272E-10
-2,15;-1,478665E-10
-2,1;-1,366313E-10
-2,05;-1,209027E-10
-2;-1,095415E-10
-1,95;-9,354628E-11
-1,9;-7,207286E-11
-1,85;-4,530886E-11
-1,8;-2,397248E-11
-1,75;4,051678E-12
-1,7;3,870507E-11
-1,65;8,31908E-11
-1,6;1,241902E-10
-1,55;1,740815E-10
-1,5;2,390984E-10
-1,45;3,192865E-10
-1,4;4,14736E-10
-1,35;5,424757E-10
-1,3;7,174283E-10
-1,25;9,520874E-10
-1,2;1,262906E-09
-1,15;1,671348E-09
-1,1;2,318751E-09
-1,05;2,896279E-09
-1;3,750737E-09
-0,95;4,805178E-09
-0,9;6,076E-09
-0,85;7,594711E-09
-0,8;9,387348E-09
-0,75;1,147182E-08
-0,7;1,388414E-08
-0,65;1,669189E-08
-0,6;2,15822E-08
-0,55;2,587049E-08
-0,5;3,099842E-08
-0,45;3,707912E-08
-0,4;4,427259E-08
-0,35;5,239555E-08
-0,3;6,132008E-08
-0,25;7,069796E-08
-0,2;8,045831E-08
-0,15;9,055419E-08
-0,1;1,007961E-07
-0,05;1,112323E-07
0;1,219226E-07
0,05;1,325612E-07
0,1;1,433304E-07
0,15;1,541052E-07
0,2;1,64815E-07
0,25;1,755659E-07
0,3;1,86334E-07
0,35;1,970755E-07
0,4;2,076364E-07
0,45;2,181005E-07
0,5;2,285407E-07
0,55;2,387715E-07
0,6;2,489465E-07
0,65;2,590323E-07
0,7;2,690095E-07
0,75;2,787811E-07
0,8;2,884228E-07
0,85;2,979564E-07
0,9;3,07281E-07
0,95;3,163711E-07
1;3,252596E-07
1,05;3,340509E-07
1,1;3,425394E-07
1,15;3,507794E-07
1,2;3,588294E-07
1,25;3,667319E-07
1,3;3,744948E-07
1,35;3,819686E-07
1,4;3,893206E-07
1,45;3,964781E-07
1,5;4,034706E-07
1,55;4,102303E-07
1,6;4,168615E-07
1,65;4,233689E-07
1,7;4,29727E-07
1,75;4,35979E-07
1,8;4,420832E-07
1,85;4,480914E-07
1,9;4,539945E-07
1,95;4,597088E-07
2;4,652907E-07
2,05;4,708802E-07
2,1;4,763981E-07
2,15;4,816471E-07
2,2;4,868211E-07
2,25;4,920465E-07
2,3;4,971036E-07
2,35;5,020489E-07
2,4;5,067819E-07
2,45;5,115015E-07
2,5;5,162408E-07
2,55;5,204533E-07
2,6;5,251529E-07
2,65;5,295606E-07
2,7;5,338874E-07
2,75;5,38059E-07
2,8;5,421926E-07
2,85;5,462402E-07
2,9;5,502063E-07
2,95;5,540012E-07
3;5,577271E-07
3,05;5,613472E-07
3,1;5,650609E-07
3,15;5,685894E-07
3,2;5,720004E-07
3,25;5,753507E-07
3,3;5,787384E-07
3,35;5,820352E-07
3,4;5,851932E-07
3,45;5,884733E-07
3,5;5,916997E-07
3,55;5,948611E-07
3,6;5,978933E-07
3,65;6,008228E-07
3,7;6,038849E-07
3,75;6,068103E-07
3,8;6,096627E-07
3,85;6,125372E-07
3,9;6,154108E-07
3,95;6,181944E-07
4;6,208931E-07
4,05;6,236391E-07
4,1;6,264209E-07
4,15;6,291049E-07
4,2;6,317194E-07
4,25;6,342848E-07
4,3;6,368076E-07
4,35;6,392949E-07
4,4;6,417935E-07
4,45;6,442202E-07
4,5;6,46638E-07
4,55;6,489888E-07
4,6;6,512839E-07
4,65;6,53572E-07
4,7;6,558581E-07
4,75;6,580932E-07
4,8;6,602035E-07
4,85;6,62337E-07
4,9;6,644435E-07
4,95;6,665391E-07
5;6,685725E-07
