Tensao [V];Corrente [A]
-5;-3,171744E-10
-4,95;-2,980088E-10
-4,9;-2,921666E-10
-4,85;-2,895479E-10
-4,8;-2,839414E-10
-4,75;-2,769589E-10
-4,7;-2,754815E-10
-4,65;-2,771895E-10
-4,6;-2,760468E-10
-4,55;-2,7144E-10
-4,5;-2,696024E-10
-4,45;-2,709254E-10
-4,4;-2,671069E-10
-4,35;-2,631897E-10
-4,3;-2,625666E-10
-4,25;-2,636106E-10
-4,2;-2,621113E-10
-4,15;-2,56849E-10
-4,1;-2,549165E-10
-4,05;-2,560728E-10
-4;-2,534159E-10
-3,95;-2,499221E-10
-3,9;-2,483856E-10
-3,85;-2,504984E-10
-3,8;-2,489964E-10
-3,75;-2,439515E-10
-3,7;-2,416707E-10
-3,65;-2,435479E-10
-3,6;-2,4155E-10
-3,55;-2,363666E-10
-3,5;-2,350624E-10
-3,45;-2,360989E-10
-3,4;-2,324532E-10
-3,35;-2,294112E-10
-3,3;-2,26953E-10
-3,25;-2,289731E-10
-3,2;-2,257077E-10
-3,15;-2,205208E-10
-3,1;-2,185794E-10
-3,05;-2,19273E-10
-3;-2,181354E-10
-2,95;-2,133876E-10
-2,9;-2,098792E-10
-2,85;-2,122177E-10
-2,8;-2,102777E-10
-2,75;-2,038061E-10
-2,7;-2,008898E-10
-2,65;-2,005246E-10
-2,6;-1,978589E-10
-2,55;-1,91291E-10
-2,5;-1,866668E-10
-2,45;-1,845097E-10
-2,4;-1,821796E-10
-2,35;-1,76003E-10
-2,3;-1,686724E-10
-2,25;-1,662055E-10
-2,2;-1,580172E-10
-2,15;-1,474531E-10
-2,1;-1,354404E-10
-2,05;-1,260896E-10
-2;-1,114038E-10
-1,95;-9,252571E-11
-1,9;-7,318601E-11
-1,85;-5,283323E-11
-1,8;-2,776858E-11
-1,75;5,932504E-12
-1,7;4,109189E-11
-1,65;7,740891E-11
-1,6;1,233091E-10
-1,55;1,777063E-10
-1,5;2,412028E-10
-1,45;3,155894E-10
-1,4;4,105564E-10
-1,35;5,42061E-10
-1,3;7,164775E-10
-1,25;9,454385E-10
-1,2;1,253734E-09
-1,15;1,665753E-09
-1,1;2,33409E-09
-1,05;2,891541E-09
-1;3,732028E-09
-0,95;4,775548E-09
-0,9;6,04522E-09
-0,85;7,561298E-09
-0,8;9,339946E-09
-0,75;1,14098E-08
-0,7;1,380977E-08
-0,65;1,660887E-08
-0,6;2,148869E-08
-0,55;2,57518E-08
-0,5;3,08322E-08
-0,45;3,689774E-08
-0,4;4,401738E-08
-0,35;5,214196E-08
-0,3;6,102445E-08
-0,25;7,035329E-08
-0,2;8,007549E-08
-0,15;9,010815E-08
-0,1;1,003263E-07
-0,05;1,106952E-07
0;1,213381E-07
0,05;1,319228E-07
0,1;1,426409E-07
0,15;1,5335E-07
0,2;1,640253E-07
0,25;1,747252E-07
0,3;1,854344E-07
0,35;1,961215E-07
0,4;2,066374E-07
0,45;2,170579E-07
0,5;2,274392E-07
0,55;2,376479E-07
0,6;2,477633E-07
0,65;2,577738E-07
0,7;2,67724E-07
0,75;2,774298E-07
0,8;2,870245E-07
0,85;2,965374E-07
0,9;3,057978E-07
0,95;3,148662E-07
1;3,23727E-07
1,05;3,324639E-07
1,1;3,409286E-07
1,15;3,49124E-07
1,2;3,571187E-07
1,25;3,649951E-07
1,3;3,726143E-07
1,35;3,800245E-07
1,4;3,872754E-07
1,45;3,943978E-07
1,5;4,013351E-07
1,55;4,080565E-07
1,6;4,146659E-07
1,65;4,211484E-07
1,7;4,274912E-07
1,75;4,336749E-07
1,8;4,397223E-07
1,85;4,457245E-07
1,9;4,516108E-07
1,95;4,57285E-07
2;4,628096E-07
2,05;4,683588E-07
2,1;4,737985E-07
2,15;4,791552E-07
2,2;4,843362E-07
2,25;4,894819E-07
2,3;4,945418E-07
2,35;4,994484E-07
2,4;5,042862E-07
2,45;5,09056E-07
2,5;5,137015E-07
2,55;5,18265E-07
2,6;5,227348E-07
2,65;5,271123E-07
2,7;5,313782E-07
2,75;5,355811E-07
2,8;5,396658E-07
2,85;5,436482E-07
2,9;5,476051E-07
2,95;5,513829E-07
3;5,551424E-07
3,05;5,588037E-07
3,1;5,623893E-07
3,15;5,659021E-07
3,2;5,693023E-07
3,25;5,726899E-07
3,3;5,760249E-07
3,35;5,792729E-07
3,4;5,824677E-07
3,45;5,856066E-07
3,5;5,887515E-07
3,55;5,918207E-07
3,6;5,948531E-07
3,65;5,978441E-07
3,7;6,008059E-07
3,75;6,037276E-07
3,8;6,065958E-07
3,85;6,094586E-07
3,9;6,122903E-07
3,95;6,150925E-07
4;6,178194E-07
4,05;6,205514E-07
4,1;6,232599E-07
4,15;6,258984E-07
4,2;6,284787E-07
4,25;6,310465E-07
4,3;6,335895E-07
4,35;6,361018E-07
4,4;6,38564E-07
4,45;6,4096E-07
4,5;6,433679E-07
4,55;6,457433E-07
4,6;6,480309E-07
4,65;6,503086E-07
4,7;6,525283E-07
4,75;6,547604E-07
4,8;6,569392E-07
4,85;6,590532E-07
4,9;6,611303E-07
4,95;6,632096E-07
5;6,652276E-07
