Tensao [V];Corrente [A]
-5;-1,601655E-10
-4,95;-1,420441E-10
-4,9;-1,332273E-10
-4,85;-1,306121E-10
-4,8;-1,264344E-10
-4,75;-1,228739E-10
-4,7;-1,198242E-10
-4,65;-1,195427E-10
-4,6;-1,163427E-10
-4,55;-1,136694E-10
-4,5;-1,124846E-10
-4,45;-1,12972E-10
-4,4;-1,098867E-10
-4,35;-1,076393E-10
-4,3;-1,062237E-10
-4,25;-1,050043E-10
-4,2;-1,033851E-10
-4,15;-1,02873E-10
-4,1;-1,016276E-10
-4,05;-1,010575E-10
-4;-9,956404E-11
-3,95;-9,545062E-11
-3,9;-9,557405E-11
-3,85;-9,545554E-11
-3,8;-9,520501E-11
-3,75;-9,103843E-11
-3,7;-9,099156E-11
-3,65;-9,18147E-11
-3,6;-9,021157E-11
-3,55;-8,689037E-11
-3,5;-8,580926E-11
-3,45;-8,583888E-11
-3,4;-8,381732E-11
-3,35;-8,132921E-11
-3,3;-7,993829E-11
-3,25;-8,012715E-11
-3,2;-7,911144E-11
-3,15;-7,686404E-11
-3,1;-7,485359E-11
-3,05;-7,404143E-11
-3;-7,307513E-11
-2,95;-7,141274E-11
-2,9;-6,902087E-11
-2,85;-6,806931E-11
-2,8;-6,793723E-11
-2,75;-6,561338E-11
-2,7;-6,424097E-11
-2,65;-6,348073E-11
-2,6;-6,232059E-11
-2,55;-5,970535E-11
-2,5;-5,703218E-11
-2,45;-5,657429E-11
-2,4;-5,813305E-11
-2,35;-5,519697E-11
-2,3;-4,468308E-11
-2,25;-4,924087E-11
-2,2;-5,065523E-11
-2,15;-5,043802E-11
-2,1;-4,559761E-11
-2,05;-4,585679E-11
-2;-4,483118E-11
-1,95;-4,035854E-11
-1,9;-3,55848E-11
-1,85;-3,401986E-11
-1,8;-3,282765E-11
-1,75;-2,948552E-11
-1,7;-2,658645E-11
-1,65;-2,468461E-11
-1,6;-2,182257E-11
-1,55;-1,891857E-11
-1,5;-1,738081E-11
-1,45;-1,190974E-11
-1,4;-5,893159E-12
-1,35;1,855004E-12
-1,3;1,218406E-11
-1,25;2,338937E-11
-1,2;3,685456E-11
-1,15;5,354471E-11
-1,1;7,800294E-11
-1,05;1,077509E-10
-1;1,494521E-10
-0,95;2,054838E-10
-0,9;2,849889E-10
-0,85;3,946539E-10
-0,8;5,559778E-10
-0,75;8,055623E-10
-0,7;1,193154E-09
-0,65;1,81127E-09
-0,6;3,147623E-09
-0,55;4,437323E-09
-0,5;6,975022E-09
-0,45;1,087424E-08
-0,4;1,633973E-08
-0,35;2,712181E-08
-0,3;3,70303E-08
-0,25;4,881042E-08
-0,2;6,161059E-08
-0,15;7,468661E-08
-0,1;8,790098E-08
-0,05;1,012373E-07
0;1,147984E-07
0,05;1,282942E-07
0,1;1,417612E-07
0,15;1,550778E-07
0,2;1,681522E-07
0,25;1,809703E-07
0,3;1,934802E-07
0,35;2,057837E-07
0,4;2,177396E-07
0,45;2,297716E-07
0,5;2,415937E-07
0,55;2,532435E-07
0,6;2,648681E-07
0,65;2,76367E-07
0,7;2,878032E-07
0,75;2,99101E-07
0,8;3,103339E-07
0,85;3,213762E-07
0,9;3,321452E-07
0,95;3,426544E-07
1;3,529632E-07
1,05;3,629751E-07
1,1;3,725424E-07
1,15;3,818154E-07
1,2;3,90744E-07
1,25;3,99353E-07
1,3;4,076148E-07
1,35;4,1561E-07
1,4;4,233127E-07
1,45;4,307688E-07
1,5;4,379687E-07
1,55;4,448977E-07
1,6;4,516907E-07
1,65;4,583589E-07
1,7;4,64888E-07
1,75;4,712922E-07
1,8;4,77494E-07
1,85;4,83531E-07
1,9;4,895659E-07
1,95;4,954496E-07
2;5,010839E-07
2,05;5,066833E-07
2,1;5,121292E-07
2,15;5,175236E-07
2,2;5,227523E-07
2,25;5,278648E-07
2,3;5,328868E-07
2,35;5,378438E-07
2,4;5,427379E-07
2,45;5,475132E-07
2,5;5,521389E-07
2,55;5,566584E-07
2,6;5,611748E-07
2,65;5,655331E-07
2,7;5,698046E-07
2,75;5,739302E-07
2,8;5,779417E-07
2,85;5,819143E-07
2,9;5,857262E-07
2,95;5,893801E-07
3;5,929584E-07
3,05;5,964775E-07
3,1;5,998834E-07
3,15;6,03193E-07
3,2;6,063967E-07
3,25;6,095526E-07
3,3;6,12623E-07
3,35;6,155393E-07
3,4;6,183841E-07
3,45;6,2123E-07
3,5;6,240459E-07
3,55;6,268227E-07
3,6;6,294621E-07
3,65;6,320365E-07
3,7;6,346357E-07
3,75;6,371081E-07
3,8;6,395164E-07
3,85;6,419327E-07
3,9;6,443016E-07
3,95;6,465972E-07
4;6,488369E-07
4,05;6,51023E-07
4,1;6,532209E-07
4,15;6,553654E-07
4,2;6,574477E-07
4,25;6,594979E-07
4,3;6,6155E-07
4,35;6,635283E-07
4,4;6,654671E-07
4,45;6,673696E-07
4,5;6,692991E-07
4,55;6,711717E-07
4,6;6,729759E-07
4,65;6,747518E-07
4,7;6,765392E-07
4,75;6,782677E-07
4,8;6,799147E-07
4,85;6,815256E-07
4,9;6,831827E-07
4,95;6,848672E-07
5;6,863997E-07
