Tensao [V];Corrente [A]
-5;-1,678963E-10
-4,95;-1,431845E-10
-4,9;-1,298701E-10
-4,85;-1,235091E-10
-4,8;-1,211456E-10
-4,75;-1,19366E-10
-4,7;-1,171137E-10
-4,65;-1,130013E-10
-4,6;-1,133569E-10
-4,55;-1,121868E-10
-4,5;-1,111797E-10
-4,45;-1,094803E-10
-4,4;-1,093124E-10
-4,35;-1,081276E-10
-4,3;-1,043572E-10
-4,25;-1,018628E-10
-4,2;-1,006261E-10
-4,15;-1,030465E-10
-4,1;-1,01927E-10
-4,05;-9,99302E-11
-4;-9,960554E-11
-3,95;-9,89576E-11
-3,9;-9,867377E-11
-3,85;-9,627206E-11
-3,8;-9,49034E-11
-3,75;-9,380738E-11
-3,7;-9,158468E-11
-3,65;-8,951499E-11
-3,6;-8,79796E-11
-3,55;-8,738355E-11
-3,5;-8,643321E-11
-3,45;-8,490528E-11
-3,4;-8,338354E-11
-3,35;-8,212833E-11
-3,3;-8,150883E-11
-3,25;-7,949708E-11
-3,2;-7,790991E-11
-3,15;-7,717312E-11
-3,1;-7,55255E-11
-3,05;-7,386428E-11
-3;-7,447896E-11
-2,95;-7,180817E-11
-2,9;-7,004824E-11
-2,85;-6,735402E-11
-2,8;-6,637411E-11
-2,75;-6,492271E-11
-2,7;-6,443275E-11
-2,65;-6,186687E-11
-2,6;-5,920844E-11
-2,55;-5,665741E-11
-2,5;-5,240813E-11
-2,45;-5,368798E-11
-2,4;-5,15973E-11
-2,35;-5,276605E-11
-2,3;-5,473827E-11
-2,25;-5,096787E-11
-2,2;-6,070301E-11
-2,15;-6,571628E-11
-2,1;-5,357198E-11
-2,05;-4,563495E-11
-2;-4,428725E-11
-1,95;-4,373311E-11
-1,9;-4,103765E-11
-1,85;-3,833111E-11
-1,8;-3,666867E-11
-1,75;-3,178747E-11
-1,7;-3,167765E-11
-1,65;-2,480697E-11
-1,6;-2,092055E-11
-1,55;-1,80659E-11
-1,5;-1,384501E-11
-1,45;-8,703424E-12
-1,4;-2,747282E-12
-1,35;4,551774E-12
-1,3;1,361461E-11
-1,25;2,226273E-11
-1,2;3,87247E-11
-1,15;5,407211E-11
-1,1;7,80171E-11
-1,05;1,087885E-10
-1;1,505715E-10
-0,95;2,04619E-10
-0,9;2,813427E-10
-0,85;3,909112E-10
-0,8;5,543707E-10
-0,75;8,027818E-10
-0,7;1,188084E-09
-0,65;1,804697E-09
-0,6;3,129641E-09
-0,55;4,432097E-09
-0,5;6,964294E-09
-0,45;1,085312E-08
-0,4;1,630586E-08
-0,35;2,707175E-08
-0,3;3,69777E-08
-0,25;4,873482E-08
-0,2;6,151411E-08
-0,15;7,458553E-08
-0,1;8,776678E-08
-0,05;1,010981E-07
0;1,14697E-07
0,05;1,281399E-07
0,1;1,415867E-07
0,15;1,549116E-07
0,2;1,679571E-07
0,25;1,807577E-07
0,3;1,93278E-07
0,35;2,055443E-07
0,4;2,176018E-07
0,45;2,294481E-07
0,5;2,411434E-07
0,55;2,52701E-07
0,6;2,64513E-07
0,65;2,760314E-07
0,7;2,874192E-07
0,75;2,986542E-07
0,8;3,098176E-07
0,85;3,207957E-07
0,9;3,316044E-07
0,95;3,423083E-07
1;3,525682E-07
1,05;3,625407E-07
1,1;3,723165E-07
1,15;3,81915E-07
1,2;3,909198E-07
1,25;3,99072E-07
1,3;4,081121E-07
1,35;4,162584E-07
1,4;4,2409E-07
1,45;4,314965E-07
1,5;4,387977E-07
1,55;4,45749E-07
1,6;4,526013E-07
1,65;4,593197E-07
1,7;4,658885E-07
1,75;4,721305E-07
1,8;4,784726E-07
1,85;4,846976E-07
1,9;4,905883E-07
1,95;4,964513E-07
2;5,021701E-07
2,05;5,07825E-07
2,1;5,134122E-07
2,15;5,187733E-07
2,2;5,239856E-07
2,25;5,290664E-07
2,3;5,341305E-07
2,35;5,392042E-07
2,4;5,440453E-07
2,45;5,489695E-07
2,5;5,536853E-07
2,55;5,582502E-07
2,6;5,627033E-07
2,65;5,670969E-07
2,7;5,713254E-07
2,75;5,754662E-07
2,8;5,794814E-07
2,85;5,833987E-07
2,9;5,872279E-07
2,95;5,908661E-07
3;5,944539E-07
3,05;5,979775E-07
3,1;6,013448E-07
3,15;6,046701E-07
3,2;6,078977E-07
3,25;6,109859E-07
3,3;6,140182E-07
3,35;6,169616E-07
3,4;6,198543E-07
3,45;6,226676E-07
3,5;6,254461E-07
3,55;6,280971E-07
3,6;6,307256E-07
3,65;6,333383E-07
3,7;6,359185E-07
3,75;6,383729E-07
3,8;6,407877E-07
3,85;6,431416E-07
3,9;6,455148E-07
3,95;6,477825E-07
4;6,500281E-07
4,05;6,522541E-07
4,1;6,54419E-07
4,15;6,565371E-07
4,2;6,586145E-07
4,25;6,606812E-07
4,3;6,626917E-07
4,35;6,64678E-07
4,4;6,66623E-07
4,45;6,684947E-07
4,5;6,704632E-07
4,55;6,722994E-07
4,6;6,74067E-07
4,65;6,758323E-07
4,7;6,775794E-07
4,75;6,793034E-07
4,8;6,809146E-07
4,85;6,825722E-07
4,9;6,841857E-07
4,95;6,85777E-07
5;6,873265E-07
