Tensao [V];Corrente [A]
-5;-1,606815E-10
-4,95;-1,416172E-10
-4,9;-1,317832E-10
-4,85;-1,265824E-10
-4,8;-1,249027E-10
-4,75;-1,237647E-10
-4,7;-1,186157E-10
-4,65;-1,160832E-10
-4,6;-1,15423E-10
-4,55;-1,135631E-10
-4,5;-1,10285E-10
-4,45;-1,094088E-10
-4,4;-1,089497E-10
-4,35;-1,104504E-10
-4,3;-1,065295E-10
-4,25;-1,023937E-10
-4,2;-1,008621E-10
-4,15;-1,019902E-10
-4,1;-1,014595E-10
-4,05;-9,812102E-11
-4;-9,779032E-11
-3,95;-9,654864E-11
-3,9;-9,68374E-11
-3,85;-9,740144E-11
-3,8;-9,471465E-11
-3,75;-9,423084E-11
-3,7;-9,598092E-11
-3,65;-8,827594E-11
-3,6;-8,850049E-11
-3,55;-8,837465E-11
-3,5;-9,234134E-11
-3,45;-8,652219E-11
-3,4;-8,799825E-11
-3,35;-8,658877E-11
-3,3;-8,263947E-11
-3,25;-8,118436E-11
-3,2;-7,847406E-11
-3,15;-7,570702E-11
-3,1;-7,475669E-11
-3,05;-7,186876E-11
-3;-6,849082E-11
-2,95;-7,034454E-11
-2,9;-7,104926E-11
-2,85;-6,739979E-11
-2,8;-6,651114E-11
-2,75;-6,668767E-11
-2,7;-6,569411E-11
-2,65;-6,163243E-11
-2,6;-5,818293E-11
-2,55;-5,845691E-11
-2,5;-5,728812E-11
-2,45;-5,63983E-11
-2,4;-5,347452E-11
-2,35;-5,571702E-11
-2,3;-5,495801E-11
-2,25;-5,197624E-11
-2,2;-5,080131E-11
-2,15;-4,833786E-11
-2,1;-4,748381E-11
-2,05;-4,373561E-11
-2;-4,598678E-11
-1,95;-4,535364E-11
-1,9;-4,251996E-11
-1,85;-3,873103E-11
-1,8;-3,330063E-11
-1,75;-3,184922E-11
-1,7;-3,240216E-11
-1,65;-2,815535E-11
-1,6;-2,368639E-11
-1,55;-2,000605E-11
-1,5;-1,668858E-11
-1,45;-9,741387E-12
-1,4;-3,16444E-12
-1,35;2,654792E-12
-1,3;1,01798E-11
-1,25;2,321805E-11
-1,2;3,742388E-11
-1,15;5,340445E-11
-1,1;7,426024E-11
-1,05;1,070731E-10
-1;1,493128E-10
-0,95;2,046922E-10
-0,9;2,814887E-10
-0,85;3,923668E-10
-0,8;5,562878E-10
-0,75;8,038343E-10
-0,7;1,186203E-09
-0,65;1,803925E-09
-0,6;3,289809E-09
-0,55;4,448853E-09
-0,5;6,968073E-09
-0,45;1,085136E-08
-0,4;1,630796E-08
-0,35;2,707703E-08
-0,3;3,699E-08
-0,25;4,876946E-08
-0,2;6,155304E-08
-0,15;7,461508E-08
-0,1;8,780922E-08
-0,05;1,011391E-07
0;1,146898E-07
0,05;1,281856E-07
0,1;1,416256E-07
0,15;1,549134E-07
0,2;1,680262E-07
0,25;1,80844E-07
0,3;1,933237E-07
0,35;2,056184E-07
0,4;2,176405E-07
0,45;2,295952E-07
0,5;2,413664E-07
0,55;2,53068E-07
0,6;2,6466E-07
0,65;2,762076E-07
0,7;2,876398E-07
0,75;2,989706E-07
0,8;3,101932E-07
0,85;3,212342E-07
0,9;3,32022E-07
0,95;3,425804E-07
1;3,528797E-07
1,05;3,628302E-07
1,1;3,724039E-07
1,15;3,816069E-07
1,2;3,905751E-07
1,25;3,991977E-07
1,3;4,073955E-07
1,35;4,153578E-07
1,4;4,231087E-07
1,45;4,305577E-07
1,5;4,376971E-07
1,55;4,446752E-07
1,6;4,515203E-07
1,65;4,581688E-07
1,7;4,646283E-07
1,75;4,709993E-07
1,8;4,772232E-07
1,85;4,833521E-07
1,9;4,893161E-07
1,95;4,951246E-07
2;5,008532E-07
2,05;5,064791E-07
2,1;5,119629E-07
2,15;5,172493E-07
2,2;5,225197E-07
2,25;5,276755E-07
2,3;5,327086E-07
2,35;5,375995E-07
2,4;5,424384E-07
2,45;5,472575E-07
2,5;5,519051E-07
2,55;5,564133E-07
2,6;5,608634E-07
2,65;5,65268E-07
2,7;5,695037E-07
2,75;5,736212E-07
2,8;5,776379E-07
2,85;5,815816E-07
2,9;5,853676E-07
2,95;5,890417E-07
3;5,926139E-07
3,05;5,961062E-07
3,1;5,995146E-07
3,15;6,02788E-07
3,2;6,0595E-07
3,25;6,091133E-07
3,3;6,121297E-07
3,35;6,150987E-07
3,4;6,179407E-07
3,45;6,207887E-07
3,5;6,236049E-07
3,55;6,262497E-07
3,6;6,289158E-07
3,65;6,315316E-07
3,7;6,340559E-07
3,75;6,364464E-07
3,8;6,388333E-07
3,85;6,412592E-07
3,9;6,436484E-07
3,95;6,459021E-07
4;6,481114E-07
4,05;6,503768E-07
4,1;6,525259E-07
4,15;6,546776E-07
4,2;6,567149E-07
4,25;6,587556E-07
4,3;6,607806E-07
4,35;6,627456E-07
4,4;6,646365E-07
4,45;6,665948E-07
4,5;6,684556E-07
4,55;6,703066E-07
4,6;6,721147E-07
4,65;6,738878E-07
4,7;6,756462E-07
4,75;6,773406E-07
4,8;6,789928E-07
4,85;6,80641E-07
4,9;6,822789E-07
4,95;6,838731E-07
5;6,854296E-07
