Tensao [V];Corrente [A]
-5;-1,67465E-10
-4,95;-1,471506E-10
-4,9;-1,394691E-10
-4,85;-1,35616E-10
-4,8;-1,306916E-10
-4,75;-1,236803E-10
-4,7;-1,216785E-10
-4,65;-1,182339E-10
-4,6;-1,16427E-10
-4,55;-1,150498E-10
-4,5;-1,09138E-10
-4,45;-1,049566E-10
-4,4;-1,063784E-10
-4,35;-1,068831E-10
-4,3;-1,073188E-10
-4,25;-1,065561E-10
-4,2;-1,035521E-10
-4,15;-1,024192E-10
-4,1;-1,007271E-10
-4,05;-1,002593E-10
-4;-9,963112E-11
-3,95;-9,869309E-11
-3,9;-9,819579E-11
-3,85;-9,730967E-11
-3,8;-9,461543E-11
-3,75;-9,486727E-11
-3,7;-9,290609E-11
-3,65;-8,889017E-11
-3,6;-8,870747E-11
-3,55;-8,713267E-11
-3,5;-8,656865E-11
-3,45;-8,499015E-11
-3,4;-8,405956E-11
-3,35;-8,662418E-11
-3,3;-8,336474E-11
-3,25;-8,02176E-11
-3,2;-7,829225E-11
-3,15;-7,715311E-11
-3,1;-7,683475E-11
-3,05;-7,456381E-11
-3;-7,309522E-11
-2,95;-7,003321E-11
-2,9;-6,935932E-11
-2,85;-6,935195E-11
-2,8;-6,636647E-11
-2,75;-6,601594E-11
-2,7;-6,358096E-11
-2,65;-6,314034E-11
-2,6;-6,279229E-11
-2,55;-6,168402E-11
-2,5;-5,987592E-11
-2,45;-5,728788E-11
-2,4;-5,382599E-11
-2,35;-5,421725E-11
-2,3;-5,304846E-11
-2,25;-5,065544E-11
-2,2;-5,02691E-11
-2,15;-4,884244E-11
-2,1;-4,864866E-11
-2,05;-4,647158E-11
-2;-4,376135E-11
-1,95;-4,209891E-11
-1,9;-4,045497E-11
-1,85;-3,817176E-11
-1,8;-3,619217E-11
-1,75;-3,381267E-11
-1,7;-3,208853E-11
-1,65;-2,769734E-11
-1,6;-2,461314E-11
-1,55;-2,044038E-11
-1,5;-1,595541E-11
-1,45;-1,00758E-11
-1,4;-3,339677E-12
-1,35;6,52526E-12
-1,3;1,031675E-11
-1,25;1,783803E-11
-1,2;3,394816E-11
-1,15;5,267605E-11
-1,1;7,468447E-11
-1,05;1,071886E-10
-1;1,502761E-10
-0,95;2,068472E-10
-0,9;2,820242E-10
-0,85;3,917331E-10
-0,8;5,566385E-10
-0,75;8,047473E-10
-0,7;1,190183E-09
-0,65;1,80742E-09
-0,6;3,135974E-09
-0,55;4,440344E-09
-0,5;6,980007E-09
-0,45;1,087619E-08
-0,4;1,634599E-08
-0,35;2,713971E-08
-0,3;3,703171E-08
-0,25;4,88338E-08
-0,2;6,16184E-08
-0,15;7,471605E-08
-0,1;8,794255E-08
-0,05;1,012559E-07
0;1,148217E-07
0,05;1,282988E-07
0,1;1,417644E-07
0,15;1,550838E-07
0,2;1,681519E-07
0,25;1,809521E-07
0,3;1,934732E-07
0,35;2,057814E-07
0,4;2,177571E-07
0,45;2,297452E-07
0,5;2,415414E-07
0,55;2,53199E-07
0,6;2,64799E-07
0,65;2,763221E-07
0,7;2,878055E-07
0,75;2,990829E-07
0,8;3,102851E-07
0,85;3,213025E-07
0,9;3,321671E-07
0,95;3,426548E-07
1;3,529464E-07
1,05;3,628991E-07
1,1;3,72499E-07
1,15;3,817773E-07
1,2;3,906454E-07
1,25;3,992836E-07
1,3;4,075432E-07
1,35;4,154629E-07
1,4;4,231957E-07
1,45;4,306945E-07
1,5;4,378754E-07
1,55;4,448589E-07
1,6;4,516332E-07
1,65;4,583063E-07
1,7;4,648215E-07
1,75;4,711769E-07
1,8;4,773891E-07
1,85;4,834855E-07
1,9;4,894804E-07
1,95;4,953043E-07
2;5,010379E-07
2,05;5,066171E-07
2,1;5,121342E-07
2,15;5,174826E-07
2,2;5,227208E-07
2,25;5,278728E-07
2,3;5,329405E-07
2,35;5,378975E-07
2,4;5,427295E-07
2,45;5,475033E-07
2,5;5,521659E-07
2,55;5,567454E-07
2,6;5,611728E-07
2,65;5,654741E-07
2,7;5,696942E-07
2,75;5,739416E-07
2,8;5,779877E-07
2,85;5,818395E-07
2,9;5,856127E-07
2,95;5,893574E-07
3;5,928894E-07
3,05;5,964611E-07
3,1;5,998442E-07
3,15;6,032129E-07
3,2;6,064062E-07
3,25;6,094866E-07
3,3;6,12529E-07
3,35;6,155586E-07
3,4;6,184348E-07
3,45;6,212763E-07
3,5;6,240457E-07
3,55;6,267774E-07
3,6;6,29416E-07
3,65;6,32009E-07
3,7;6,34658E-07
3,75;6,371947E-07
3,8;6,396456E-07
3,85;6,420644E-07
3,9;6,442947E-07
3,95;6,466175E-07
4;6,489518E-07
4,05;6,512149E-07
4,1;6,535302E-07
4,15;6,556926E-07
4,2;6,576105E-07
4,25;6,595632E-07
4,3;6,616161E-07
4,35;6,635941E-07
4,4;6,656027E-07
4,45;6,674125E-07
4,5;6,695652E-07
4,55;6,71344E-07
4,6;6,73306E-07
4,65;6,749744E-07
4,7;6,767229E-07
4,75;6,784834E-07
4,8;6,802441E-07
4,85;6,818313E-07
4,9;6,833901E-07
4,95;6,849941E-07
5;6,864549E-07
