Tensao [V];Corrente [A]
-5;-1,651946E-10
-4,95;-1,413341E-10
-4,9;-1,312856E-10
-4,85;-1,281951E-10
-4,8;-1,240274E-10
-4,75;-1,202767E-10
-4,7;-1,183847E-10
-4,65;-1,174122E-10
-4,6;-1,172209E-10
-4,55;-1,136097E-10
-4,5;-1,112524E-10
-4,45;-1,120385E-10
-4,4;-1,115226E-10
-4,35;-1,093703E-10
-4,3;-1,046779E-10
-4,25;-1,044151E-10
-4,2;-1,042324E-10
-4,15;-1,013333E-10
-4,1;-9,905009E-11
-4,05;-9,909572E-11
-4;-9,954616E-11
-3,95;-9,641387E-11
-3,9;-9,388505E-11
-3,85;-9,316926E-11
-3,8;-9,380357E-11
-3,75;-9,274343E-11
-3,7;-8,87373E-11
-3,65;-8,770923E-11
-3,6;-8,782779E-11
-3,55;-8,880152E-11
-3,5;-8,499776E-11
-3,45;-8,516434E-11
-3,4;-8,433994E-11
-3,35;-8,197033E-11
-3,3;-7,881946E-11
-3,25;-7,725449E-11
-3,2;-7,745938E-11
-3,15;-7,641283E-11
-3,1;-7,33175E-11
-3,05;-7,197225E-11
-3;-7,178093E-11
-2,95;-7,110711E-11
-2,9;-6,852891E-11
-2,85;-6,630491E-11
-2,8;-6,705527E-11
-2,75;-6,589144E-11
-2,7;-6,252708E-11
-2,65;-6,048329E-11
-2,6;-6,085603E-11
-2,55;-6,142372E-11
-2,5;-5,862954E-11
-2,45;-5,688447E-11
-2,4;-5,726947E-11
-2,35;-5,621676E-11
-2,3;-5,334974E-11
-2,25;-4,961019E-11
-2,2;-4,97879E-11
-2,15;-5,03976E-11
-2,1;-4,753556E-11
-2,05;-4,433412E-11
-2;-4,268897E-11
-1,95;-4,318012E-11
-1,9;-3,958624E-11
-1,85;-3,526905E-11
-1,8;-3,456927E-11
-1,75;-3,523572E-11
-1,7;-3,120493E-11
-1,65;-2,70729E-11
-1,6;-2,441448E-11
-1,55;-2,244103E-11
-1,5;-1,846328E-11
-1,45;-1,051765E-11
-1,4;-5,731521E-12
-1,35;-1,204559E-12
-1,3;9,246712E-12
-1,25;2,128769E-11
-1,2;3,516268E-11
-1,15;5,23096E-11
-1,1;7,497469E-11
-1,05;1,094104E-10
-1;1,496333E-10
-0,95;2,040448E-10
-0,9;2,818595E-10
-0,85;3,949935E-10
-0,8;5,561356E-10
-0,75;8,032984E-10
-0,7;1,190091E-09
-0,65;1,81395E-09
-0,6;3,304493E-09
-0,55;4,466346E-09
-0,5;6,983914E-09
-0,45;1,087813E-08
-0,4;1,634456E-08
-0,35;2,716348E-08
-0,3;3,708006E-08
-0,25;4,880449E-08
-0,2;6,167564E-08
-0,15;7,475579E-08
-0,1;8,803794E-08
-0,05;1,013341E-07
0;1,149564E-07
0,05;1,284317E-07
0,1;1,419565E-07
0,15;1,553451E-07
0,2;1,684075E-07
0,25;1,812205E-07
0,3;1,938032E-07
0,35;2,061522E-07
0,4;2,182044E-07
0,45;2,301852E-07
0,5;2,420067E-07
0,55;2,537809E-07
0,6;2,653492E-07
0,65;2,769549E-07
0,7;2,884664E-07
0,75;2,998326E-07
0,8;3,110381E-07
0,85;3,221532E-07
0,9;3,330284E-07
0,95;3,436306E-07
1;3,539019E-07
1,05;3,639089E-07
1,1;3,735287E-07
1,15;3,825767E-07
1,2;3,914375E-07
1,25;3,999714E-07
1,3;4,083079E-07
1,35;4,162663E-07
1,4;4,240571E-07
1,45;4,314562E-07
1,5;4,386376E-07
1,55;4,456469E-07
1,6;4,525041E-07
1,65;4,591436E-07
1,7;4,656878E-07
1,75;4,720619E-07
1,8;4,78293E-07
1,85;4,843866E-07
1,9;4,903953E-07
1,95;4,962981E-07
2;5,019845E-07
2,05;5,075763E-07
2,1;5,131211E-07
2,15;5,185646E-07
2,2;5,239858E-07
2,25;5,291961E-07
2,3;5,342898E-07
2,35;5,392272E-07
2,4;5,440635E-07
2,45;5,488767E-07
2,5;5,53555E-07
2,55;5,58162E-07
2,6;5,626495E-07
2,65;5,669676E-07
2,7;5,712693E-07
2,75;5,754396E-07
2,8;5,794726E-07
2,85;5,833594E-07
2,9;5,872155E-07
2,95;5,908726E-07
3;5,944981E-07
3,05;5,979471E-07
3,1;6,013387E-07
3,15;6,046772E-07
3,2;6,078793E-07
3,25;6,109772E-07
3,3;6,140605E-07
3,35;6,170185E-07
3,4;6,199144E-07
3,45;6,227504E-07
3,5;6,254229E-07
3,55;6,281575E-07
3,6;6,308134E-07
3,65;6,333854E-07
3,7;6,358994E-07
3,75;6,383602E-07
3,8;6,407772E-07
3,85;6,431504E-07
3,9;6,455048E-07
3,95;6,478136E-07
4;6,500503E-07
4,05;6,52244E-07
4,1;6,543984E-07
4,15;6,565498E-07
4,2;6,586355E-07
4,25;6,606541E-07
4,3;6,626826E-07
4,35;6,646617E-07
4,4;6,666198E-07
4,45;6,685055E-07
4,5;6,703671E-07
4,55;6,722074E-07
4,6;6,740476E-07
4,65;6,758002E-07
4,7;6,775616E-07
4,75;6,792692E-07
4,8;6,809172E-07
4,85;6,825218E-07
4,9;6,841079E-07
4,95;6,857225E-07
5;6,872747E-07
